kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_GSDC_586,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 28 - TCTD - Báo cáo KQKD,IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_587,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 28 - TCTD - Báo cáo KQKD,X. Chi phí dự phòng rủi ro tín dụng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_588,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 28 - TCTD - Báo cáo KQKD,XI. Tổng lợi nhuận trước thuế,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_589,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 28 - TCTD - Báo cáo KQKD,7. Chi phí thuế TNDN hiện hành,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_590,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 28 - TCTD - Báo cáo KQKD,8. Chi phí thuế TNDN hoãn lại,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_591,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 28 - TCTD - Báo cáo KQKD,XII. Chi phí thuế TNDN,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_592,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 28 - TCTD - Báo cáo KQKD,XIII. Lợi nhuận sau thuế,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_593,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 28 - TCTD - Báo cáo KQKD,XIV. Lợi ích của cổ đông thiểu số,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_594,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 28 - TCTD - Báo cáo KQKD,XV. Lãi cơ bản trên cổ phiếu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_595,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,1. Thu nhập lãi và các khoản thu nhập tương tự nhận được,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_596,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,2. Chi phí lãi và các chi phí tương tự đã trả (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_597,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,3. Thu nhập từ hoạt động dịch vụ nhận được,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_598,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,4. Chênh lệch số tiền thực thu/thực chi từ hoạt động kinh doanh,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_599,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,5. Thu nhập khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_600,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"6. Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn rủi ro",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_601,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"7. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ (*)",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_602,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,8. Tiền thuế thu nhập thực nộp trong kỳ (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_603,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,B. Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_604,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"9. (Tăng)/ Giảm các khoản tiền, vàng gửi và cho vay các TCTD khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_605,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,10. (Tăng)/ Giảm các khoản về kinh doanh chứng khoán,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_606,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,11. (Tăng)/ Giảm các công cụ tài chính phái sinh và các tài sản tài chính,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_607,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,12. (Tăng)/ Giảm các khoản cho vay khách hàng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_608,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,13. Giảm nguồn dự phòng để bù đắp tổn thất các khoản,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_609,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,14. (Tăng)/ Giảm khác về tài sản hoạt động,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_610,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,15. Tăng/ (Giảm) các khoản nợ chính phủ và NHNN,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_611,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"16. Tăng/ (Giảm) các khoản tiền gửi, tiền vay các tổ chức tín dụng",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_612,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,17. Tăng/ (Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_613,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,18. Tăng/ (Giảm) phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá dài hạn),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_614,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"19. Tăng/ (Giảm) vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_615,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,20. Tăng/ (Giảm) các công cụ tài chính phái sinh và các khoản nợ tài chính,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_616,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,21. Tăng/ (Giảm) khác về công nợ hoạt động,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_617,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,22. Chi từ các quỹ của TCTD (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_618,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_619,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,1. Mua sắm tài sản cố định (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_620,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"2. Tiền thu từ thanh lý, nhượng bán TSCĐ",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_621,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"3. Tiền chi từ thanh lý, nhượng bán TSCĐ (*)",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_622,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,4. Mua sắm bất động sản đầu tư (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_623,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"5. Tiền thu từ bán, thanh lý bất động sản đầu tư",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_624,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"6. Tiền chi ra do bán, thanh lý bất động sản đầu tư (*)",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_625,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"7. Tiền chi đầu tư, góp vốn vào các đơn vị khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_626,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"8. Tiền thu đầu tư, góp vốn vào các đơn vị khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_627,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"9. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_628,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,II. Lưu chuyển tiền thuần từ hoạt động đầu tư,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_629,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,1. Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_630,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,2. Tiền thu từ phát hành giấy tờ có giá dài hạn có đủ điều kiện tính vào vốn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_631,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,3. Tiền chi thanh toán giấy tờ có giá dài hạn có đủ điều kiện tính vào vốn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_632,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,"4. Cổ tức trả cho cổ đông, lợi nhuận đã chia (*)",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_633,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,5. Tiền chi ra mua cổ phiếu ngân quỹ (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_634,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,6. Tiền thu được do bán cổ phiếu ngân quỹ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_635,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,III. Lưu chuyển tiền thuần từ hoạt động tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_636,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,IV. Lưu chuyển tiền thuần trong kỳ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_637,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,V. Tiền và các khoản tương đương tiền tại thời điểm đầu kỳ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_638,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,VI. Điều chỉnh ảnh hưởng của thay đổi tỷ giá,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_639,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 29 - TCTD - Báo cáo LCTT trực tiếp,VII. Tiền và các khoản tương đương tiền tại thời điểm cuối kỳ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_640,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,Lợi nhuận trước thuế,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_641,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"2. Khấu hao TSCĐ, bất động sản đầu tư",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_642,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"3. Dự phòng rủi ro tín dụng, giảm giá, đầu tư tăng thêm/ (hoàn nhập) trong kỳ",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_643,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,4. Lãi và phí phải thu trong kỳ (thực tế chưa thu) (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_644,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,5. Lãi và phí phải trả trong kỳ (thực tế chưa trả),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_645,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,6. (Lãi)/ lỗ do thanh lý TSCĐ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_646,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"7. (Lãi)/ lỗ do bán, thanh lý bất động sản đầu tư",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_647,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"8. (Lãi)/ lỗ do thanh lý những khoản đầu tư, góp vốn dài hạn",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_648,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,9. Chênh lệch tỷ giá hối đoái chưa thực hiện,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_649,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,10. Các điều chỉnh khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_650,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"11. (Tăng)/ Giảm các khoản tiền, vàng gửi và cho vay các TCTD",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_651,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,12. (Tăng)/ Giảm các khoản về kinh doanh chứng khoán,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_652,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,13. (Tăng)/ Giảm các công cụ tài chính phái sinh và các tài sản tài chính,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_653,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,14. (Tăng)/ Giảm các khoản cho vay khách hàng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_654,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"15. (Tăng)/ Giảm lãi, phí phải thu",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_655,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,16. (Giảm)/ Tăng nguồn dự phòng để bù đắp tổn thất các khoản,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_656,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,17. (Tăng)/ Giảm khác về tài sản hoạt động,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_657,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,18. Tăng/ (Giảm) các khoản nợ chính phủ và NHNN,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_658,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,19. Tăng/ (Giảm) các khoản tiền gửi và vay các TCTD,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_659,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,20. Tăng/ (Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_660,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,21. Tăng/ (Giảm) các công cụ TC phái sinh và các khoản nợ tài chính khác,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_661,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"22. Tăng/ (Giảm) vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD phải chịu rủi ro",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_662,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,23. Tăng/ (Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào vốn),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_663,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"24. Tăng/ (Giảm) lãi, phí phải trả",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_664,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,25. Tăng/(Giảm) khác về công nợ hoạt động,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_665,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước thuế thu nhập,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_666,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,26. Thuế TNDN đã nộp (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_667,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,27. Chi từ các quỹ của TCTD (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_668,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_669,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,1. Mua sắm TSCĐ (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_670,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"2. Tiền thu từ thanh lý, nhượng bán TSCĐ",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_671,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"3. Tiền chi từ thanh lý, nhượng bán TSCĐ (*)",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_672,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,4. Mua sắm bất động sản đầu tư (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_673,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"5. Tiền thu từ bán, thanh lý bất động sản đầu tư",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_674,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"6. Tiền chi ra do bán, thanh lý bất động sản đầu tư (*)",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_675,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"7. Tiền chi đầu tư, góp vốn vào các đơn vị khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_676,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"8. Tiền thu đầu tư, góp vốn vào các đơn vị khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_677,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"9. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_678,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,II. Lưu chuyển từ hoạt động đầu tư,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_679,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,1. Tăng vốn cổ phần từ góp vốn và/ hoặc phát hành cổ phiếu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_680,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,2. Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tính vào vốn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_681,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,3. Tiền chi thanh toán giấy tờ có giá dài hạn đủ điều kiện tính vào vốn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_682,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,"4. Cổ tức trả cho cổ đông, lợi nhuận đã chia (*)",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_683,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,5. Tiền chi ra mua cổ phiếu quỹ (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_684,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,6. Tiền thu được do bán cổ phiếu quỹ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_685,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,III. Lưu chuyển tiền từ hoạt động tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_686,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,IV. Lưu chuyển tiền thuần trong kỳ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_687,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,V. Tiền và các khoản tương đương tiền tại thời điểm đầu kỳ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_688,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,VI. Điều chỉnh ảnh hưởng của thay đổi tỷ giá,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_689,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 30 - TCTD - Báo cáo LCTT gián tiếp,VII. Tiền và các khoản tương đương tiền tại thời điểm cuối kỳ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_690,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 31 - Dữ liệu về thông tin niêm yết,Khối lượng cổ phiếu đang lưu hành,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_691,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 31 - Dữ liệu về thông tin niêm yết,Khối lượng cổ phiếu niêm yết,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_692,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 31 - Dữ liệu về thông tin niêm yết,Khối lượng cổ phiếu quỹ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_693,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 31 - Dữ liệu về thông tin niêm yết,Khối lượng cổ phiếu tự do chuyển nhượng (Free Float),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_694,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 31 - Dữ liệu về thông tin niêm yết,Khối lượng cổ phiếu khối ngoại sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_695,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 31 - Dữ liệu về thông tin niêm yết,Tỷ lệ sở hữu nước ngoài hiện tại,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
