bpi_term_id,dimension_id,dimension_name,dimension_tags,bcv_category_id
f099b88b-28d4-4435-b250-2a0c7e71ffa0,6b224a40-4d53-49c9-bde8-19fb350df149,Exposure Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
f099b88b-28d4-4435-b250-2a0c7e71ffa0,6fab0f6e-dc51-4b51-b4e9-c52efd0045a0,Arrangement Time Commitment,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
f099b88b-28d4-4435-b250-2a0c7e71ffa0,7f51aa4c-a4bf-4a4b-a5d8-85649aa39523,Forecast Projection Scenario,property,bc650499-3cff-4679-bf99-6e812f9c7c04
f099b88b-28d4-4435-b250-2a0c7e71ffa0,8a14c947-e699-4e39-a09e-e6e4ce43af39,Currency Risk Rating,concept,8a72919e-8c40-4a73-b190-4803deb2160d
f099b88b-28d4-4435-b250-2a0c7e71ffa0,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
f099b88b-28d4-4435-b250-2a0c7e71ffa0,a8979a11-b271-4843-a0d7-cc46cfe3e579,Currency,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
f099b88b-28d4-4435-b250-2a0c7e71ffa0,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
f099b88b-28d4-4435-b250-2a0c7e71ffa0,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
ff4d2630-d0b0-415a-8c09-d8c756de0827,05fee7db-8d72-4dbd-b9ba-fd5941ac4eda,Accounting Unit Balance Segment,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
ff4d2630-d0b0-415a-8c09-d8c756de0827,064ec6dc-d2e5-4956-9344-960470fd825d,Currency Locale,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
ff4d2630-d0b0-415a-8c09-d8c756de0827,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
ff4d2630-d0b0-415a-8c09-d8c756de0827,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
ff4d2630-d0b0-415a-8c09-d8c756de0827,4e4cd2c8-085f-4643-a69b-c8a778a7f39c,Organization Industry Classification,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
ff4d2630-d0b0-415a-8c09-d8c756de0827,528679f5-adc4-4d2f-9db4-00911a104c02,Arrangement Counterparty,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
ff4d2630-d0b0-415a-8c09-d8c756de0827,6282bb05-6d84-4120-a825-83e902def001,Arrangement Age Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
ff4d2630-d0b0-415a-8c09-d8c756de0827,6b224a40-4d53-49c9-bde8-19fb350df149,Exposure Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
ff4d2630-d0b0-415a-8c09-d8c756de0827,785809ca-d9df-4012-b901-c9b6f839efcb,Loan Arrangement Repayment Term,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
ff4d2630-d0b0-415a-8c09-d8c756de0827,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
ff4d2630-d0b0-415a-8c09-d8c756de0827,a19df476-0ce8-4ebf-8da6-80376a9c812a,Structured Finance Arrangement,concept,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
ff4d2630-d0b0-415a-8c09-d8c756de0827,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
ff4d2630-d0b0-415a-8c09-d8c756de0827,d09f4dcc-da4b-4ea3-9dbc-a610a0e378ef,Arrangement Financial Status,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
ff4d2630-d0b0-415a-8c09-d8c756de0827,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
1990cf1b-8c07-4a3d-9b9d-5ce6a0bc0d17,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
1990cf1b-8c07-4a3d-9b9d-5ce6a0bc0d17,56bdeb2a-7934-451b-a387-dc6bed7e113a,Benchmark Financial Market Instrument,property,8a72919e-8c40-4a73-b190-4803deb2160d
1990cf1b-8c07-4a3d-9b9d-5ce6a0bc0d17,a77e29cb-6f68-43f3-9ba6-6af13fd24ef0,Portfolio Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
1990cf1b-8c07-4a3d-9b9d-5ce6a0bc0d17,a8979a11-b271-4843-a0d7-cc46cfe3e579,Currency,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
1990cf1b-8c07-4a3d-9b9d-5ce6a0bc0d17,eddc62a6-a5d3-4ea9-aab1-446d48a6d706,Portfolio,concept,8a72919e-8c40-4a73-b190-4803deb2160d
1990cf1b-8c07-4a3d-9b9d-5ce6a0bc0d17,f7949ca4-910e-4585-9db7-ce84a60b77b3,Accounting Category,concept,8a72919e-8c40-4a73-b190-4803deb2160d
217bf804-8f64-4f7f-8772-ea82508c4ca6,1abe96b5-ba79-4b14-9143-6fde1e9e6b02,Product Asset Class,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
217bf804-8f64-4f7f-8772-ea82508c4ca6,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
217bf804-8f64-4f7f-8772-ea82508c4ca6,56bdeb2a-7934-451b-a387-dc6bed7e113a,Benchmark Financial Market Instrument,property,8a72919e-8c40-4a73-b190-4803deb2160d
217bf804-8f64-4f7f-8772-ea82508c4ca6,587ab86e-50e7-4019-905b-39aecbac24c8,Industry Classification,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
217bf804-8f64-4f7f-8772-ea82508c4ca6,a77e29cb-6f68-43f3-9ba6-6af13fd24ef0,Portfolio Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
217bf804-8f64-4f7f-8772-ea82508c4ca6,a8979a11-b271-4843-a0d7-cc46cfe3e579,Currency,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
217bf804-8f64-4f7f-8772-ea82508c4ca6,eddc62a6-a5d3-4ea9-aab1-446d48a6d706,Portfolio,concept,8a72919e-8c40-4a73-b190-4803deb2160d
3ac34100-2f70-4347-8f46-f4ea849b7084,001aa2ec-94de-49ec-b0d7-f322a3030a33,Arrangement,concept,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
3ac34100-2f70-4347-8f46-f4ea849b7084,1abe96b5-ba79-4b14-9143-6fde1e9e6b02,Product Asset Class,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
3ac34100-2f70-4347-8f46-f4ea849b7084,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
3ac34100-2f70-4347-8f46-f4ea849b7084,c4ba4992-8ff1-4f52-859c-6f95cab06510,Customer,role,54b9bd8a-ddfb-4512-8d46-e26d2926981e
75585319-04e5-4ebf-9dd7-7d33b10d1350,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
75585319-04e5-4ebf-9dd7-7d33b10d1350,6ffbf272-aecd-4fe9-afa9-d0207f257f1a,Fee Type,property,a8fe79a1-0f42-4423-adca-3994493a78b3
75585319-04e5-4ebf-9dd7-7d33b10d1350,758de86a-850d-47c8-9dc8-cb407fcbd744,Tax Condition Type,property,a8fe79a1-0f42-4423-adca-3994493a78b3
75585319-04e5-4ebf-9dd7-7d33b10d1350,c4ba4992-8ff1-4f52-859c-6f95cab06510,Customer,role,54b9bd8a-ddfb-4512-8d46-e26d2926981e
75585319-04e5-4ebf-9dd7-7d33b10d1350,eddc62a6-a5d3-4ea9-aab1-446d48a6d706,Portfolio,concept,8a72919e-8c40-4a73-b190-4803deb2160d
872bdc58-7178-4b7b-8047-f425c9d8eaa3,1abe96b5-ba79-4b14-9143-6fde1e9e6b02,Product Asset Class,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
872bdc58-7178-4b7b-8047-f425c9d8eaa3,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
872bdc58-7178-4b7b-8047-f425c9d8eaa3,56bdeb2a-7934-451b-a387-dc6bed7e113a,Benchmark Financial Market Instrument,property,8a72919e-8c40-4a73-b190-4803deb2160d
872bdc58-7178-4b7b-8047-f425c9d8eaa3,587ab86e-50e7-4019-905b-39aecbac24c8,Industry Classification,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
872bdc58-7178-4b7b-8047-f425c9d8eaa3,a77e29cb-6f68-43f3-9ba6-6af13fd24ef0,Portfolio Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
872bdc58-7178-4b7b-8047-f425c9d8eaa3,a8979a11-b271-4843-a0d7-cc46cfe3e579,Currency,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
872bdc58-7178-4b7b-8047-f425c9d8eaa3,eddc62a6-a5d3-4ea9-aab1-446d48a6d706,Portfolio,concept,8a72919e-8c40-4a73-b190-4803deb2160d
9bb90b1c-a645-4613-89d7-d19e90a77989,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
9bb90b1c-a645-4613-89d7-d19e90a77989,51df8615-00e9-4ca7-ae98-747610fa8753,Financial Market Position,concept,e1150d1a-f8ce-4943-a8c9-3959159af5ba
9bb90b1c-a645-4613-89d7-d19e90a77989,56bdeb2a-7934-451b-a387-dc6bed7e113a,Benchmark Financial Market Instrument,property,8a72919e-8c40-4a73-b190-4803deb2160d
9bb90b1c-a645-4613-89d7-d19e90a77989,a77e29cb-6f68-43f3-9ba6-6af13fd24ef0,Portfolio Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
9bb90b1c-a645-4613-89d7-d19e90a77989,a8979a11-b271-4843-a0d7-cc46cfe3e579,Currency,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
9bb90b1c-a645-4613-89d7-d19e90a77989,eddc62a6-a5d3-4ea9-aab1-446d48a6d706,Portfolio,concept,8a72919e-8c40-4a73-b190-4803deb2160d
bab4c07e-d446-4f91-bd40-208bd7059b96,001aa2ec-94de-49ec-b0d7-f322a3030a33,Arrangement,concept,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
bab4c07e-d446-4f91-bd40-208bd7059b96,1abe96b5-ba79-4b14-9143-6fde1e9e6b02,Product Asset Class,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
bab4c07e-d446-4f91-bd40-208bd7059b96,39458f61-5548-4b04-abe6-4d17a067b08e,Involved Party Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
bab4c07e-d446-4f91-bd40-208bd7059b96,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
bab4c07e-d446-4f91-bd40-208bd7059b96,c4ba4992-8ff1-4f52-859c-6f95cab06510,Customer,role,54b9bd8a-ddfb-4512-8d46-e26d2926981e
eb326d37-6263-46ee-9324-484021492465,1abe96b5-ba79-4b14-9143-6fde1e9e6b02,Product Asset Class,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
eb326d37-6263-46ee-9324-484021492465,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
eb326d37-6263-46ee-9324-484021492465,60f4cd6d-e334-4742-8711-54446335f5ab,Financial Market Instrument,concept,ac40c15a-f09d-4ea5-83f2-00a29e43d080
eb326d37-6263-46ee-9324-484021492465,eddc62a6-a5d3-4ea9-aab1-446d48a6d706,Portfolio,concept,8a72919e-8c40-4a73-b190-4803deb2160d
00198f0a-a509-4f4f-8c04-3c5339df82cc,001aa2ec-94de-49ec-b0d7-f322a3030a33,Arrangement,concept,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
00198f0a-a509-4f4f-8c04-3c5339df82cc,0790ff32-0ca2-499c-8310-93772c1ffff6,Profession,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
00198f0a-a509-4f4f-8c04-3c5339df82cc,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
00198f0a-a509-4f4f-8c04-3c5339df82cc,0e9357b2-3e65-47c5-bd80-df4133161e69,Organization Economic Intent,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
00198f0a-a509-4f4f-8c04-3c5339df82cc,12d6d286-9b7c-4e88-8af2-87840f226fd3,Postal Address,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
00198f0a-a509-4f4f-8c04-3c5339df82cc,1a4511ac-ec95-42c2-9646-2ae85a38b63d,Organization Purpose,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
00198f0a-a509-4f4f-8c04-3c5339df82cc,212fd5a7-f8da-48b2-b101-2cfc198a6188,Transaction Type,property,6462bcb0-3560-48d5-9f4e-406e8375074a
00198f0a-a509-4f4f-8c04-3c5339df82cc,24063c94-ea15-4154-9fd5-90b889ad6b84,Alias,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
00198f0a-a509-4f4f-8c04-3c5339df82cc,3506ea83-d2fc-4d1d-9563-47c8bda4dbb0,Channel Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
00198f0a-a509-4f4f-8c04-3c5339df82cc,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
00198f0a-a509-4f4f-8c04-3c5339df82cc,62d6f83c-4d07-4967-bc52-21f607176e9a,Suspicious Activity Type,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
00198f0a-a509-4f4f-8c04-3c5339df82cc,6ffbf272-aecd-4fe9-afa9-d0207f257f1a,Fee Type,property,a8fe79a1-0f42-4423-adca-3994493a78b3
00198f0a-a509-4f4f-8c04-3c5339df82cc,7b311b65-7b7b-469c-8ac0-ae8387237f3a,Employee Relationship Life Cycle Status,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
00198f0a-a509-4f4f-8c04-3c5339df82cc,7ea186f5-c71f-48bf-9658-fcb87d687eb5,Payment Transaction Reason,property,6462bcb0-3560-48d5-9f4e-406e8375074a
00198f0a-a509-4f4f-8c04-3c5339df82cc,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
00198f0a-a509-4f4f-8c04-3c5339df82cc,89ef4a81-a2f2-4458-901a-7f70c0b9fbe2,Involved Party Conducting Transaction,property,6462bcb0-3560-48d5-9f4e-406e8375074a
00198f0a-a509-4f4f-8c04-3c5339df82cc,9cd8ee67-faef-4dce-958d-6914ffd62157,Involved Party Primary Relationship Reason,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
00198f0a-a509-4f4f-8c04-3c5339df82cc,a1c40547-cadc-4bdc-be47-c2f2913b6789,Transaction Initiator Type,property,6462bcb0-3560-48d5-9f4e-406e8375074a
00198f0a-a509-4f4f-8c04-3c5339df82cc,a492bf57-baf9-482d-9f8c-96efccde9d5a,Transaction Originating Location,property,6462bcb0-3560-48d5-9f4e-406e8375074a
00198f0a-a509-4f4f-8c04-3c5339df82cc,b878fe0f-3027-4768-b9e0-db03b37e9e14,Cash Payment Receipt Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
00198f0a-a509-4f4f-8c04-3c5339df82cc,c4ba4992-8ff1-4f52-859c-6f95cab06510,Customer,role,54b9bd8a-ddfb-4512-8d46-e26d2926981e
00198f0a-a509-4f4f-8c04-3c5339df82cc,e72b97bc-49cd-445c-bb90-c188c6f9351a,Transaction Book Effect,property,6462bcb0-3560-48d5-9f4e-406e8375074a
00198f0a-a509-4f4f-8c04-3c5339df82cc,ebb086f2-a448-4996-a029-649ad9f463e5,Involved Party Alternative Identification,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
00198f0a-a509-4f4f-8c04-3c5339df82cc,fae852c9-0ca0-4fc0-9b33-9a3c126a45f5,Transaction Beneficiary,property,6462bcb0-3560-48d5-9f4e-406e8375074a
00198f0a-a509-4f4f-8c04-3c5339df82cc,fdc2f040-69bb-4a58-8ba8-dcf543b9c15b,Identity Validation Information Type,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
193b6649-1eda-4767-b958-0c848a35405d,239eb112-0b87-454e-b7e9-63b74f5cc33c,Transaction Broker,property,6462bcb0-3560-48d5-9f4e-406e8375074a
193b6649-1eda-4767-b958-0c848a35405d,326a39f8-fda0-4944-91fc-0ca91600f587,Central Counterparty,property,6462bcb0-3560-48d5-9f4e-406e8375074a
193b6649-1eda-4767-b958-0c848a35405d,3a553a64-525a-4243-aae7-7752bb2db3bf,Trade Component Type,property,99888e7c-6835-4401-a37f-142529e1b88e
193b6649-1eda-4767-b958-0c848a35405d,45790edb-139d-48c2-af06-ad85d963c0a5,Financial Market Transaction Type,property,6462bcb0-3560-48d5-9f4e-406e8375074a
193b6649-1eda-4767-b958-0c848a35405d,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
193b6649-1eda-4767-b958-0c848a35405d,55677bb4-31e4-4631-9ad9-aaa1fe891733,Transaction Dealer,property,6462bcb0-3560-48d5-9f4e-406e8375074a
193b6649-1eda-4767-b958-0c848a35405d,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
193b6649-1eda-4767-b958-0c848a35405d,9ae49747-c238-4226-a62c-78197b4e0b85,Transaction Place Of Trade,property,6462bcb0-3560-48d5-9f4e-406e8375074a
193b6649-1eda-4767-b958-0c848a35405d,b4c2d1a2-78df-4072-90cf-45a855219115,Financial Market Instrument Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
193b6649-1eda-4767-b958-0c848a35405d,caaf055b-270d-4b26-bae1-9e2edcf2b3d7,Regulatory Filing Status,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
193b6649-1eda-4767-b958-0c848a35405d,ebb086f2-a448-4996-a029-649ad9f463e5,Involved Party Alternative Identification,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
193b6649-1eda-4767-b958-0c848a35405d,fca703f7-adf8-4c61-a722-d2789759d136,Trading Account Arrangement,concept,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
1ad28c2d-3b8f-4541-a21a-344dc052aea4,4680b321-10a3-49c7-80d2-ba48205e8700,General Remuneration Payment Deferral Status,property,6462bcb0-3560-48d5-9f4e-406e8375074a
1ad28c2d-3b8f-4541-a21a-344dc052aea4,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
1ad28c2d-3b8f-4541-a21a-344dc052aea4,9ef68487-83f4-4930-9942-ee078427dce5,Employee Remuneration Type,property,6462bcb0-3560-48d5-9f4e-406e8375074a
1ad28c2d-3b8f-4541-a21a-344dc052aea4,cacb805d-64e7-4c80-ba23-88ad620793d0,Employment Position,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
1ad28c2d-3b8f-4541-a21a-344dc052aea4,cbafb932-767d-418c-ab09-ce644ff64971,Line Of Business,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
1e30aa6b-c75d-4b79-951f-c67f00c493e4,31426ac3-43a0-40ea-9139-3bd173e7f405,Day Of Calendar Month,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
1e30aa6b-c75d-4b79-951f-c67f00c493e4,476f08f8-bf69-4f90-b52d-7e8f799b2c0f,Minute Of Hour,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
1e30aa6b-c75d-4b79-951f-c67f00c493e4,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
1e30aa6b-c75d-4b79-951f-c67f00c493e4,60f4cd6d-e334-4742-8711-54446335f5ab,Financial Market Instrument,concept,ac40c15a-f09d-4ea5-83f2-00a29e43d080
1e30aa6b-c75d-4b79-951f-c67f00c493e4,6244d547-980f-4fda-8d83-b01db97b7e0e,Hour Of Day,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
1e30aa6b-c75d-4b79-951f-c67f00c493e4,ac4ef702-6c5c-4e1a-9810-73b240be7116,Second Of Minute,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
489948fc-3bd5-467d-a409-df9684cd23d9,064ec6dc-d2e5-4956-9344-960470fd825d,Currency Locale,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
489948fc-3bd5-467d-a409-df9684cd23d9,07c2b8c1-e5ca-4e0d-8a72-e8f5fe8792ae,Risk Management Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
489948fc-3bd5-467d-a409-df9684cd23d9,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
489948fc-3bd5-467d-a409-df9684cd23d9,11780582-7e47-4b72-84ff-6ce25e3c3400,Involved Party,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
489948fc-3bd5-467d-a409-df9684cd23d9,28de1921-fb18-484f-8abf-789a53365b5e,Organization,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
489948fc-3bd5-467d-a409-df9684cd23d9,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
489948fc-3bd5-467d-a409-df9684cd23d9,53af6c0d-c002-4bec-bc38-de3b960492d8,Organization Reporting Consolidation Status,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
489948fc-3bd5-467d-a409-df9684cd23d9,67e2a5da-e886-431f-a11f-de9ff3b846d4,Market Risk Portfolio Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
489948fc-3bd5-467d-a409-df9684cd23d9,69faa917-22bb-417b-989c-1f1b4e8b3d5f,Stress Category,property,bc650499-3cff-4679-bf99-6e812f9c7c04
489948fc-3bd5-467d-a409-df9684cd23d9,6b224a40-4d53-49c9-bde8-19fb350df149,Exposure Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
489948fc-3bd5-467d-a409-df9684cd23d9,6b5a8e0d-62a9-4d2d-afce-cc8f985bff4a,Consolidation Method,property,bc650499-3cff-4679-bf99-6e812f9c7c04
489948fc-3bd5-467d-a409-df9684cd23d9,7bd93714-64bc-405b-adca-6cc5537aaba6,Market Risk Approach Type,property,bc650499-3cff-4679-bf99-6e812f9c7c04
489948fc-3bd5-467d-a409-df9684cd23d9,7e1a5d51-1dd6-4aeb-b535-c35512c36533,Operational Risk Approach Type,property,bc650499-3cff-4679-bf99-6e812f9c7c04
489948fc-3bd5-467d-a409-df9684cd23d9,848ae6d9-cdb2-4d5c-bc19-1aa369a5e474,Stress Scenario,property,bc650499-3cff-4679-bf99-6e812f9c7c04
489948fc-3bd5-467d-a409-df9684cd23d9,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
489948fc-3bd5-467d-a409-df9684cd23d9,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
489948fc-3bd5-467d-a409-df9684cd23d9,a4fa1cda-975e-4e1f-bad3-c20f7fe98f72,Risk Weight Category Type,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
489948fc-3bd5-467d-a409-df9684cd23d9,a56bf261-b613-4798-ad74-79b32c514aa6,Arrangement Credit Risk Category,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
489948fc-3bd5-467d-a409-df9684cd23d9,a77e29cb-6f68-43f3-9ba6-6af13fd24ef0,Portfolio Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
489948fc-3bd5-467d-a409-df9684cd23d9,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
489948fc-3bd5-467d-a409-df9684cd23d9,b2609419-4005-4859-95c9-c9726061c2a2,Equity Approach Type,property,bc650499-3cff-4679-bf99-6e812f9c7c04
489948fc-3bd5-467d-a409-df9684cd23d9,d9f9659d-7e08-4039-a5e2-15d72c532e22,Line Of Business Reporting Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
489948fc-3bd5-467d-a409-df9684cd23d9,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
489948fc-3bd5-467d-a409-df9684cd23d9,fdbaf2ba-1710-4766-b25e-61a05236f2fc,Incorporated In Location,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7dcedff6-bcb0-4a52-af66-99321397eb24,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
7dcedff6-bcb0-4a52-af66-99321397eb24,53af6c0d-c002-4bec-bc38-de3b960492d8,Organization Reporting Consolidation Status,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7dcedff6-bcb0-4a52-af66-99321397eb24,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7dcedff6-bcb0-4a52-af66-99321397eb24,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
7dcedff6-bcb0-4a52-af66-99321397eb24,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
7dcedff6-bcb0-4a52-af66-99321397eb24,d9f9659d-7e08-4039-a5e2-15d72c532e22,Line Of Business Reporting Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
7dcedff6-bcb0-4a52-af66-99321397eb24,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
7f7676ba-26f1-49a2-b3da-34fb682420c6,12d6d286-9b7c-4e88-8af2-87840f226fd3,Postal Address,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
7f7676ba-26f1-49a2-b3da-34fb682420c6,1abe96b5-ba79-4b14-9143-6fde1e9e6b02,Product Asset Class,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
7f7676ba-26f1-49a2-b3da-34fb682420c6,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
7f7676ba-26f1-49a2-b3da-34fb682420c6,5c5f2188-cf10-44d6-b2d0-80fc47e7e36a,Customer Proximity,concept,8a72919e-8c40-4a73-b190-4803deb2160d
7f7676ba-26f1-49a2-b3da-34fb682420c6,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7f7676ba-26f1-49a2-b3da-34fb682420c6,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
7f7676ba-26f1-49a2-b3da-34fb682420c6,9dc77405-8721-41fb-aa3b-b7850198fadd,Location,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
