bcv_core_object,silver_entity,silver_table,silver_attribute,silver_column,description,data_domain,data_type,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issue Date,issu_dt,Ngày cấp CCCD,Date,date,TRUE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,DCST.TTKDT_NGUOI_DAI_DIEN.NGAY_CAP,,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'CITIZEN_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issuing Authority Name,issu_ahr_nm,Nơi cấp CCCD/Hộ chiếu.,Text,string,TRUE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,,"Chú ý: tên cột nguồn bị đảo — IdNo chứa nơi cấp, IdAdd chứa số CCCD.",Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'CITIZEN_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến Taxpayer Representative,Surrogate Key,string,FALSE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,DCST.TTKDT_NGUOI_DAI_DIEN.ID,FK target: Taxpayer Representative.Taxpayer Representative Id. Shared entity — không có PK surrogate riêng.,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Code,ip_code,Mã người đại diện,Text,string,FALSE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,DCST.TTKDT_NGUOI_DAI_DIEN.ID,Lookup pair: Taxpayer Representative.Taxpayer Representative Code. Pair with Involved Party Id.,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,,,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Type Code,identn_tp_code,Loại giấy tờ — CMND.,Classification Value,string,FALSE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,DCST.TTKDT_NGUOI_DAI_DIEN.LOAI_GIAY_TO,ETL map: 1010 → NATIONAL_ID.,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Number,identn_nbr,Số CMND,Text,string,TRUE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,DCST.TTKDT_NGUOI_DAI_DIEN.SO_GIAY_TO,,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issue Date,issu_dt,Ngày cấp CMND,Date,date,TRUE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,DCST.TTKDT_NGUOI_DAI_DIEN.NGAY_CAP,,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issuing Authority Name,issu_ahr_nm,Nơi cấp CMND/CCCD.,Text,string,TRUE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,,,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến Taxpayer Representative,Surrogate Key,string,FALSE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,DCST.TTKDT_NGUOI_DAI_DIEN.ID,FK target: Taxpayer Representative.Taxpayer Representative Id. Shared entity — không có PK surrogate riêng.,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'PASSPORT',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Code,ip_code,Mã người đại diện,Text,string,FALSE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,DCST.TTKDT_NGUOI_DAI_DIEN.ID,Lookup pair: Taxpayer Representative.Taxpayer Representative Code. Pair with Involved Party Id.,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'PASSPORT',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,,,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'PASSPORT',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Type Code,identn_tp_code,Loại giấy tờ — hộ chiếu.,Classification Value,string,FALSE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,DCST.TTKDT_NGUOI_DAI_DIEN.LOAI_GIAY_TO,ETL map: 1020 → PASSPORT.,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'PASSPORT',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Number,identn_nbr,Số hộ chiếu,Text,string,TRUE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,DCST.TTKDT_NGUOI_DAI_DIEN.SO_GIAY_TO,,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'PASSPORT',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issue Date,issu_dt,Ngày cấp hộ chiếu,Date,date,TRUE,FALSE,DCST,TTKDT_NGUOI_DAI_DIEN,DCST.TTKDT_NGUOI_DAI_DIEN.NGAY_CAP,,Source System Code = 'DCST_TTKDT_NGUOI_DAI_DIEN' | Identification Type Code = 'PASSPORT',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến Fund Management Company.,Surrogate Key,string,FALSE,FALSE,FMS,SECURITIES,FMS.SECURITIES.Id,FK target: Fund Management Company.Fund Management Company Id.,Source System Code = 'FMS_SECURITIES' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Code,ip_code,Mã công ty QLQ.,Text,string,FALSE,FALSE,FMS,SECURITIES,FMS.SECURITIES.Id,Lookup pair: Fund Management Company.Fund Management Company Code. Pair with Involved Party Id.,Source System Code = 'FMS_SECURITIES' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,FMS,SECURITIES,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'FMS_SECURITIES' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Type Code,identn_tp_code,Loại giấy tờ — giấy phép thành lập.,Classification Value,string,FALSE,FALSE,FMS,SECURITIES,,Scheme: IP_ALT_ID_TYPE.,Source System Code = 'FMS_SECURITIES' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Number,identn_nbr,Số quyết định/giấy phép thành lập.,Text,string,TRUE,FALSE,FMS,SECURITIES,FMS.SECURITIES.Decision,,Source System Code = 'FMS_SECURITIES' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issue Date,issu_dt,Ngày cấp phép thành lập.,Date,date,TRUE,FALSE,FMS,SECURITIES,FMS.SECURITIES.DecisionDate,,Source System Code = 'FMS_SECURITIES' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issuing Authority Name,issu_ahr_nm,Cơ quan cấp giấy phép thành lập,Text,string,TRUE,FALSE,FMS,SECURITIES,,,Source System Code = 'FMS_SECURITIES' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến Foreign Fund Management Organization Unit.,Surrogate Key,string,FALSE,FALSE,FMS,FORBRCH,FMS.FORBRCH.Id,FK target: Foreign Fund Management Organization Unit.Foreign Fund Management Organization Unit Id.,Source System Code = 'FMS_FORBRCH' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Code,ip_code,Mã VPĐD/CN QLQ NN.,Text,string,FALSE,FALSE,FMS,FORBRCH,FMS.FORBRCH.Id,Lookup pair: Foreign Fund Management Organization Unit.Foreign Fund Management Organization Unit Code. Pair with Involved Party Id.,Source System Code = 'FMS_FORBRCH' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,FMS,FORBRCH,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'FMS_FORBRCH' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Type Code,identn_tp_code,Loại giấy tờ — giấy phép điều chỉnh.,Classification Value,string,FALSE,FALSE,FMS,FORBRCH,,Scheme: IP_ALT_ID_TYPE.,Source System Code = 'FMS_FORBRCH' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Number,identn_nbr,Số giấy phép điều chỉnh gần nhất.,Text,string,TRUE,FALSE,FMS,FORBRCH,FMS.FORBRCH.ChangeLicense,,Source System Code = 'FMS_FORBRCH' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issue Date,issu_dt,Ngày cấp giấy phép điều chỉnh.,Date,date,TRUE,FALSE,FMS,FORBRCH,FMS.FORBRCH.ChangeLicenseDate,,Source System Code = 'FMS_FORBRCH' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issuing Authority Name,issu_ahr_nm,Cơ quan cấp giấy phép thành lập,Text,string,TRUE,FALSE,FMS,FORBRCH,,,Source System Code = 'FMS_FORBRCH' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến Discretionary Investment Investor.,Surrogate Key,string,FALSE,FALSE,FMS,INVES,FMS.INVES.Id,FK target: Discretionary Investment Investor.Discretionary Investment Investor Id.,Source System Code = 'FMS_INVES' | Identification Type Code = '(source)',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Code,ip_code,Mã nhà đầu tư ủy thác.,Text,string,FALSE,FALSE,FMS,INVES,FMS.INVES.Id,Lookup pair: Discretionary Investment Investor.Discretionary Investment Investor Code. Pair with Involved Party Id.,Source System Code = 'FMS_INVES' | Identification Type Code = '(source)',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,FMS,INVES,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'FMS_INVES' | Identification Type Code = '(source)',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Type Code,identn_tp_code,Loại giấy tờ định danh.,Classification Value,string,FALSE,FALSE,FMS,INVES,FMS.INVES.IdType,Scheme: IP_ALT_ID_TYPE. IdType xác định loại giấy tờ (CMND/CCCD/Hộ chiếu/ĐKKD).,Source System Code = 'FMS_INVES' | Identification Type Code = '(source)',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Number,identn_nbr,Số giấy tờ định danh.,Text,string,TRUE,FALSE,FMS,INVES,FMS.INVES.IdNo,,Source System Code = 'FMS_INVES' | Identification Type Code = '(source)',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issue Date,issu_dt,Ngày cấp giấy tờ định danh.,Date,date,TRUE,FALSE,FMS,INVES,FMS.INVES.IdDate,,Source System Code = 'FMS_INVES' | Identification Type Code = '(source)',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issuing Authority Name,issu_ahr_nm,Nơi cấp giấy tờ.,Text,string,TRUE,FALSE,FMS,INVES,,,Source System Code = 'FMS_INVES' | Identification Type Code = '(source)',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến Investment Fund.,Surrogate Key,string,FALSE,FALSE,FMS,FUNDS,FMS.FUNDS.Id,FK target: Investment Fund.Investment Fund Id.,Source System Code = 'FMS_FUNDS' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Code,ip_code,Mã quỹ đầu tư.,Text,string,FALSE,FALSE,FMS,FUNDS,FMS.FUNDS.Id,Lookup pair: Investment Fund.Investment Fund Code. Pair with Involved Party Id.,Source System Code = 'FMS_FUNDS' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,FMS,FUNDS,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'FMS_FUNDS' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Type Code,identn_tp_code,Loại giấy tờ — quyết định thành lập quỹ.,Classification Value,string,FALSE,FALSE,FMS,FUNDS,,Scheme: IP_ALT_ID_TYPE.,Source System Code = 'FMS_FUNDS' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Number,identn_nbr,Số quyết định thành lập CN/VPĐD.,Text,string,TRUE,FALSE,FMS,FUNDS,,,Source System Code = 'FMS_FUNDS' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issue Date,issu_dt,Ngày cấp quyết định thành lập quỹ.,Date,date,TRUE,FALSE,FMS,FUNDS,FMS.FUNDS.DecisionDate,,Source System Code = 'FMS_FUNDS' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issuing Authority Name,issu_ahr_nm,Cơ quan ban hành quyết định thành lập,Text,string,TRUE,FALSE,FMS,FUNDS,,,Source System Code = 'FMS_FUNDS' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến Fund Management Company Key Person.,Surrogate Key,string,FALSE,FALSE,FMS,TLProfiles,FMS.TLProfiles.Id,FK target: Fund Management Company Key Person.Fund Management Company Key Person Id.,Source System Code = 'FMS_TLProfiles' | Identification Type Code = 'CITIZEN_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Code,ip_code,Mã nhân sự công ty QLQ.,Text,string,FALSE,FALSE,FMS,TLProfiles,FMS.TLProfiles.Id,Lookup pair: Fund Management Company Key Person.Fund Management Company Key Person Code. Pair with Involved Party Id.,Source System Code = 'FMS_TLProfiles' | Identification Type Code = 'CITIZEN_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,FMS,TLProfiles,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'FMS_TLProfiles' | Identification Type Code = 'CITIZEN_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Type Code,identn_tp_code,Loại giấy tờ định danh cá nhân.,Classification Value,string,FALSE,FALSE,FMS,TLProfiles,,Scheme: IP_ALT_ID_TYPE. Giá trị: CITIZEN_ID (CCCD) hoặc PASSPORT (Hộ chiếu).,Source System Code = 'FMS_TLProfiles' | Identification Type Code = 'CITIZEN_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Number,identn_nbr,Số giấy tờ định danh.,Text,string,TRUE,FALSE,FMS,TLProfiles,FMS.TLProfiles.IdNo,,Source System Code = 'FMS_TLProfiles' | Identification Type Code = 'CITIZEN_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issue Date,issu_dt,Ngày cấp CCCD/Hộ chiếu.,Date,date,TRUE,FALSE,FMS,TLProfiles,,,Source System Code = 'FMS_TLProfiles' | Identification Type Code = 'CITIZEN_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issuing Authority Name,issu_ahr_nm,Nơi cấp CCCD/Hộ chiếu.,Text,string,TRUE,FALSE,FMS,TLProfiles,,"Chú ý: tên cột nguồn bị đảo — IdNo chứa nơi cấp, IdAdd chứa số CCCD.",Source System Code = 'FMS_TLProfiles' | Identification Type Code = 'CITIZEN_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến Fund Management Company Organization Unit.,Surrogate Key,string,FALSE,FALSE,FMS,BRANCHES,FMS.BRANCHES.Id,FK target: Fund Management Company Organization Unit.Fund Management Company Organization Unit Id.,Source System Code = 'FMS_BRANCHES' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Code,ip_code,Mã CN/VPĐD công ty QLQ.,Text,string,FALSE,FALSE,FMS,BRANCHES,FMS.BRANCHES.Id,Lookup pair: Fund Management Company Organization Unit.Fund Management Company Organization Unit Code. Pair with Involved Party Id.,Source System Code = 'FMS_BRANCHES' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,FMS,BRANCHES,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'FMS_BRANCHES' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Type Code,identn_tp_code,Loại giấy tờ — quyết định thành lập CN/VPĐD.,Classification Value,string,FALSE,FALSE,FMS,BRANCHES,,Scheme: IP_ALT_ID_TYPE.,Source System Code = 'FMS_BRANCHES' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Number,identn_nbr,Số quyết định thành lập CN/VPĐD.,Text,string,TRUE,FALSE,FMS,BRANCHES,FMS.BRANCHES.Decision,,Source System Code = 'FMS_BRANCHES' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issue Date,issu_dt,Ngày cấp quyết định thành lập.,Date,date,TRUE,FALSE,FMS,BRANCHES,FMS.BRANCHES.DecisionDate,,Source System Code = 'FMS_BRANCHES' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issuing Authority Name,issu_ahr_nm,Cơ quan ban hành quyết định thành lập,Text,string,TRUE,FALSE,FMS,BRANCHES,,,Source System Code = 'FMS_BRANCHES' | Identification Type Code = 'ESTABLISHMENT_DECISION',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến công ty kiểm toán.,Surrogate Key,string,FALSE,FALSE,SCMS,CT_KIEM_TOAN,SCMS.CT_KIEM_TOAN.ID,FK target: Audit Firm.Audit Firm Id. Shared entity — không có PK surrogate riêng.,Source System Code = 'SCMS_CT_KIEM_TOAN' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Code,ip_code,Mã công ty kiểm toán.,Text,string,FALSE,FALSE,SCMS,CT_KIEM_TOAN,SCMS.CT_KIEM_TOAN.ID,Lookup pair: Audit Firm.Audit Firm Code. Pair with Involved Party Id.,Source System Code = 'SCMS_CT_KIEM_TOAN' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,SCMS,CT_KIEM_TOAN,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'SCMS_CT_KIEM_TOAN' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Type Code,identn_tp_code,Loại giấy tờ định danh: giấy phép kinh doanh.,Classification Value,string,FALSE,FALSE,SCMS,CT_KIEM_TOAN,,Scheme: IP_ALT_ID_TYPE. ETL-derived.,Source System Code = 'SCMS_CT_KIEM_TOAN' | Identification Type Code = 'BUSINESS_LICENSE',BUSINESS_LICENSE
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Number,identn_nbr,Số giấy phép kinh doanh.,Text,string,TRUE,FALSE,SCMS,CT_KIEM_TOAN,SCMS.CT_KIEM_TOAN.GIAY_PHEP_KINH_DOANH,,Source System Code = 'SCMS_CT_KIEM_TOAN' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issue Date,issu_dt,Ngày cấp giấy phép kinh doanh.,Date,date,TRUE,FALSE,SCMS,CT_KIEM_TOAN,SCMS.CT_KIEM_TOAN.NGAY_CAP_GPKD,,Source System Code = 'SCMS_CT_KIEM_TOAN' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issuing Authority Name,issu_ahr_nm,Nơi cấp giấy phép kinh doanh.,Text,string,TRUE,FALSE,SCMS,CT_KIEM_TOAN,SCMS.CT_KIEM_TOAN.NOI_CAP_GPKD,,Source System Code = 'SCMS_CT_KIEM_TOAN' | Identification Type Code = 'BUSINESS_LICENSE',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến người hành nghề chứng khoán.,Surrogate Key,string,FALSE,FALSE,SCMS,CTCK_NGUOI_HANH_NGHE_CK,SCMS.CTCK_NGUOI_HANH_NGHE_CK.ID,FK target: Practitioner.Practitioner Id.,Source System Code = 'SCMS_CTCK_NGUOI_HANH_NGHE_CK' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Code,ip_code,Mã người hành nghề chứng khoán.,Text,string,FALSE,FALSE,SCMS,CTCK_NGUOI_HANH_NGHE_CK,SCMS.CTCK_NGUOI_HANH_NGHE_CK.ID,Lookup pair: Practitioner.Practitioner Code. Pair with Involved Party Id.,Source System Code = 'SCMS_CTCK_NGUOI_HANH_NGHE_CK' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,SCMS,CTCK_NGUOI_HANH_NGHE_CK,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'SCMS_CTCK_NGUOI_HANH_NGHE_CK' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Type Code,identn_tp_code,Loại định danh — giấy tờ tùy thân.,Classification Value,string,FALSE,FALSE,SCMS,CTCK_NGUOI_HANH_NGHE_CK,,Scheme: IP_ALT_ID_TYPE. ETL-derived: hardcode NATIONAL_ID.,Source System Code = 'SCMS_CTCK_NGUOI_HANH_NGHE_CK' | Identification Type Code = 'NATIONAL_ID',NATIONAL_ID
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Number,identn_nbr,Số giấy tờ tùy thân.,Text,string,TRUE,FALSE,SCMS,CTCK_NGUOI_HANH_NGHE_CK,SCMS.CTCK_NGUOI_HANH_NGHE_CK.SO_GIAY_TO,,Source System Code = 'SCMS_CTCK_NGUOI_HANH_NGHE_CK' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issue Date,issu_dt,Ngày cấp CMND/CCCD.,Date,date,TRUE,FALSE,SCMS,CTCK_NGUOI_HANH_NGHE_CK,,,Source System Code = 'SCMS_CTCK_NGUOI_HANH_NGHE_CK' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issuing Authority Name,issu_ahr_nm,Nơi cấp CMND/CCCD.,Text,string,TRUE,FALSE,SCMS,CTCK_NGUOI_HANH_NGHE_CK,,,Source System Code = 'SCMS_CTCK_NGUOI_HANH_NGHE_CK' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến nhân sự cao cấp.,Surrogate Key,string,FALSE,FALSE,SCMS,CTCK_NHAN_SU_CAO_CAP,SCMS.CTCK_NHAN_SU_CAO_CAP.ID,FK target: Securities Company Senior Personnel.Securities Company Senior Personnel Id.,Source System Code = 'SCMS_CTCK_NHAN_SU_CAO_CAP' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Code,ip_code,Mã nhân sự cao cấp.,Text,string,FALSE,FALSE,SCMS,CTCK_NHAN_SU_CAO_CAP,SCMS.CTCK_NHAN_SU_CAO_CAP.ID,Lookup pair: Securities Company Senior Personnel.Securities Company Senior Personnel Code. Pair with Involved Party Id.,Source System Code = 'SCMS_CTCK_NHAN_SU_CAO_CAP' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,SCMS,CTCK_NHAN_SU_CAO_CAP,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'SCMS_CTCK_NHAN_SU_CAO_CAP' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Type Code,identn_tp_code,Loại định danh — CMND/CCCD.,Classification Value,string,FALSE,FALSE,SCMS,CTCK_NHAN_SU_CAO_CAP,,Scheme: IP_ALT_ID_TYPE. ETL-derived: hardcode NATIONAL_ID.,Source System Code = 'SCMS_CTCK_NHAN_SU_CAO_CAP' | Identification Type Code = 'NATIONAL_ID',NATIONAL_ID
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Number,identn_nbr,Số CMND/CCCD.,Text,string,TRUE,FALSE,SCMS,CTCK_NHAN_SU_CAO_CAP,SCMS.CTCK_NHAN_SU_CAO_CAP.SO_CMND,,Source System Code = 'SCMS_CTCK_NHAN_SU_CAO_CAP' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issue Date,issu_dt,Ngày cấp CMND/CCCD.,Date,date,TRUE,FALSE,SCMS,CTCK_NHAN_SU_CAO_CAP,SCMS.CTCK_NHAN_SU_CAO_CAP.NGAY_CAP,,Source System Code = 'SCMS_CTCK_NHAN_SU_CAO_CAP' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Issuing Authority Name,issu_ahr_nm,Nơi cấp CMND/CCCD.,Text,string,TRUE,FALSE,SCMS,CTCK_NHAN_SU_CAO_CAP,SCMS.CTCK_NHAN_SU_CAO_CAP.NOI_CAP,,Source System Code = 'SCMS_CTCK_NHAN_SU_CAO_CAP' | Identification Type Code = 'NATIONAL_ID',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến cổ đông.,Surrogate Key,string,FALSE,FALSE,SCMS,CTCK_CO_DONG,SCMS.CTCK_CO_DONG.ID,FK target: Securities Company Shareholder.Securities Company Shareholder Id.,Source System Code = 'SCMS_CTCK_CO_DONG' | Identification Type Code = 'NATIONAL_ID',
