Tên bảng,Tên trường,Kiểu dữ liệu,Mô tả,Khóa,Ghi chú (FK suy luận)
TVRP_CONTENT_TYPE_TRIGGERS,CREATEDAT,TIMESTAMP(6),Thời điểm tạo bản ghi (UTC),,
TVRP_CONTENT_TYPE_TRIGGERS,UPDATEDAT,TIMESTAMP(6),Thời điểm cập nhật lần cuối (UTC),,
TVRP_CONTENT_TYPE_TRIGGERS,CREATEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_CONTENT_TYPE_TRIGGERS,UPDATEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người cập nhật lần cuối,,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,CONTENTTYPETRIGGERID,"NUMBER(19,0)",Khóa ngoại tới TVRP_CONTENT_TYPE_TRIGGERS.Id,,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,NAME,VARCHAR2(200 BYTE),Tên hiển thị,,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,TYPE,VARCHAR2(30 BYTE),"Loại hành động: UPDATE_CONTENT (sửa nội dung), CREATE_CONTENT (tạo nội dung), DELETE_CONTENT (xóa nội dung), CREATE_RESOURCE (tạo tài nguyên), UPDATE_RESOURCE (sửa tài nguyên), DELETE_RESOURCE (xóa tài nguyên), SEND_NOTIFICATION (gửi thông báo), SEND_WEBHOOK (gửi webhook), CALL_API (gọi API)",,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,SEQUENCE,"NUMBER(10,0)","Thứ tự thực thi trong trigger (1 trở lên, tăng dần)",,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,ENABLED,"NUMBER(1,0)","Trạng thái kích hoạt bản ghi (1=đang hoạt động, 0=vô hiệu)",,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,CONTINUEONERROR,"NUMBER(1,0)",1=tiếp tục thực thi hành động tiếp theo dù hành động này thất bại; 0=dừng khi gặp lỗi,,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,TIMEOUTSECONDS,"NUMBER(10,0)",Thời gian thực thi tối đa cho hành động này tính bằng giây,,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,RETRYCOUNT,"NUMBER(10,0)",Số lần thử lại tự động khi gặp lỗi tạm thời,,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,ACTIONCONFIG,CLOB,"JSON cấu hình đặc thù theo loại TYPE (URL endpoint, mã mẫu thông báo, loại nội dung...)",,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,INPUTMAPPING,CLOB,JSON ánh xạ trường đầu vào từ ngữ cảnh thực thi trigger sang tham số đầu vào hành động,,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,OUTPUTMAPPING,CLOB,JSON ánh xạ đầu ra từ kết quả hành động sang biến ngữ cảnh thực thi trigger,,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,CONDITION,VARCHAR2(2000 BYTE),Biểu thức điều kiện tùy chọn theo từng hành động - bỏ qua hành động nếu kết quả false,,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,CREATEDAT,TIMESTAMP(6),Thời điểm tạo bản ghi (UTC),,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,UPDATEDAT,TIMESTAMP(6),Thời điểm cập nhật lần cuối (UTC),,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,CREATEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,UPDATEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người cập nhật lần cuối,,
TVRP_CONTENT_TYPE_TRIGGER_ACTIONS,CONTENTTRIGGERID,"NUMBER(19,0)",Khóa ngoại tới TVRP_TRIGGER_DEFINITION.Id (dành cho trigger engine mới),,
TVRP_CONTENT_VERSION,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_CONTENT_VERSION,CONTENTITEMID,VARCHAR2(255 BYTE),ID content item Orchard (chuỗi duy nhất toàn hệ thống),,
TVRP_CONTENT_VERSION,VERSIONNUMBER,"NUMBER(10,0)","Số thứ tự phiên bản (1, 2, 3, ... tăng mỗi lần lưu)",,
TVRP_CONTENT_VERSION,CONTENT,CLOB,Snapshot JSON đầy đủ content item tại phiên bản này,,
TVRP_CONTENT_VERSION,CREATEDBY,VARCHAR2(255 BYTE),Tên đăng nhập người lưu phiên bản này,,
TVRP_CONTENT_VERSION,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_CONTENT_VERSION,Loai,Mo ta / Dieu kien,,,
TVRP_CONTENT_VERSION,Unique,Gia tri duy nhat,,,
TVRP_CONTENT_WORKFLOW_STATE_INDEX,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_CONTENT_WORKFLOW_STATE_INDEX,CONTENTITEMID,NVARCHAR2(255 CHAR),ID content item Orchard (chuỗi duy nhất toàn hệ thống),,
TVRP_CONTENT_WORKFLOW_STATE_INDEX,CONTENTTYPE,NVARCHAR2(255 CHAR),"Tên loại nội dung Orchard (ví dụ: Page, Article, TTHC)",,
TVRP_CONTENT_WORKFLOW_STATE_INDEX,WORKFLOWID,NVARCHAR2(255 CHAR),Chuỗi ID phiên bản quy trình Orchard,,
TVRP_CONTENT_WORKFLOW_STATE_INDEX,WORKFLOWTYPEID,NVARCHAR2(255 CHAR),Chuỗi định danh loại quy trình Orchard,,
TVRP_CONTENT_WORKFLOW_STATE_INDEX,DEFINITIONID,"NUMBER(19,0)",Khóa ngoại tới TVRP_WORKFLOW_DEFINITION.Id,,
TVRP_CONTENT_WORKFLOW_STATE_INDEX,CURRENTSTATE,NVARCHAR2(255 CHAR),Tên trạng thái quy trình hiện tại,,
TVRP_CONTENT_WORKFLOW_STATE_INDEX,EXECUTIONSTATUS,"NUMBER(10,0)","Trạng thái thực thi dạng số nguyên: 0=IDLE, 1=STARTING, 2=RESUMING, 3=EXECUTING, 4=HALTED (chờ sự kiện), 5=FINISHED, 6=FAULTED, 7=ABORTED",,
TVRP_CONTENT_WORKFLOW_STATE_INDEX,ASSIGNEDTO,NVARCHAR2(255 CHAR),Tên đăng nhập người hiện tại được giao xử lý bước quy trình này (có thể NULL nếu chưa giao),,
TVRP_CONTENT_WORKFLOW_STATE_INDEX,UPDATEDAT,VARCHAR2(255 BYTE),Thời điểm cập nhật lần cuối (UTC),,
TVRP_AUDIT_LOG,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_AUDIT_LOG,ENTITYTYPE,VARCHAR2(100 BYTE),"Loại thực thể được kiểm toán (ví dụ: User, OrgUnit, ContentItem, WorkflowInstance, DataPolicy)",,
TVRP_AUDIT_LOG,ENTITYID,VARCHAR2(255 BYTE),ID của phiên bản thực thể được kiểm toán,,
TVRP_AUDIT_LOG,DOCUMENTID,"NUMBER(19,0)",Khóa ngoại tới Document.Id của Orchard (kho lưu document JSON),,
TVRP_AUDIT_LOG,ACTION,VARCHAR2(20 BYTE),"Hành động được thực hiện: CREATE, UPDATE, DELETE, PUBLISH, UNPUBLISH, APPROVE, REJECT, REVOKE, LOGIN, LOGOUT",,
TVRP_AUDIT_LOG,OLDVALUES,CLOB,Snapshot JSON trạng thái thực thể trước khi thay đổi (NULL cho hành động CREATE),,
TVRP_AUDIT_LOG,NEWVALUES,CLOB,Snapshot JSON trạng thái thực thể sau khi thay đổi (NULL cho hành động DELETE),,
TVRP_AUDIT_LOG,PERFORMEDBY,VARCHAR2(255 BYTE),Tên đăng nhập người thực hiện hành động,,
TVRP_AUDIT_LOG,PERFORMEDBYID,VARCHAR2(255 BYTE),Khóa ngoại tới TVRP_USERS.Id - người thực hiện hành động,,
TVRP_AUDIT_LOG,SOURCEIP,VARCHAR2(50 BYTE),Địa chỉ IP máy khách của yêu cầu,,
TVRP_AUDIT_LOG,SOURCESYSTEM,VARCHAR2(50 BYTE),"Định danh hệ thống nguồn: WEB_UI, API, BATCH_JOB, ORCHARD_SYNC, TRIGGER_ENGINE",,
TVRP_AUDIT_LOG,SUCCESS,"NUMBER(1,0)",1=thao tác thành công; 0=thao tác thất bại,,
TVRP_AUDIT_LOG,ERRORMESSAGE,VARCHAR2(4000 BYTE),Thông báo lỗi nếu thao tác thất bại (NULL khi thành công),,
TVRP_AUDIT_LOG,CORRELATIONID,VARCHAR2(255 BYTE),ID tương quan yêu cầu để liên kết truy vết xuyên dịch vụ,,
TVRP_AUDIT_LOG,TRANSACTIONID,VARCHAR2(255 BYTE),ID giao dịch DB để nhóm các sự kiện kiểm toán liên quan trong cùng giao dịch,,
TVRP_AUDIT_LOG,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_RECORD_AUDIT_LOG,ID,NUMBER,Khóa chính (tự tăng),,
TVRP_RECORD_AUDIT_LOG,RESOURCETYPE,VARCHAR2(64 BYTE),Loại tài nguyên đã được truy cập hoặc sửa đổi,,
TVRP_RECORD_AUDIT_LOG,RESOURCEID,VARCHAR2(64 BYTE),Định danh phiên bản tài nguyên cụ thể,,
TVRP_RECORD_AUDIT_LOG,ACTION,VARCHAR2(32 BYTE),"Hành động đã thực hiện: GRANT (cấp quyền), REVOKE (thu hồi quyền), VIEW (xem), EXPORT (xuất), LOCK (khóa), UNLOCK (mở khóa), TRANSFER (chuyển giao)",,
TVRP_RECORD_AUDIT_LOG,ACTORID,NUMBER,Khóa ngoại tới TVRP_USERS.Id - người thực hiện hành động,,
TVRP_RECORD_AUDIT_LOG,ACTORNAME,VARCHAR2(200 BYTE),Tên đăng nhập người thực hiện hành động (phi chuẩn hóa),,
TVRP_RECORD_AUDIT_LOG,GRANTEETYPE,VARCHAR2(16 BYTE),"Loại đối tượng được cấp/thu hồi quyền: USER, ROLE, ORG_UNIT",,
TVRP_RECORD_AUDIT_LOG,GRANTEEID,VARCHAR2(64 BYTE),Định danh đối tượng khớp với GRANTEETYPE,,
TVRP_RECORD_AUDIT_LOG,PERMISSION,VARCHAR2(64 BYTE),"Quyền đã được cấp hoặc thu hồi (ví dụ: VIEW, EDIT, DELETE, APPROVE)",,
TVRP_RECORD_AUDIT_LOG,DETAILJSON,VARCHAR2(2000 BYTE),"JSON ngữ cảnh bổ sung về hành động (trạng thái trước/sau, lý do, ngữ cảnh quy trình)",,
TVRP_RECORD_AUDIT_LOG,OCCURREDAT,NVARCHAR2(50 CHAR),Thời điểm xảy ra hành động (UTC),,
TVRP_TRIGGER_AUDIT_LOG,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_TRIGGER_AUDIT_LOG,TRIGGERID,"NUMBER(19,0)",Khóa ngoại tới TVRP_TRIGGER_DEFINITION.Id,,
TVRP_TRIGGER_AUDIT_LOG,TRIGGERNAME,VARCHAR2(255 BYTE),Tên trigger tại thời điểm thay đổi (phi chuẩn hóa để bảo toàn lịch sử),,
TVRP_TRIGGER_AUDIT_LOG,ACTION,VARCHAR2(20 BYTE),"Thao tác cấu hình: CREATE (tạo mới), UPDATE (cập nhật), DELETE (xóa), PUBLISH (xuất bản), ENABLE (kích hoạt), DISABLE (vô hiệu), ROLLBACK (khôi phục)",,
TVRP_TRIGGER_AUDIT_LOG,ACTOR,VARCHAR2(100 BYTE),Tên đăng nhập người thực hiện thay đổi cấu hình,,
TVRP_TRIGGER_AUDIT_LOG,DESCRIPTION,CLOB,Mô tả hoặc ghi chú,,
TVRP_TRIGGER_AUDIT_LOG,BEFOREJSON,CLOB,Snapshot JSON đầy đủ cấu hình trigger trước khi thay đổi,,
TVRP_TRIGGER_AUDIT_LOG,AFTERJSON,CLOB,Snapshot JSON đầy đủ cấu hình trigger sau khi thay đổi,,
TVRP_TRIGGER_AUDIT_LOG,timestamp,TIMESTAMP(6),,,
TVRP_TRIGGER_AUDIT_LOG,CREATEDAT,TIMESTAMP(6),Thời điểm tạo bản ghi (UTC),,
TVRP_SITE_THEME_AUDIT,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_SITE_THEME_AUDIT,THEMEID,"NUMBER(19,0)",ID content item giao diện đã được thay đổi,,
TVRP_SITE_THEME_AUDIT,SITEID,VARCHAR2(100 BYTE),ID content item site nơi thay đổi giao diện xảy ra,,
TVRP_SITE_THEME_AUDIT,ACTION,VARCHAR2(32 BYTE),"Hành động thực hiện: PUBLISH (xuất bản giao diện mới), ROLLBACK (khôi phục giao diện trước), VARIANT_ACTIVATE (kích hoạt biến thể), VARIANT_PAUSE (tạm dừng biến thể), SETTINGS_UPDATE (cập nhật cài đặt)",,
TVRP_SITE_THEME_AUDIT,ACTOR,VARCHAR2(100 BYTE),Tên đăng nhập người thực hiện hành động,,
TVRP_SITE_THEME_AUDIT,ACTEDAT,TIMESTAMP(6),Thời điểm thực hiện hành động (UTC),,
TVRP_SITE_THEME_AUDIT,BEFOREJSON,CLOB,Snapshot JSON đầy đủ cấu hình giao diện trước khi thay đổi,,
TVRP_SITE_THEME_AUDIT,AFTERJSON,CLOB,Snapshot JSON đầy đủ cấu hình giao diện sau khi thay đổi,,
TVRP_SITE_THEME_AUDIT,PREVHASH,VARCHAR2(64 BYTE),Hash SHA-256 của bản ghi kiểm toán trước - chuỗi blockchain để phát hiện giả mạo,,
TVRP_SITE_THEME_AUDIT,CURRENTHASH,VARCHAR2(64 BYTE),Hash SHA-256 của bản ghi kiểm toán này để kiểm tra tính toàn vẹn chuỗi,,
TVRP_DASHBOARD_LAYOUT,ID,VARCHAR2(36 BYTE),Khóa chính (tự tăng),,
TVRP_DASHBOARD_LAYOUT,SCOPE,VARCHAR2(16 BYTE),"Phạm vi dashboard: SYSTEM (mặc định cho tất cả người dùng trong tenant), ROLE (theo vai trò cụ thể), USER (bố cục cá nhân hóa của người dùng)",,
TVRP_DASHBOARD_LAYOUT,OWNER_ID,VARCHAR2(64 BYTE),"Định danh chủ sở hữu: NULL cho SYSTEM, tên vai trò cho ROLE, ID người dùng cho USER",,
TVRP_DASHBOARD_LAYOUT,NAME,VARCHAR2(200 BYTE),Tên hiển thị,,
TVRP_DASHBOARD_LAYOUT,LAYOUT_JSON,CLOB,"JSON đặc tả lưới dashboard - xác định vị trí widget (x, y, w, h) và ID phiên bản widget",,
TVRP_DASHBOARD_LAYOUT,VERSION,"NUMBER(10,0)",Số phiên bản để khóa lạc quan (tăng mỗi lần cập nhật),,
TVRP_DASHBOARD_LAYOUT,STATUS,VARCHAR2(16 BYTE),"Trạng thái vòng đời: DRAFT (đã cấu hình nhưng chưa kích hoạt), PUBLISHED (đang hoạt động phục vụ người dùng), ARCHIVED (đã ngừng sử dụng)",,
TVRP_DASHBOARD_LAYOUT,TENANT_SCOPE,VARCHAR2(64 BYTE),Định danh phạm vi tenant/site để phân tách đa tenant,,
TVRP_DASHBOARD_LAYOUT,CREATED_BY,VARCHAR2(64 BYTE),Created By,,FK suy luận → TVRP_USERS.ID
TVRP_DASHBOARD_LAYOUT,UPDATED_BY,VARCHAR2(64 BYTE),Updated By,,FK suy luận → TVRP_USERS.ID
TVRP_DASHBOARD_LAYOUT,CREATED_AT,NVARCHAR2(50 CHAR),Created At,,
TVRP_DASHBOARD_LAYOUT,LAST_VIEWED_AT,NVARCHAR2(50 CHAR),Last Viewed At,,
TVRP_DASHBOARD_LAYOUT,UPDATED_AT,NVARCHAR2(50 CHAR),Updated At,,
TVRP_DASHBOARD_LAYOUT,Loai,Mo ta / Dieu kien,,,
TVRP_DASHBOARD_LAYOUT,Unique,Gia tri duy nhat,,,
TVRP_DASHBOARD_LAYOUT_HISTORY,ID,VARCHAR2(36 BYTE),Khóa chính (tự tăng),,
TVRP_DASHBOARD_LAYOUT_HISTORY,LAYOUT_ID,VARCHAR2(36 BYTE),Layout Id,,
TVRP_DASHBOARD_LAYOUT_HISTORY,VERSION,"NUMBER(10,0)",Số phiên bản để khóa lạc quan (tăng mỗi lần cập nhật),,
TVRP_DASHBOARD_LAYOUT_HISTORY,LAYOUT_JSON,CLOB,Layout Json,,
TVRP_DASHBOARD_LAYOUT_HISTORY,CHANGE_REASON,VARCHAR2(500 BYTE),Change Reason,,
TVRP_DASHBOARD_LAYOUT_HISTORY,PREV_HASH,VARCHAR2(64 BYTE),Prev Hash,,
TVRP_DASHBOARD_LAYOUT_HISTORY,CURRENT_HASH,VARCHAR2(64 BYTE),Current Hash,,
TVRP_DASHBOARD_LAYOUT_HISTORY,CHANGED_BY,VARCHAR2(64 BYTE),Changed By,,FK suy luận → TVRP_USERS.ID
TVRP_DASHBOARD_LAYOUT_HISTORY,CHANGED_AT,NVARCHAR2(50 CHAR),Changed At,,
TVRP_DASHBOARD_LAYOUT_HISTORY,Loai,Mo ta / Dieu kien,,,
TVRP_DASHBOARD_LAYOUT_HISTORY,Unique,Gia tri duy nhat,,,
TVRP_DASHBOARD_WIDGET_PREF,ID,VARCHAR2(36 BYTE),Khóa chính (tự tăng),,
TVRP_DASHBOARD_WIDGET_PREF,USER_ID,VARCHAR2(64 BYTE),User Id,,
TVRP_DASHBOARD_WIDGET_PREF,WIDGET_INSTANCE_ID,VARCHAR2(64 BYTE),Widget Instance Id,,
TVRP_DASHBOARD_WIDGET_PREF,HIDDEN,"NUMBER(1,0)",Hidden,,
TVRP_DASHBOARD_WIDGET_PREF,PARAMS_OVERRIDE,CLOB,Params Override,,
TVRP_DASHBOARD_WIDGET_PREF,CREATED_AT,NVARCHAR2(50 CHAR),Created At,,
TVRP_DASHBOARD_WIDGET_PREF,UPDATED_AT,NVARCHAR2(50 CHAR),Updated At,,
TVRP_DASHBOARD_WIDGET_PREF,Loai,Mo ta / Dieu kien,,,
TVRP_DASHBOARD_WIDGET_PREF,Unique,Gia tri duy nhat,,,
TVRP_SITE_DOMAIN_INDEX,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_SITE_DOMAIN_INDEX,SITECONTENTITEMID,VARCHAR2(255 BYTE),ID content item site - định danh phạm vi tenant/site,,
TVRP_SITE_DOMAIN_INDEX,DOMAIN,VARCHAR2(255 BYTE),"Tên miền tùy chỉnh được ánh xạ tới site này (ví dụ: portal.ubcknn.gov.vn, chungthuc.gov.vn)",,
TVRP_SITE_DOMAIN_INDEX,ISPRIMARY,"NUMBER(1,0)",1=tên miền chính/chuẩn của site; 0=tên miền bí danh/chuyển hướng,,
TVRP_SITE_THEME_VARIANT,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_SITE_THEME_VARIANT,THEMEID,"NUMBER(19,0)",ID content item giao diện cơ sở (phần A của A/B test),,
TVRP_SITE_THEME_VARIANT,VARIANTTHEMEID,"NUMBER(19,0)",ID content item giao diện biến thể (phần B của A/B test),,
TVRP_SITE_THEME_VARIANT,LABEL,VARCHAR2(64 BYTE),"Nhãn biến thể A/B test (ví dụ: Kiểm soát, Biến thể A, Giao diện Lễ)",,
TVRP_SITE_THEME_VARIANT,TRAFFICPCT,"NUMBER(5,0)","Tỷ lệ phần trăm lưu lượng người dùng định tuyến tới biến thể này (0-100, tổng các biến thể đang hoạt động phải bằng 100)",,
TVRP_SITE_THEME_VARIANT,STATUS,VARCHAR2(16 BYTE),"Trạng thái biến thể: DRAFT (đã cấu hình nhưng chưa phục vụ lưu lượng), ACTIVE (đang phục vụ theo TRAFFICPCT), PAUSED (tạm dừng), CONCLUDED (A/B test đã kết thúc)",,
TVRP_SITE_THEME_VARIANT,ACTIVEFROM,TIMESTAMP(6),Ngày bắt đầu kích hoạt biến thể (UTC),,
TVRP_SITE_THEME_VARIANT,ACTIVETO,TIMESTAMP(6),"Ngày kết thúc biến thể (UTC, NULL=không có ngày kết thúc đặt lịch)",,
TVRP_SITE_THEME_VARIANT,CREATEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người tạo biến thể này,,
TVRP_SITE_THEME_VARIANT,CREATEDAT,TIMESTAMP(6),Thời điểm tạo bản ghi (UTC),,
TVRP_SITE_THEME_VARIANT,Loai,Mo ta / Dieu kien,,,
TVRP_SITE_THEME_VARIANT,Check,themeId != variantThemeId,,,
TVRP_SITE_THEME_VARIANT,Check,trafficPct >= 0 AND trafficPct <= 100,,,
TVRP_FRAGMENT_ASSETS,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_FRAGMENT_ASSETS,FRAGMENTDOCUMENTID,"NUMBER(19,0)",Fragmentdocumentid,,
TVRP_FRAGMENT_ASSETS,FRAGMENTVERSIONID,"NUMBER(19,0)",Fragmentversionid,,
TVRP_FRAGMENT_ASSETS,CSSCONTENT,CLOB,Csscontent,,
TVRP_FRAGMENT_ASSETS,JSCONTENT,CLOB,Jscontent,,
TVRP_FRAGMENT_ASSETS,CSSHASH,VARCHAR2(64 BYTE),Csshash,,
TVRP_FRAGMENT_ASSETS,JSHASH,VARCHAR2(64 BYTE),Jshash,,
TVRP_FRAGMENT_ASSETS,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_FRAGMENT_ASSETS,Loai,Mo ta / Dieu kien,,,
TVRP_FRAGMENT_ASSETS,Unique,Gia tri duy nhat,,,
TVRP_MASTER_PAGE_ASSETS,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_MASTER_PAGE_ASSETS,MASTERPAGEDOCUMENTID,"NUMBER(19,0)",Masterpagedocumentid,,
TVRP_MASTER_PAGE_ASSETS,MASTERPAGEVERSIONID,"NUMBER(19,0)",Masterpageversionid,,
TVRP_MASTER_PAGE_ASSETS,CSSCONTENT,CLOB,Csscontent,,
TVRP_MASTER_PAGE_ASSETS,JSCONTENT,CLOB,Jscontent,,
TVRP_MASTER_PAGE_ASSETS,CSSHASH,VARCHAR2(64 BYTE),Csshash,,
TVRP_MASTER_PAGE_ASSETS,JSHASH,VARCHAR2(64 BYTE),Jshash,,
TVRP_MASTER_PAGE_ASSETS,CREATEDAT,TIMESTAMP(6),Thời điểm tạo bản ghi (UTC),,
TVRP_MASTER_PAGE_ASSETS,Loai,Mo ta / Dieu kien,,,
TVRP_MASTER_PAGE_ASSETS,Unique,Gia tri duy nhat,,,
TVRP_MEDIA_FILE,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_MEDIA_FILE,FILENAME,VARCHAR2(512 BYTE),Tên tệp gốc do người dùng tải lên,,
TVRP_MEDIA_FILE,CONTENTTYPE,VARCHAR2(256 BYTE),"Kiểu MIME của tệp (ví dụ: image/jpeg, application/pdf, video/mp4)",,
TVRP_MEDIA_FILE,SIZEBYTES,"NUMBER(10,0)",Sizebytes,,
TVRP_MEDIA_FILE,STORAGEPATH,VARCHAR2(1024 BYTE),Đường dẫn tệp tương đối theo biến môi trường MEDIA_STORAGE_PATH,,
TVRP_MEDIA_FILE,OWNER,VARCHAR2(256 BYTE),Owner,,
TVRP_MEDIA_FILE,CREATEDUTC,VARCHAR2(255 BYTE),Createdutc,,
TVRP_MEDIA_FILE,FOLDERPATH,VARCHAR2(1024 BYTE),Folderpath,,
TVRP_MEDIA_FILE,STORAGEPROVIDER,VARCHAR2(16 BYTE),Storageprovider,,
TVRP_SEARCH_DOCUMENT,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_SEARCH_DOCUMENT,CONTENTID,"NUMBER(19,0)",ID content item Orchard (khóa tìm kiếm chính),,
TVRP_SEARCH_DOCUMENT,CONTENTTYPE,VARCHAR2(64 BYTE),"Tên loại nội dung Orchard (ví dụ: Page, Article, TTHC)",,
TVRP_SEARCH_DOCUMENT,DISPLAYTEXT,VARCHAR2(500 BYTE),Tiêu đề/tên hiển thị trong kết quả tìm kiếm,,
TVRP_SEARCH_DOCUMENT,SEARCHABLETEXT,CLOB,"Nội dung văn bản toàn phần phục vụ tìm kiếm (gộp tiêu đề, nội dung, nhãn, metadata)",,
TVRP_SEARCH_DOCUMENT,PUBLISHED,"NUMBER(10,0)",1=chỉ nội dung đã xuất bản được đánh chỉ mục; 0=nháp (không hiển thị tìm kiếm công khai),,
TVRP_SEARCH_DOCUMENT,UPDATEDUTC,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối dùng để sắp xếp theo độ mới (UTC),,
TVRP_CALENDAR,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_CALENDAR,CODE,VARCHAR2(64 BYTE),"Mã lịch duy nhất (ví dụ: VN_NATIONAL, HANOI_GOV, CUSTOM_PROJECT)",,
TVRP_CALENDAR,NAME,VARCHAR2(255 BYTE),Tên hiển thị,,
TVRP_CALENDAR,DESCRIPTION,CLOB,Mô tả hoặc ghi chú,,
TVRP_CALENDAR,TENANTID,VARCHAR2(64 BYTE),Phạm vi tenant/site của lịch này (NULL=dùng chung/toàn cục),,
TVRP_CALENDAR,PARENTCALENDARID,"NUMBER(19,0)",Khóa ngoại tới TVRP_CALENDAR.Id - lịch cha để kế thừa (NULL=lịch độc lập),,
TVRP_CALENDAR,TIMEZONE,VARCHAR2(64 BYTE),"Định danh múi giờ IANA (ví dụ: Asia/Ho_Chi_Minh, UTC)",,
TVRP_CALENDAR,ISSYSTEM,"NUMBER(1,0)","Bản ghi do hệ thống quản lý, không thể xóa (1=có, 0=không)",,
TVRP_CALENDAR,CREATEDAT,VARCHAR2(64 BYTE),Thời điểm tạo bản ghi (UTC),,
TVRP_CALENDAR,UPDATEDAT,VARCHAR2(64 BYTE),Thời điểm cập nhật lần cuối (UTC),,
TVRP_CALENDAR,HOLIDAYMAKEUPONWEEKEND,"NUMBER(1,0)","1=khi ngày lễ rơi vào cuối tuần, thứ Hai kế tiếp là ngày nghỉ bù; 0=không có ngày bù",,
TVRP_CALENDAR,Loai,Mo ta / Dieu kien,,,
TVRP_CALENDAR,Foreign_Key,FK -> TVRP_CALENDAR (NO ACTION),,,
TVRP_CALENDAR_BUSINESS_HOURS,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_CALENDAR_BUSINESS_HOURS,CALENDARID,"NUMBER(19,0)",Khóa ngoại tới TVRP_CALENDAR.Id,,
TVRP_CALENDAR_BUSINESS_HOURS,DAYOFWEEK,"NUMBER(10,0)","Số ngày trong tuần: 1=Thứ Hai, 2=Thứ Ba, 3=Thứ Tư, 4=Thứ Năm, 5=Thứ Sáu, 6=Thứ Bảy, 7=Chủ Nhật",,
TVRP_CALENDAR_BUSINESS_HOURS,STARTTIME,VARCHAR2(8 BYTE),Giờ bắt đầu làm việc định dạng HH:mm (ví dụ: 08:00),,
TVRP_CALENDAR_BUSINESS_HOURS,ENDTIME,VARCHAR2(8 BYTE),Giờ kết thúc làm việc định dạng HH:mm (ví dụ: 17:30),,
TVRP_CALENDAR_BUSINESS_HOURS,BREAKSTART,VARCHAR2(8 BYTE),Giờ bắt đầu nghỉ trưa định dạng HH:mm (NULL=không có giờ nghỉ),,
TVRP_CALENDAR_BUSINESS_HOURS,BREAKEND,VARCHAR2(8 BYTE),Giờ kết thúc nghỉ trưa định dạng HH:mm (NULL=không có giờ nghỉ),,
TVRP_CALENDAR_BUSINESS_HOURS,Loai,Mo ta / Dieu kien,,,
TVRP_CALENDAR_BUSINESS_HOURS,Foreign_Key,FK -> TVRP_CALENDAR (CASCADE),,,
TVRP_CALENDAR_BUSINESS_HOURS,Unique,Gia tri duy nhat,,,
TVRP_CALENDAR_EVENT,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_CALENDAR_EVENT,CALENDARID,"NUMBER(19,0)",Khóa ngoại tới TVRP_CALENDAR.Id,,
TVRP_CALENDAR_EVENT,SUMMARY,VARCHAR2(255 BYTE),"Tiêu đề sự kiện (ví dụ: Quốc khánh, Tết Nguyên Đán, Ngày làm bù)",,
