eform_id,content_type,eform_title,field_key,field_label,field_type,index_table,content_field_pattern,value_column,options,ghi_chu
Eform 12,PhathanhCophieuChaoMuaCongKhai,Giấy đăng ký phát hành cổ phiếu để chào mua công khai,,Nhập tên giấy tờ khác nếu có,textarea,TextFieldIndex,,BigText,,
Eform 12,PhathanhCophieuChaoMuaCongKhai,Giấy đăng ký phát hành cổ phiếu để chào mua công khai,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 12,PhathanhCophieuChaoMuaCongKhai,Giấy đăng ký phát hành cổ phiếu để chào mua công khai,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Hà Nội,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Tên cổ phiếu (tên cổ phiếu của công ty hợp nhất),input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Tên tổ chức phát hành,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Fax,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Website,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Mã cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Số hiệu,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Số GCNĐKDN,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Số,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,lần thứ,input-number,NumericFieldIndex,,Numeric,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,ngày thay đổi,input-date,DateFieldIndex,,Date,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Ngành nghề,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Mã ngành,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Sản phẩm/dịch vụ chính,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,"GP thành lập, hoạt động",input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,,radios,BooleanFieldIndex,,Boolean,Có|Không,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,,radios,BooleanFieldIndex,,Boolean,Có|Không,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Tên tổ chức phát hành,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Fax,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Website,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Mã cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Số hiệu,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Số GCNĐKDN,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Số,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,lần thứ,input-number,NumericFieldIndex,,Numeric,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,ngày thay đổi,input-date,DateFieldIndex,,Date,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Ngành nghề,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Mã ngành,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Sản phẩm/dịch vụ chính,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,"GP thành lập, hoạt động",input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Tên cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Loại cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Mệnh giá,input-number,NumericFieldIndex,,Numeric,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Tỷ lệ,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Đối tượng,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Tổ chức tư vấn,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Tổ chức kiểm toán,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Bên liên quan khác,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Nhập tên giấy tờ khác nếu có,textarea,TextFieldIndex,,BigText,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 13,PhathanhCophieuChuyenDoiCongTy,Giấy đăng ký phát hành cổ phiếu chuyển đổi công ty,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Tên công ty,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số 1,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số 2,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Hà Nội,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Tên cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Tên tổ chức phát hành,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Fax,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Website,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Mã cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số hiệu,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số GCNĐKDN,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,lần thứ,input-number,NumericFieldIndex,,Numeric,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,ngày thay đổi,input-date,DateFieldIndex,,Date,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Ngành nghề,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Mã ngành,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Sản phẩm/dịch vụ chính,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,"GP thành lập, hoạt động",input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,,radios,BooleanFieldIndex,,Boolean,Có|Không,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,,radios,BooleanFieldIndex,,Boolean,Có|Không,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Tổng giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Đặc điểm cổ phiếu phổ thông,textarea,TextFieldIndex,,BigText,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Loại,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Tổng giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Đặc điểm cổ phiếu ưu đãi,textarea,TextFieldIndex,,BigText,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Tên cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Loại cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Mệnh giá,input-number,NumericFieldIndex,,Numeric,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Tỷ số,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Nhập nội dung,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Tiêu chí lựa chọn,textarea,TextFieldIndex,,BigText,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số định danh cá nhân/</br>Hộ chiếu hoặc </br>Giấy chứng nhận </br>đăng ký doanh nghiệp/</br>Giấy phép thành lập và hoạt động/</br>Giấy tờ pháp lý có giá trị tương đương,text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số lượng cổ phiếu sở hữu</br> trước đợt phát hành,text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Chủ nợ là:</br> Nhà đầu tư nước ngoài/</br>Tổ chức kinh tế </br>có nhà đầu tư nước ngoài</br> nắm giữ trên 50% vốn điều lệ/</br>Nhà đầu tư trong nước,text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Số lượng cổ phiếu dự kiến</br> được phân phối (cố phiếu),text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Tỷ lệ sở hữu dự kiến</br> sau đợt phát hành (%),text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,ContentType,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Nhập nội dung,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Tên tổ chức tư vấn,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Tổ chức kiểm toán,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Bên liên quan khác,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Nhập tên giấy tờ khác nếu có,textarea,TextFieldIndex,,BigText,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 15,PhathanhCophieuRiengleHoanDoiNo,Giấy đăng ký phát hành cổ phiếu riêng lẻ để hoán đổi nợ,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Tên công ty,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số 1,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số 2,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Hà Nội,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Tên tổ chức phát hành,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Fax,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Website,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Mã cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số hiệu,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số GCNĐKDN,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,lần thứ,input-number,NumericFieldIndex,,Numeric,,
