id,name,description,description_vi,related_term_name,bcv_category
37ed7368-3010-4070-afae-74b696cf120a,Quantifiable Indicator,Distinguishes between Business Directions according to whether there objective can be quantified or not.,[Auto] Phân biệt giữa các Định hướng kinh doanh tùy theo mục tiêu có thể định lượng được hay không.,Quantifiable Indicator,Business Direction
3da90983-c21f-4fb5-99fe-04ea61bfecae,Business Activity Composition,Distinguishes between Business Activity Procedures according to whether an activity is defined in terms of other constituent activities.,[Auto] Phân biệt giữa các Quy trình hoạt động kinh doanh tùy theo việc một hoạt động có được xác định theo các hoạt động cấu thành khác hay không.,Business Activity Composition,Business Direction
4aee582f-5a9b-4036-9f25-e18264a05e7f,Computation Discipline,"Distinguishes between Computation Procedures according to the nature of the area of business and mathematical science by which the Computation Procedure is governed, is used and by which its results are interpreted.","[Auto] Phân biệt giữa các Quy trình tính toán theo bản chất của lĩnh vực kinh doanh và khoa học toán học mà Quy trình tính toán được quản lý, sử dụng và theo đó kết quả của nó được diễn giải.",Computation Discipline,Business Direction
4f34cc69-5569-486c-adaf-d07494f53a51,Consolidation Method,Distinguishes between Consolidations according to the financial accounting principles by which a financial institution combines the financial and managerial accounts of the legal entity organizations within the financial services group.,[Auto] Phân biệt giữa các Hợp nhất theo nguyên tắc kế toán tài chính mà theo đó một tổ chức tài chính kết hợp các tài khoản tài chính và quản lý của các tổ chức pháp nhân trong nhóm dịch vụ tài chính.,Consolidation Method,Business Direction
532abbe2-a5fb-4b1c-ba27-2c43d1dc315a,Business Direction Life Cycle Status,Distinguishes between Business Directions according to the stage of business existence in which the Business Direction currently resides.,[Auto] Phân biệt giữa các Phương hướng kinh doanh theo giai đoạn tồn tại của doanh nghiệp mà Phương hướng kinh doanh hiện đang tồn tại.,Business Direction Life Cycle Status,Business Direction
57c95959-6205-40a8-99a0-e85ec5321359,Stress Scenario,"Distinguishes between forecasts according to the data recorded under simulated stress conditions. The Stress tests are performed by bringing different shock levels to following Stress Categories including Interest Rates, Foreign Exchange, Equity, Commodity,Credit Spreads, Swap Spreads, Vega(Volatility), Yield Curve.","[Auto] Phân biệt giữa các dự báo theo dữ liệu được ghi trong điều kiện căng thẳng mô phỏng. Kiểm tra Căng thẳng được thực hiện bằng cách đưa ra các mức sốc khác nhau cho các Danh mục Căng thẳng sau đây bao gồm Lãi suất, Ngoại hối, Vốn chủ sở hữu, Hàng hóa, Chênh lệch tín dụng, Chênh lệch hoán đổi, Vega (Biến động), Đường cong lợi suất.",Stress Scenario,Business Direction
6374bc58-fcea-47a3-96dc-dc4708f60104,Business Direction Authority Type,Distinguishes between Business Directions based on the type of external Involved Party with which the Financial Institution must comply.,[Auto] Phân biệt giữa các Chỉ thị kinh doanh dựa trên loại Bên liên quan bên ngoài mà Tổ chức tài chính phải tuân thủ.,Business Direction Authority Type,Business Direction
63d693d5-88b9-42d0-b6f3-1a15d9913645,Credit Risk Mitigation Technique,Distinguishes between Credit Risk Approaches according to the technique used to mitigate or reduce losses from credit exposures.,[Auto] Phân biệt giữa các Phương pháp Tiếp cận Rủi ro Tín dụng theo kỹ thuật được sử dụng để giảm thiểu hoặc giảm thiểu tổn thất do rủi ro tín dụng.,Credit Risk Mitigation Technique,Business Direction
6d7dc5ff-b6ef-4965-99b3-c02654e0f1ea,Economic Downturn Type,Distinguishes between Economic Downturns according to the scope of the recession.,[Auto] Phân biệt suy thoái kinh tế theo quy mô của suy thoái.,Economic Downturn Type,Business Direction
71c25b15-17a8-4341-bee9-7d27dd6f670c,Trading Type,A term that classifies Exchanges according to what kind of Financial Market Instrument is being traded.,[Auto] Thuật ngữ phân loại Sàn giao dịch theo loại Công cụ thị trường tài chính đang được giao dịch.,Trading Type,Business Direction
7528480d-6c3b-497b-83e5-fd7bed0d63de,Business Direction Source,Distinguishes between Business Directions according to whether a Business Direction is originated by the Financial Institution or by an Involved Party external to the Financial Institution.,[Auto] Phân biệt giữa các Chỉ thị Kinh doanh tùy theo một Chỉ thị Kinh doanh được tạo ra bởi Tổ chức Tài chính hay bởi một Bên liên quan bên ngoài Tổ chức Tài chính.,Business Direction Source,Business Direction
7f427934-99bf-4235-9468-90bad80f8ace,VaR Measurement Period Type,Distinguishes between modeled value at risk according to the period of duration it is calculated for.,[Auto] Phân biệt giữa giá trị được mô hình hóa có nguy cơ theo khoảng thời gian được tính toán.,VaR Measurement Period Type,Business Direction
94699804-9b7d-4cd2-9865-194042659a54,Computation Business Usage,Distinguishes between Computation Procedures based on the business subject area for which the results are being calculated.,[Auto] Phân biệt giữa các Quy trình tính toán dựa trên lĩnh vực chủ đề kinh doanh mà kết quả đang được tính toán.,Computation Business Usage,Business Direction
98440847-4b9d-48c4-9bf6-3125c4e8dd71,Funds Transfer Pricing Method,Distinguishes between Funds Transfer Pricing according to the Method employed.,[Auto] Phân biệt giữa Định giá chuyển tiền theo Phương pháp được sử dụng.,Funds Transfer Pricing Method,Business Direction
a2d4ccc6-d918-47c9-9825-d8d5f6716109,Business Direction Certification Source,Distinguishes between Business Directions according to the source of their formal review.,[Auto] Phân biệt giữa các Định hướng kinh doanh theo nguồn đánh giá chính thức của họ.,Business Direction Certification Source,Business Direction
a4215111-c262-41da-9bd3-0a7e2e4a7b6d,VaR Model Weighting Scheme Type,Distinguishes between VaR Model Estimates according to the weighting scheme applied in calculating the Value at Risk.,[Auto] Phân biệt giữa các Ước tính Mô hình VaR theo sơ đồ trọng số được áp dụng khi tính Giá trị rủi ro.,VaR Model Weighting Scheme Type,Business Direction
b7155779-db67-4658-b95f-d8022006aa28,Business Process Frequency,Distinguishes between Business Processes and Procedures based on the number of times they are typically applied within a specified period of time.,[Auto] Phân biệt giữa Quy trình kinh doanh và Thủ tục dựa trên số lần chúng thường được áp dụng trong một khoảng thời gian xác định.,Business Process Frequency,Business Direction
beca3c48-df06-45e9-ad52-682e39af2022,Forecast Projection Scenario,"Distinguishes between Forecasts according to the method of calculating the predicted forecast values, i.e. whether the projection assumes that all planned events will occur (for example, all Term Deposit Arrangement with an end date within a period will lead to a demand for the associated funds), or that a certain percentage of planned events will not occur, based on past behavior patterns (for example, experience has shown that 10% of all Term Deposit Arrangements whose maturity is reached within a given period will not be withdrawn within that period).","[Auto] Phân biệt giữa các Dự báo theo phương pháp tính toán các giá trị dự báo được dự đoán, tức là liệu dự báo có giả định rằng tất cả các sự kiện theo kế hoạch sẽ xảy ra hay không (ví dụ: tất cả các Thỏa thuận tiền gửi có kỳ hạn có ngày kết thúc trong một khoảng thời gian sẽ dẫn đến nhu cầu về các khoản tiền liên quan) hoặc một tỷ lệ phần trăm nhất định các sự kiện theo kế hoạch sẽ không xảy ra, dựa trên mô hình hành vi trong quá khứ (ví dụ: kinh nghiệm đã chỉ ra rằng 10% trong số tất cả các Thỏa thuận tiền gửi có kỳ hạn đến hạn trong một khoảng thời gian nhất định sẽ không được rút trong khoảng thời gian đó).",Forecast Projection Scenario,Business Direction
caef665e-8bb2-45ac-bacd-6bcb6cbcfce3,Business Direction Purpose,Distinguishes between Business Directions according to the major areas of business interest to which a Business Direction is intended to apply.,[Auto] Phân biệt giữa các Định hướng Kinh doanh theo các lĩnh vực kinh doanh chính mà Định hướng Kinh doanh dự định áp dụng.,Business Direction Purpose,Business Direction
cf9f1515-e83c-4ae2-9dcf-e47b1536a6c7,Market Place Method,Distinguishes between Market Places depending upon Method of trading.,[Auto] Phân biệt giữa các Địa điểm thị trường tùy thuộc vào Phương thức giao dịch.,Market Place Method,Business Direction
e52f1d35-94f1-4d39-b463-cd910a51baf2,Elementary Business Operation Purpose,Distinguishes between Elementary Business Operations according to the intended result of their execution.,[Auto] Phân biệt giữa các Hoạt động kinh doanh cơ bản theo kết quả dự kiến ​​​​của việc thực hiện chúng.,Elementary Business Operation Purpose,Business Direction
ef90df22-c6d2-484c-bff5-c98174eadf4a,Business Direction Review Status,"Distinguishes between Business Directions according to their review life cycle status. For example, a Business Plan might be require a review, be under review or a review not required.","[Auto] Phân biệt giữa các Định hướng kinh doanh theo trạng thái vòng đời đánh giá của chúng. Ví dụ: Kế hoạch kinh doanh có thể cần được xem xét lại, đang được xem xét lại hoặc không cần xem xét lại.",Business Direction Review Status,Business Direction
f673975d-b564-448d-8935-da0c4a2fccdc,Business Direction Scope,"Distinguishes between Business Policies, Business Plans and Business Targets based on the level of their detail and specificity and on the context in which they are intended to apply.","[Auto] Phân biệt giữa Chính sách kinh doanh, Kế hoạch kinh doanh và Mục tiêu kinh doanh dựa trên mức độ chi tiết và cụ thể của chúng cũng như bối cảnh mà chúng dự định áp dụng.",Business Direction Scope,Business Direction
0a4240c3-57aa-4bb1-aa59-d1dcae38e2ba,Data Processing Purpose Type,"A term that distinguishes between Data Processing Activities according to their business objective. The sample set of processing purposes terms are a high level, indicative set of typical reasons that a Financial Institution would carry out processing activities on sets of data. It is recommended that this set of purpose types is tailored and expanded according to the specific requirements of each Financial Institution.",[Auto] Thuật ngữ phân biệt giữa các Hoạt động xử lý dữ liệu theo mục tiêu kinh doanh của chúng. Tập hợp mẫu các thuật ngữ mục đích xử lý là tập hợp các lý do điển hình ở mức độ cao mà Tổ chức tài chính sẽ thực hiện các hoạt động xử lý trên các tập hợp dữ liệu. Chúng tôi khuyến nghị rằng tập hợp các loại mục đích này nên được điều chỉnh và mở rộng theo yêu cầu cụ thể của từng Tổ chức Tài chính.,Data Processing Purpose Type,Business Activity
0c42ba7d-977e-4e39-9636-be519df6ab1b,Price Purpose,A term that distinguishes between Price Activities that relate to Financial Instruments based on the usage of the price.,[Auto] Thuật ngữ phân biệt giữa các Hoạt động về giá liên quan đến Công cụ tài chính dựa trên việc sử dụng giá.,Price Purpose,Business Activity
0f0f777d-c8f8-44d9-9185-c3b1cfa14674,Redemption Activity Type,A term that distinguishes between Redemption Payment Activities according to the timing of the payment for the Product held.,[Auto] Thuật ngữ phân biệt giữa các Hoạt động thanh toán quy đổi theo thời gian thanh toán cho Sản phẩm được giữ.,Redemption Activity Type,Business Activity
155d5d0f-f6b1-4ff5-9f71-9e1f7cfd5de9,Ballot Vote Status,A term that distinguishes between Ballots according to status of voting.,[Auto] Một thuật ngữ phân biệt giữa các Lá phiếu theo trạng thái biểu quyết.,Ballot Vote Status,Business Activity
54f4321d-26f8-492e-9080-6d1a9eef3832,Business Activity Schedule Date Specificity,Distinguishes between Business Activity Schedule Dates according to whether or not a time is associated with that date.,[Auto] Phân biệt giữa các Ngày trong Lịch trình Hoạt động Kinh doanh tùy theo thời gian có liên quan đến ngày đó hay không.,Business Activity Schedule Date Specificity,Business Activity
63a050b6-de40-4204-9c86-bf1f33e30911,Hedge Effectiveness Test Type,A term that classifies Model Tests by hedge effectiveness test types.,[Auto] Một thuật ngữ phân loại Thử nghiệm mô hình theo loại thử nghiệm tính hiệu quả phòng ngừa.,Hedge Effectiveness Test Type,Business Activity
63b25cae-609f-4e45-8343-31858b4e4bbc,Conduct Violation Severity Level,A term that distinguishes between Condition violations according to the severity with which the violation is to be treated.,[Auto] Một thuật ngữ phân biệt giữa các vi phạm Điều kiện theo mức độ nghiêm trọng mà vi phạm cần được xử lý.,Conduct Violation Severity Level,Business Activity
6663ecff-8759-4e36-9f56-35aa0ba6dc24,Corporate Action Confirmation Status,"A term that distinguishes between Corporate Action Announcements according to the Corporate Action Confirmation Status Type which defines the activities completeness; for example, whether the Corporate Action is confirmed or unconfirmed.",[Auto] Một thuật ngữ phân biệt giữa các Thông báo hành động của công ty theo Loại trạng thái xác nhận hành động của công ty để xác định mức độ hoàn thành của hoạt động; ví dụ: liệu Hành động của Công ty được xác nhận hay chưa được xác nhận.,Corporate Action Confirmation Status,Business Activity
70f51a75-ee19-4ee2-a942-d6200b1b68a3,Product Price Point Type,A term that distinguishes between Product Price Activities according to the significance in the Product life cycle.,[Auto] Thuật ngữ phân biệt giữa các Hoạt động Giá Sản phẩm theo tầm quan trọng trong vòng đời Sản phẩm.,Product Price Point Type,Business Activity
7d0ae3b1-f7b3-4d1a-b88e-32c97b580dfc,Business Activity Life Cycle Status,A term that distinguishes between Business Activities according to their current state within their life cycle.,[Auto] Một thuật ngữ phân biệt giữa các Hoạt động kinh doanh theo trạng thái hiện tại trong vòng đời của chúng.,Business Activity Life Cycle Status,Business Activity
8c8240c0-f112-42d3-997b-99f01d99fdbf,Cap Price Use,A term that distinguishes between Cap Prices according their use in respect of a Product.,[Auto] Thuật ngữ phân biệt giữa Giá vốn hóa theo cách sử dụng chúng đối với Sản phẩm.,Cap Price Use,Business Activity
a5ccbef2-ef63-4530-9eea-cf95cc2c0885,Summary Entry Indicator,A term that distinguishes between Posting Entries according to whether or not they are composed of multiple entries.,[Auto] Một thuật ngữ phân biệt giữa các Bài đăng tùy theo việc chúng có bao gồm nhiều mục hay không.,Summary Entry Indicator,Business Activity
a9929845-1f28-4d89-8c86-61c520e30f5e,Accounting Effect,Distinguishes between Posting Entries based on whether they increase or decrease the balance of a particular type of Accounting Unit.,[Auto] Phân biệt giữa các Mục đăng bài dựa trên việc chúng tăng hay giảm số dư của một loại Đơn vị kế toán cụ thể.,Accounting Effect,Business Activity
b07c9c6b-bf1a-45b9-b73a-5e3c8ee3e2e0,Maintenance Entry Authorization Type,A term that distinguishes between Maintenance Entries according to whether they were authorized or not.,[Auto] Một thuật ngữ phân biệt giữa các Mục nhập Bảo trì tùy theo việc chúng có được ủy quyền hay không.,Maintenance Entry Authorization Type,Business Activity
c4c46810-094e-46b3-9f76-f48e9a7ceebe,Property Valuation Method,"Distinguishes between Property Valuation Activities according to the method used to value them; for example, desktop valuation or full inspection.",[Auto] Phân biệt giữa các Hoạt động định giá tài sản theo phương pháp được sử dụng để định giá chúng; ví dụ: định giá trên máy tính để bàn hoặc kiểm tra đầy đủ.,Property Valuation Method,Business Activity
d6d2ac2f-8c76-42aa-9373-d87fec8cd58c,Product Price Use,A term that distinguishes between Product Price Activities according their use in respect of a Product.,[Auto] Thuật ngữ phân biệt giữa các Hoạt động Giá Sản phẩm theo cách sử dụng chúng đối với Sản phẩm.,Product Price Use,Business Activity
df8cabd8-3047-44fe-817d-f132c09b2520,Page Visit Type,"A term that distinguishes between the different type of page visits (e.g., Single, Multi-page or Bounce).","[Auto] Thuật ngữ phân biệt giữa các loại lượt truy cập trang khác nhau (ví dụ: Một trang, Nhiều trang hoặc Thoát).",Page Visit Type,Business Activity
ef0ad81e-0902-4744-9ce4-e044737bbf2e,Corporate Action Option Type,A term that distinguishes between Corporate Actions according to the corporate action options being offered. This is not an exhaustive list of Options.,[Auto] Một thuật ngữ phân biệt giữa các Hành động của Công ty theo các lựa chọn hành động của Công ty được đưa ra. Đây không phải là danh sách đầy đủ các Tùy chọn.,Corporate Action Option Type,Business Activity
f6cbd1cb-184d-43c9-baae-29eea2c78d8f,Business Activity Life Cycle Status Reason,"Identifies the rationale for the current life cycle state of the Business Activity; for example, the reason the Business Activity is pending could be because missing information is required.",[Auto] Xác định lý do căn bản cho trạng thái vòng đời hiện tại của Hoạt động kinh doanh; ví dụ: lý do Hoạt động kinh doanh đang chờ xử lý có thể là do thiếu thông tin.,Business Activity Life Cycle Status Reason,Business Activity
00541f84-7e03-4d97-9892-30a2cfbba5e1,Third Party Relay Service Status,"Distinguishes between Audio Channel Preferences according to its Third Party Relay Service Status. This status indicates that the person uses a third party to relay the speech portions of telephone conversations using a teletype device and, possibly, to speak the teletype responses. e.g.: no e.g.: yes.","[Auto] Phân biệt giữa các Tùy chọn Kênh Âm thanh theo Trạng thái Dịch vụ Chuyển tiếp của Bên Thứ ba. Trạng thái này cho biết rằng người đó sử dụng bên thứ ba để chuyển tiếp các phần lời nói của cuộc trò chuyện qua điện thoại bằng thiết bị teletype và có thể để nói các câu trả lời teletype. ví dụ: không, ví dụ: có.",Third Party Relay Service Status,Group
0544a0b7-07b7-4509-8cbe-22e36caa218b,Household Life Cycle Status,Distinguishes between Households according to the state of existence of the Household.,[Auto] Phân biệt giữa các Hộ gia đình theo tình trạng tồn tại của Hộ gia đình.,Household Life Cycle Status,Group
08024898-0552-4a08-aa63-dfeb5db8450f,Incremental Risk Type,Distinguishes between Risk Segments according to the nature of the incremental risk being analyzed.,[Auto] Phân biệt giữa các Phân đoạn Rủi ro theo tính chất của rủi ro gia tăng đang được phân tích.,Incremental Risk Type,Group
0a2550ce-4d8c-4de0-b0f9-c73f1bd1ed89,Channel Control Type,Distinguishes between Channels according to the methods used to ensure the integrity of the system.,[Auto] Phân biệt giữa các Kênh theo các phương pháp được sử dụng để đảm bảo tính toàn vẹn của hệ thống.,Channel Control Type,Group
0d9ac5a6-02aa-4a9e-8211-a39698e43a7b,Stock Series Lifecycle Status,Distinguishes between Stock Series Lifecycle States of a Stock Series.,[Auto] Phân biệt giữa các trạng thái vòng đời của chuỗi chứng khoán của chuỗi chứng khoán.,Stock Series Lifecycle Status,Group
0f961136-20d3-485c-877a-6dc693300930,Risk Management Type,"Distinguishes between Segments according to the nature of the risk being analyzed; for example concentration risk, credit risk or market risk.","[Auto] Phân biệt giữa các Phân đoạn theo tính chất của rủi ro được phân tích; ví dụ như rủi ro tập trung, rủi ro tín dụng hoặc rủi ro thị trường.",Risk Management Type,Group
179cc019-f655-4ae8-8223-71ccd9c30a08,Channel Ownership Type,"Distinguishes between Channels according to their ownership. Channels owned by the Financial Institution will involve more capital expenditure, whereas those owned by other Involved Parties will generally incur a rental or usage charge.","[Auto] Phân biệt giữa các Kênh theo quyền sở hữu của họ. Các kênh thuộc sở hữu của Tổ chức Tài chính sẽ tiêu tốn nhiều vốn hơn, trong khi các kênh thuộc sở hữu của các Bên liên quan khác thường sẽ phải chịu phí thuê hoặc phí sử dụng.",Channel Ownership Type,Group
1c7daded-cc32-4ccd-a9f0-c5e6694c054f,Repricing Time Band Type,Distinguishes between Repricing Time Bands according to the time between their occurrence.,[Auto] Phân biệt giữa các Khoảng thời gian định giá lại theo thời gian giữa các lần xuất hiện của chúng.,Repricing Time Band Type,Group
1e5a38c1-3734-4b70-b628-80fbdcf7ca70,General Market Risk Type,Distinguishes between Risk Segments according to the nature of the general market risk being analyzed.,[Auto] Phân biệt giữa các Phân đoạn Rủi ro theo tính chất của rủi ro thị trường chung đang được phân tích.,General Market Risk Type,Group
221085e7-9fde-4407-89e5-5f419c45f20b,Delivery Mode,"Distinguishes between Manual Delivery Systems, according to the prime medium through or across which the transport vehicle travels during the delivery operation.","[Auto] Phân biệt giữa các Hệ thống Giao hàng Thủ công, theo phương tiện chính mà phương tiện vận tải di chuyển qua trong quá trình giao hàng.",Delivery Mode,Group
26075737-1681-4200-955a-17573d220c22,Teletype Device Use,"Distinguishes between Audio Channel Preferences according to Teletype device use. This scheme indicates that the person uses a teletype device (TTY) for telephone communications. A teletype device is a device that allows to type text to, read text from and transmit text via a telephone.","[Auto] Phân biệt giữa các Tùy chọn Kênh Âm thanh theo cách sử dụng thiết bị Teletype. Sơ đồ này chỉ ra rằng người đó sử dụng thiết bị teletype (TTY) để liên lạc qua điện thoại. Thiết bị teletype là thiết bị cho phép nhập văn bản, đọc văn bản từ và truyền văn bản qua điện thoại.",Teletype Device Use,Group
27a7405a-a4ac-4710-b0ae-4d50b70d873f,Account Reporting Mechanism,Distinguishes between Ledger Accounting Categories according to whether the resultant balances appear on the Financial Institution's balance sheet.,[Auto] Phân biệt giữa các Hạng mục Kế toán Sổ cái tùy theo số dư tổng hợp có xuất hiện trên bảng cân đối kế toán của Tổ chức Tài chính hay không.,Account Reporting Mechanism,Group
2d0225e5-ba49-4c86-a664-b70034bd35b3,Security Based Mitigation Type,Distinguishes between Security Based Mitigations according to the nature of security involved.,[Auto] Phân biệt giữa các Biện pháp giảm nhẹ dựa trên bảo mật theo tính chất của bảo mật liên quan.,Security Based Mitigation Type,Group
39d72412-5894-47e4-b63c-8857752cc896,Animation Requirement Status,"Distinguishes between Visual Channel Preferences based on Animation status. Animation Status indicates that the person has a preference for the disabling of animation. This allows the user who finds animations, present as decoration, objectionable to disable the animation.","[Auto] Phân biệt giữa Tùy chọn Kênh Hình ảnh dựa trên trạng thái Hoạt ảnh. Trạng thái hoạt ảnh cho biết rằng người đó có sở thích tắt hoạt ảnh. Điều này cho phép người dùng tìm thấy hoạt ảnh, trình bày dưới dạng trang trí, có thể bị phản đối để tắt hoạt ảnh.",Animation Requirement Status,Group
3b79bc3d-3b66-4d15-807d-782397a224ea,Basel Risk Exposure Type,Distinguishes between exposures according to the type of counterparty to whom the Financial Institution would sustain a loss in the event of an exposure risk being realized.,[Auto] Phân biệt giữa các khoản rủi ro theo loại đối tác mà Tổ chức Tài chính sẽ phải gánh chịu tổn thất trong trường hợp rủi ro rủi ro được nhận ra.,Basel Risk Exposure Type,Group
3d19c28f-4e3f-4512-b821-54df754dbc33,Electronic Network Type,"Distinguishes between Electronic Delivery Systems, according to the common name generally perceived as describing the Delivery System's prime technology base.","[Auto] Phân biệt giữa các Hệ thống phân phối điện tử, theo tên chung thường được coi là mô tả cơ sở công nghệ chính của Hệ thống phân phối.",Electronic Network Type,Group
414d10a0-54db-476b-9833-563f12264aaa,Contact Point Usage,"Distinguishes between Preferred Channel For Involved Party. This identifies a classification of Contact Preference that indicates the context in which an Involved Party uses this Contact Preference, such as business contacts to be made while at work or personal contacts to be made while at home.","[Auto] Phân biệt giữa kênh ưu tiên dành cho bên liên quan. Điều này xác định phân loại Tùy chọn liên hệ cho biết bối cảnh trong đó Bên liên quan sử dụng Tùy chọn liên hệ này, chẳng hạn như liên hệ công việc được thực hiện khi ở nơi làm việc hoặc liên hệ cá nhân được thực hiện khi ở nhà.",Contact Point Usage,Group
417acee8-a003-426f-b7b3-0edd468dbced,Secured Funding Type,Distinguishes between secured funding depending on sources of funds.,[Auto] Phân biệt giữa nguồn tài trợ được đảm bảo tùy thuộc vào nguồn vốn.,Secured Funding Type,Group
4222ae33-1553-4c72-b529-ca60ec32dc12,Visual Alert Requirement Status,"Distinguishes between Audio Channel Preferences based on Visual Alert Requirements. This scheme indicates that a visual alert should be provided in addition to, or instead of, an audio alert. This preference applies to the use of alerts on web pages.",[Auto] Phân biệt giữa các Tùy chọn Kênh Âm thanh dựa trên Yêu cầu Cảnh báo Trực quan. Sơ đồ này chỉ ra rằng cần cung cấp cảnh báo bằng hình ảnh bên cạnh hoặc thay vì cảnh báo bằng âm thanh. Tùy chọn này áp dụng cho việc sử dụng cảnh báo trên các trang web.,Visual Alert Requirement Status,Group
43944392-07ba-42a9-b530-6fd488626126,Liability Accounting Classification Type,Distinguishes between Liability Accounting Categories according to the type of classification of the Financial Liability.,[Auto] Phân biệt giữa các Loại Kế toán Trách nhiệm theo loại phân loại của Trách nhiệm Tài chính.,Liability Accounting Classification Type,Group
45cc7b67-ebeb-4596-9038-4de2c6cbb5d5,Keyboard Input Only Requirement,"Distinguishes between Mobility Preferences. This preference indicates that the person has a preference that allows for text input, item selection, menu selection, icon selection, and any other interaction to be supported by keyboard input alone and not require the use of a pointing device such as a mouse.","[Auto] Phân biệt giữa các tùy chọn di động. Tùy chọn này cho biết rằng người đó có tùy chọn cho phép nhập văn bản, chọn mục, chọn menu, chọn biểu tượng và bất kỳ tương tác nào khác chỉ được hỗ trợ bằng cách nhập bằng bàn phím và không yêu cầu sử dụng thiết bị trỏ như chuột.",Keyboard Input Only Requirement,Group
465493e9-5ad2-4ac8-a3e9-19bf6c9a829f,Contact Purpose,Distinguishes between Group Is Preferred Channel For Involved Party based on its Contact Purpose. Contact purpose identifies the purpose for which a media type (Channel or Contact Point) is used.,[Auto] Phân biệt giữa Nhóm là kênh ưu tiên dành cho bên liên quan dựa trên Mục đích liên hệ của nhóm đó. Mục đích liên hệ xác định mục đích sử dụng loại phương tiện (Kênh hoặc Điểm liên hệ).,Contact Purpose,Group
4b618d4f-88f9-4a1f-825e-8f83ae941c59,Channel Life Cycle Status,Distinguishes between the stages in the life cycle of a Channel.,[Auto] Phân biệt giữa các giai đoạn trong vòng đời của Kênh.,Channel Life Cycle Status,Group
51bb1e09-a3f1-42b7-9696-9cd731f3c4aa,Portfolio Specific / General Provision Type,"Distinguishes between Portfolios according to the nature of the Loan Loss Provision set aside to provide an adequate reserve to cover anticipated losses in the Portfolio. Specific provisions are set aside by the Financial Institution to allow for possible credit risk losses relating to specific loans or credits. General provisions relate to general credit risk and risk of default, not to specific loans or credits.","[Auto] Phân biệt giữa các Danh mục đầu tư theo tính chất của Dự phòng tổn thất khoản vay được dành riêng để cung cấp một khoản dự phòng thích hợp để bù đắp các khoản lỗ dự kiến ​​trong Danh mục đầu tư. Các điều khoản cụ thể được Tổ chức Tài chính dành riêng để tính đến những tổn thất rủi ro tín dụng có thể xảy ra liên quan đến các khoản vay hoặc tín dụng cụ thể. Dự phòng chung liên quan đến rủi ro tín dụng chung và rủi ro vỡ nợ, không liên quan đến các khoản vay hoặc khoản tín dụng cụ thể.",Portfolio Specific / General Provision Type,Group
5278a678-8e1b-49ee-8bd8-abb3d8661832,Debt Type,Distinguishes between debt depending on the provider.,[Auto] Phân biệt nợ tùy theo nhà cung cấp.,Debt Type,Group
586e7d62-5f5b-4afa-b5f5-75bfcf4a540e,Unsecured Funding Type,Distinguishes between sources of unsecured funding.,[Auto] Phân biệt giữa các nguồn tài trợ không có bảo đảm.,Unsecured Funding Type,Group
59e3172a-90dc-4a50-a1c2-18fdad944060,Contract Liquidity Term Duration,Distinguishes between Contract Liquidity Time Bands according to the degree of liquidity provided.,[Auto] Phân biệt giữa các Khoảng thời gian thanh khoản hợp đồng theo mức độ thanh khoản được cung cấp.,Contract Liquidity Term Duration,Group
5c18374e-6008-4e27-8ee1-25c3b8ad22c0,Specific Risk Type,Distinguishes between Risk Segments according to the nature of the specific risk being analyzed.,[Auto] Phân biệt giữa các Phân đoạn Rủi ro theo tính chất của rủi ro cụ thể đang được phân tích.,Specific Risk Type,Group
5c628599-bfb4-484b-9cf9-453941452d3f,Preferred Channel Preference,Distinguishes between Group Is Preferred Channel For Involved Party relationships according to the Involved Party's preferences for a given Channel.,[Auto] Phân biệt giữa Nhóm là Kênh ưu tiên cho các mối quan hệ của Bên liên quan theo sở thích của Bên liên quan đối với một Kênh nhất định.,Preferred Channel Preference,Group
633d8c6f-1f8a-476e-b9b3-d77019876d36,ATM Channel Supply Source Type,Distinguishes ATM's according to the nature of the supplier of cash to the ATM.,[Auto] Phân biệt ATM theo tính chất của nhà cung cấp tiền mặt cho ATM.,ATM Channel Supply Source Type,Group
65e2d307-5d2f-4310-af57-d33d5a344fe7,Resolution Time Band Status,Distinguishes between Resolution Time Bands according to whether or not the issue has been resolved or remains open.,[Auto] Phân biệt giữa các Dải thời gian giải quyết tùy theo vấn đề đã được giải quyết hay chưa hoặc vẫn còn mở.,Resolution Time Band Status,Group
660b4724-3015-4155-a7cb-6a81f3bae273,Financial Asset Accounting Classification Type,Distinguishes between Asset Accounting Categories according to the type of classification of the Financial Asset.,[Auto] Phân biệt giữa các loại Tài sản kế toán theo loại phân loại Tài sản tài chính.,Financial Asset Accounting Classification Type,Group
66e95e6e-0fd3-4dbe-90a5-5f732af363f3,Speech Replacement Requirement Status,"Distinguishes between Audio Channel Preferences according to Speech Replacement Requirements. This status indicates that if speech, or other information conveying sound, is used in a communication, like via a web site, the speech should be provided with closed captioning and an equivalent text is provided.","[Auto] Phân biệt giữa các Tùy chọn Kênh Âm thanh theo Yêu cầu Thay thế Giọng nói. Trạng thái này cho biết rằng nếu lời nói hoặc âm thanh truyền tải thông tin khác được sử dụng trong giao tiếp, chẳng hạn như qua trang web, thì lời nói đó phải được cung cấp kèm phụ đề chi tiết và văn bản tương đương.",Speech Replacement Requirement Status,Group
