bcv_core_object,atomic_entity,atomic_table,atomic_attribute,atomic_column,description,data_domain,data_type,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Involved Party,Securities Practitioner License Application Snapshot,scr_prac_license_ap_snpst,Snapshot Current Country Id,snpst_crn_cty_id,FK đến Geographic Area — quốc gia tạm trú (snapshot),Surrogate Key,string,true,false,NHNCK,APPLICATION_PROFESSIONALS,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.CURRENT_COUNTRY_ID,FK target: Geographic Area.Geographic Area Id.,Source System Code = 'NHNCK_APPLICATION_PROFESSIONALS',
Involved Party,Securities Practitioner License Application Snapshot,scr_prac_license_ap_snpst,Snapshot Current Country Code,snpst_crn_cty_code,Mã quốc gia tạm trú (denormalized snapshot),Text,string,true,false,NHNCK,APPLICATION_PROFESSIONALS,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.CURRENT_COUNTRY_ID,Lookup pair: Geographic Area.Geographic Area Code. Pair with Snapshot Current Country Id.,Source System Code = 'NHNCK_APPLICATION_PROFESSIONALS',
Involved Party,Securities Practitioner License Application Snapshot,scr_prac_license_ap_snpst,Snapshot Current Province Id,snpst_crn_prov_id,FK đến Geographic Area — tỉnh tạm trú (snapshot),Surrogate Key,string,true,false,NHNCK,APPLICATION_PROFESSIONALS,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.CURRENT_PROVINCE_ID,FK target: Geographic Area.Geographic Area Id.,Source System Code = 'NHNCK_APPLICATION_PROFESSIONALS',
Involved Party,Securities Practitioner License Application Snapshot,scr_prac_license_ap_snpst,Snapshot Current Province Code,snpst_crn_prov_code,Mã tỉnh tạm trú (denormalized snapshot),Text,string,true,false,NHNCK,APPLICATION_PROFESSIONALS,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.CURRENT_PROVINCE_ID,Lookup pair: Geographic Area.Geographic Area Code. Pair with Snapshot Current Province Id.,Source System Code = 'NHNCK_APPLICATION_PROFESSIONALS',
Involved Party,Securities Practitioner License Application Snapshot,scr_prac_license_ap_snpst,Snapshot Current District Id,snpst_crn_dstc_id,FK đến Geographic Area — huyện tạm trú (snapshot),Surrogate Key,string,true,false,NHNCK,APPLICATION_PROFESSIONALS,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.CURRENT_DISTRICT_ID,FK target: Geographic Area.Geographic Area Id.,Source System Code = 'NHNCK_APPLICATION_PROFESSIONALS',
Involved Party,Securities Practitioner License Application Snapshot,scr_prac_license_ap_snpst,Snapshot Current District Code,snpst_crn_dstc_code,Mã huyện tạm trú (denormalized snapshot),Text,string,true,false,NHNCK,APPLICATION_PROFESSIONALS,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.CURRENT_DISTRICT_ID,Lookup pair: Geographic Area.Geographic Area Code. Pair with Snapshot Current District Id.,Source System Code = 'NHNCK_APPLICATION_PROFESSIONALS',
Involved Party,Securities Practitioner License Application Snapshot,scr_prac_license_ap_snpst,Record Status Code,rcrd_st_code,Trạng thái bản ghi snapshot,Classification Value,string,true,false,NHNCK,APPLICATION_PROFESSIONALS,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.RECORD_STATUS,Scheme: APPLICATION_STATUS. Reuse.,Source System Code = 'NHNCK_APPLICATION_PROFESSIONALS',
Involved Party,Securities Practitioner Professional Training History,scr_prac_prof_trn_hist,Securities Practitioner Professional Training History Id,scr_prac_prof_trn_hist_id,Khóa đại diện cho bản ghi lịch sử đào tạo / bồi dưỡng chuyên môn của người hành nghề chứng khoán (surrogate key).,Surrogate Key,string,false,true,NHNCK,PROFESSIONAL_TRAININGS,,"PK surrogate. BCV: ""Individual Education / Training History"" (Involved Party).",Source System Code = 'NHNCK_PROFESSIONAL_TRAININGS',
Involved Party,Securities Practitioner Professional Training History,scr_prac_prof_trn_hist,Securities Practitioner Professional Training History Code,scr_prac_prof_trn_hist_code,Mã định danh kỹ thuật. BK của entity. Map từ PK bảng nguồn.,Text,string,false,false,NHNCK,PROFESSIONAL_TRAININGS,NHNCK.qlnhn.PROFESSIONAL_TRAININGS.ID,BK chính. PK nguồn (NUMBER — ETL cần convert sang string).,Source System Code = 'NHNCK_PROFESSIONAL_TRAININGS',
Involved Party,Securities Practitioner Professional Training History,scr_prac_prof_trn_hist,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,false,false,NHNCK,PROFESSIONAL_TRAININGS,,Scheme: SOURCE_SYSTEM. Hardcode.,Source System Code = 'NHNCK_PROFESSIONAL_TRAININGS',NHNCK.PROFESSIONAL_TRAININGS
Involved Party,Securities Practitioner Professional Training History,scr_prac_prof_trn_hist,Securities Practitioner Id,scr_prac_id,Surrogate key FK đến người hành nghề chứng khoán.,Surrogate Key,string,false,false,NHNCK,PROFESSIONAL_TRAININGS,NHNCK.qlnhn.PROFESSIONAL_TRAININGS.PROFESSIONAL_ID,FK target: Securities Practitioner.Securities Practitioner Id.,Source System Code = 'NHNCK_PROFESSIONAL_TRAININGS',
Involved Party,Securities Practitioner Professional Training History,scr_prac_prof_trn_hist,Securities Practitioner Code,scr_prac_code,Mã kỹ thuật của người hành nghề (dư thừa).,Text,string,false,false,NHNCK,PROFESSIONAL_TRAININGS,NHNCK.qlnhn.PROFESSIONAL_TRAININGS.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Securities Practitioner Id.,Source System Code = 'NHNCK_PROFESSIONAL_TRAININGS',
Involved Party,Securities Practitioner Professional Training History,scr_prac_prof_trn_hist,Training Start Date,trn_strt_dt,Ngày bắt đầu khóa đào tạo / bồi dưỡng chuyên môn.,Text,string,false,false,NHNCK,PROFESSIONAL_TRAININGS,NHNCK.qlnhn.PROFESSIONAL_TRAININGS.START_DATE,Nguồn lưu dạng NVARCHAR2(10) — ETL cần parse sang Date; giữ Text domain để tránh lỗi chuyển đổi khi dữ liệu không chuẩn.,Source System Code = 'NHNCK_PROFESSIONAL_TRAININGS',
Involved Party,Securities Practitioner Professional Training History,scr_prac_prof_trn_hist,Training End Date,trn_end_dt,Ngày kết thúc khóa đào tạo / bồi dưỡng chuyên môn.,Text,string,true,false,NHNCK,PROFESSIONAL_TRAININGS,NHNCK.qlnhn.PROFESSIONAL_TRAININGS.END_DATE,Nguồn lưu dạng NVARCHAR2(10) — ETL cần parse sang Date; nullable khi khóa học chưa kết thúc.,Source System Code = 'NHNCK_PROFESSIONAL_TRAININGS',
Involved Party,Securities Practitioner Professional Training History,scr_prac_prof_trn_hist,Training Place,trn_plc,Nơi tổ chức đào tạo / bồi dưỡng.,Text,string,true,false,NHNCK,PROFESSIONAL_TRAININGS,NHNCK.qlnhn.PROFESSIONAL_TRAININGS.TRAINING_PLACE,,Source System Code = 'NHNCK_PROFESSIONAL_TRAININGS',
Involved Party,Securities Practitioner Professional Training History,scr_prac_prof_trn_hist,Specialization Description,specialization_dsc,Chuyên ngành được đào tạo (text tự do từ nguồn).,Text,string,true,false,NHNCK,PROFESSIONAL_TRAININGS,NHNCK.qlnhn.PROFESSIONAL_TRAININGS.SPECIALIZATION,Lưu nguyên giá trị text — không chuẩn hóa thành Classification Value vì dữ liệu tự do.,Source System Code = 'NHNCK_PROFESSIONAL_TRAININGS',
Involved Party,Securities Practitioner Professional Training History,scr_prac_prof_trn_hist,Awards,awards,Thông tin khen thưởng nhận được trong quá trình đào tạo.,Text,string,true,false,NHNCK,PROFESSIONAL_TRAININGS,NHNCK.qlnhn.PROFESSIONAL_TRAININGS.AWARDS,,Source System Code = 'NHNCK_PROFESSIONAL_TRAININGS',
Involved Party,Securities Practitioner Professional Training History,scr_prac_prof_trn_hist,Disciplines,disciplines,Thông tin kỷ luật trong quá trình đào tạo.,Text,string,true,false,NHNCK,PROFESSIONAL_TRAININGS,NHNCK.qlnhn.PROFESSIONAL_TRAININGS.DISCIPLINES,,Source System Code = 'NHNCK_PROFESSIONAL_TRAININGS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Securities Practitioner Related Party Id,scr_prac_rel_p_id,Id tự sinh (surrogate key),Surrogate Key,string,false,true,NHNCK,PROFESSIONAL_RELATIONSHIPS,,"PK surrogate. BCV: ""Involved Party Relationship"" (Involved Party).",Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Securities Practitioner Related Party Code,scr_prac_rel_p_code,Mã định danh quan hệ (PK nguồn). BK,Text,string,false,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.ID,BK chính.,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,false,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,,Scheme: SOURCE_SYSTEM. Hardcode.,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',NHNCK.PROFESSIONAL_RELATIONSHIPS
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Securities Practitioner Id,scr_prac_id,FK đến Securities Practitioner,Surrogate Key,string,false,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.PROFESSIONAL_ID,FK target: Securities Practitioner.Practitioner Id.,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Securities Practitioner Code,scr_prac_code,Mã người hành nghề chứng khoán,Text,string,false,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Practitioner Code. Pair with Securities Practitioner Id.,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Relationship Type Code,rltnp_tp_code,"Loại quan hệ (1: Vợ/Chồng, 2: Con, 3: Bố, 4: Mẹ, 5: Ông, 6: Bà)",Classification Value,string,false,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.RELATIONSHIP_TYPE,Scheme: RELATIONSHIP_TYPE.,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Related Individual Full Name,rel_idv_full_nm,Họ và tên người thân,Text,string,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.FULL_NAME,,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Related Individual Birth Year,rel_idv_brth_yr,Năm sinh người thân,Small Counter,int,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.BIRTH_YEAR,,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Related Individual Address,rel_idv_adr,Địa chỉ người thân,Text,string,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.ADDRESS,,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Related Individual Occupation,rel_idv_ocp,Nghề nghiệp người thân,Text,string,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.OCCUPATION,,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Related Individual Workplace,rel_idv_workplace,Nơi làm việc người thân,Text,string,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.WORKPLACE,,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Related Individual Identity Number,rel_idv_id_nbr,Số CMND/CCCD người thân,Text,string,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.IDENTITY_ID,,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Country Id,cty_id,FK đến Geographic Area — quốc gia,Surrogate Key,string,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.COUNTRY_ID,FK target: Geographic Area.Geographic Area Id.,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Country Code,cty_code,Mã quốc gia,Text,string,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.COUNTRY_ID,Lookup pair: Geographic Area.Geographic Area Code. Pair with Country Id.,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Note,note,Ghi chú,Text,string,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.NOTE,,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Created Timestamp,crt_tms,Thời điểm tạo bản ghi,Timestamp,timestamp,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.CREATED_AT,,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Updated Timestamp,udt_tms,Thời điểm cập nhật bản ghi,Timestamp,timestamp,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.UPDATED_AT,,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Created By Officer Id,crt_by_ofcr_id,FK đến Regulatory Authority Officer — người tạo,Surrogate Key,string,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.CREATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Created By Officer Code,crt_by_ofcr_code,Mã người tạo,Text,string,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.CREATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Created By Officer Id.,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Updated By Officer Id,udt_by_ofcr_id,FK đến Regulatory Authority Officer — người cập nhật,Surrogate Key,string,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.UPDATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Involved Party,Securities Practitioner Related Party,scr_prac_rel_p,Updated By Officer Code,udt_by_ofcr_code,Mã người cập nhật,Text,string,true,false,NHNCK,PROFESSIONAL_RELATIONSHIPS,NHNCK.qlnhn.PROFESSIONAL_RELATIONSHIPS.UPDATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Updated By Officer Id.,Source System Code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS',
Location,Geographic Area,geo,Geographic Area Id,geo_id,Id tự sinh (surrogate key),Surrogate Key,string,false,true,NHNCK,COUNTRIES,,"PK surrogate. BCV: ""Geographic Area"" (Location).",Source System Code = 'NHNCK_COUNTRIES',
Location,Geographic Area,geo,Geographic Area Code,geo_code,Mã quốc gia nguồn. BK,Text,string,false,false,NHNCK,COUNTRIES,NHNCK.qlnhn.COUNTRIES.ID,BK chính. Giá trị từ PK số tự tăng của bảng nguồn.,Source System Code = 'NHNCK_COUNTRIES',
Location,Geographic Area,geo,Source System Code,src_stm_code,Mã nguồn dữ liệu,Classification Value,string,false,false,NHNCK,COUNTRIES,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_COUNTRIES',NHNCK.COUNTRIES
Location,Geographic Area,geo,Geographic Area Type Code,geo_tp_code,Phân loại vùng địa lý — Quốc gia,Classification Value,string,false,false,NHNCK,COUNTRIES,,,Source System Code = 'NHNCK_COUNTRIES',
Location,Geographic Area,geo,Geographic Area Name,geo_nm,Tên quốc gia/vùng lãnh thổ,Text,string,false,false,NHNCK,COUNTRIES,NHNCK.qlnhn.COUNTRIES.COUNTRY_NAME,,Source System Code = 'NHNCK_COUNTRIES',
Location,Geographic Area,geo,ISO Country Code,iso_cty_code,Mã quốc gia ISO 3166-1 alpha-2,Text,string,true,false,NHNCK,COUNTRIES,NHNCK.qlnhn.COUNTRIES.COUNTRY_CODE,,Source System Code = 'NHNCK_COUNTRIES',
Location,Geographic Area,geo,Parent Geographic Area Id,prn_geo_id,FK đến vùng địa lý cha (self-ref). NULL cho quốc gia,Surrogate Key,string,true,false,NHNCK,COUNTRIES,,FK target: Geographic Area.Geographic Area Id. NULL vì COUNTRIES không có parent.,Source System Code = 'NHNCK_COUNTRIES',
Location,Geographic Area,geo,Parent Geographic Area Code,prn_geo_code,Mã vùng địa lý cha,Text,string,true,false,NHNCK,COUNTRIES,,Lookup pair: Geographic Area.Geographic Area Code. Pair with Parent Geographic Area Id.,Source System Code = 'NHNCK_COUNTRIES',
Location,Geographic Area,geo,Default Flag,dflt_f,Cờ mặc định: true=Mặc định; false=Không,Boolean,boolean,false,false,NHNCK,COUNTRIES,NHNCK.qlnhn.COUNTRIES.DEFAULT_FLAG,Giá trị 1 → true; 0 → false.,Source System Code = 'NHNCK_COUNTRIES',
Location,Geographic Area,geo,Geographic Area Status Code,geo_st_code,Trạng thái bản ghi: 1=Hoạt động; 0=Không hoạt động,Classification Value,string,true,false,NHNCK,COUNTRIES,NHNCK.qlnhn.COUNTRIES.RECORD_STATUS,Scheme: GEOGRAPHIC_AREA_STATUS.,Source System Code = 'NHNCK_COUNTRIES',
Location,Geographic Area,geo,Geographic Area Id,geo_id,Id tự sinh (surrogate key),Surrogate Key,string,false,true,NHNCK,PROVINCES,,"PK surrogate. BCV: ""Geographic Area"" (Location).",Source System Code = 'NHNCK_PROVINCES',
Location,Geographic Area,geo,Geographic Area Code,geo_code,Mã tỉnh/thành phố nguồn. BK,Text,string,false,false,NHNCK,PROVINCES,NHNCK.PROVINCES.ID,BK chính. Giá trị từ PK số tự tăng của bảng nguồn.,Source System Code = 'NHNCK_PROVINCES',
Location,Geographic Area,geo,Source System Code,src_stm_code,Mã nguồn dữ liệu,Classification Value,string,false,false,NHNCK,PROVINCES,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_PROVINCES',NHNCK.PROVINCES
Location,Geographic Area,geo,Geographic Area Type Code,geo_tp_code,Phân loại vùng địa lý — Tỉnh/Thành phố,Classification Value,string,false,false,NHNCK,PROVINCES,,,Source System Code = 'NHNCK_PROVINCES',
Location,Geographic Area,geo,Geographic Area Name,geo_nm,Tên tỉnh/thành phố,Text,string,false,false,NHNCK,PROVINCES,NHNCK.PROVINCES.PROVINCE_NAME,,Source System Code = 'NHNCK_PROVINCES',
Location,Geographic Area,geo,ISO Country Code,iso_cty_code,Mã tỉnh/thành theo chuẩn,Text,string,true,false,NHNCK,PROVINCES,NHNCK.PROVINCES.PROVINCE_CODE,,Source System Code = 'NHNCK_PROVINCES',
Location,Geographic Area,geo,Parent Geographic Area Id,prn_geo_id,FK đến quốc gia cha,Surrogate Key,string,true,false,NHNCK,PROVINCES,NHNCK.PROVINCES.COUNTRY_ID,FK target: Geographic Area.Geographic Area Id. Parent là COUNTRY.,Source System Code = 'NHNCK_PROVINCES',
Location,Geographic Area,geo,Parent Geographic Area Code,prn_geo_code,Mã quốc gia cha,Text,string,true,false,NHNCK,PROVINCES,NHNCK.PROVINCES.COUNTRY_ID,Lookup pair: Geographic Area.Geographic Area Code. Pair with Parent Geographic Area Id.,Source System Code = 'NHNCK_PROVINCES',
Location,Geographic Area,geo,Default Flag,dflt_f,Cờ mặc định,Boolean,boolean,false,false,NHNCK,PROVINCES,NHNCK.PROVINCES.DEFAULT_FLAG,Giá trị 1 → true; 0 → false.,Source System Code = 'NHNCK_PROVINCES',
Location,Geographic Area,geo,Geographic Area Status Code,geo_st_code,Trạng thái bản ghi,Classification Value,string,true,false,NHNCK,PROVINCES,NHNCK.PROVINCES.RECORD_STATUS,Scheme: GEOGRAPHIC_AREA_STATUS.,Source System Code = 'NHNCK_PROVINCES',
Location,Geographic Area,geo,Geographic Area Id,geo_id,Id tự sinh (surrogate key),Surrogate Key,string,false,true,NHNCK,DISTRICTS,,"PK surrogate. BCV: ""Geographic Area"" (Location).",Source System Code = 'NHNCK_DISTRICTS',
Location,Geographic Area,geo,Geographic Area Code,geo_code,Mã quận/huyện nguồn. BK,Text,string,false,false,NHNCK,DISTRICTS,NHNCK.DISTRICTS.ID,BK chính. Giá trị từ PK số tự tăng của bảng nguồn.,Source System Code = 'NHNCK_DISTRICTS',
Location,Geographic Area,geo,Source System Code,src_stm_code,Mã nguồn dữ liệu,Classification Value,string,false,false,NHNCK,DISTRICTS,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_DISTRICTS',NHNCK.DISTRICTS
Location,Geographic Area,geo,Geographic Area Type Code,geo_tp_code,Phân loại vùng địa lý — Quận/Huyện,Classification Value,string,false,false,NHNCK,DISTRICTS,,,Source System Code = 'NHNCK_DISTRICTS',
Location,Geographic Area,geo,Geographic Area Name,geo_nm,Tên quận/huyện,Text,string,false,false,NHNCK,DISTRICTS,NHNCK.DISTRICTS.DISTRICT_NAME,,Source System Code = 'NHNCK_DISTRICTS',
Location,Geographic Area,geo,ISO Country Code,iso_cty_code,Mã quận/huyện theo chuẩn,Text,string,true,false,NHNCK,DISTRICTS,NHNCK.DISTRICTS.DISTRICT_CODE,,Source System Code = 'NHNCK_DISTRICTS',
Location,Geographic Area,geo,Parent Geographic Area Id,prn_geo_id,FK đến tỉnh/thành cha,Surrogate Key,string,true,false,NHNCK,DISTRICTS,NHNCK.DISTRICTS.PROVINCE_ID,FK target: Geographic Area.Geographic Area Id. Parent là PROVINCE.,Source System Code = 'NHNCK_DISTRICTS',
Location,Geographic Area,geo,Parent Geographic Area Code,prn_geo_code,Mã tỉnh/thành cha,Text,string,true,false,NHNCK,DISTRICTS,NHNCK.DISTRICTS.PROVINCE_ID,Lookup pair: Geographic Area.Geographic Area Code. Pair with Parent Geographic Area Id.,Source System Code = 'NHNCK_DISTRICTS',
Location,Geographic Area,geo,Default Flag,dflt_f,Cờ mặc định,Boolean,boolean,false,false,NHNCK,DISTRICTS,NHNCK.DISTRICTS.DEFAULT_FLAG,Giá trị 1 → true; 0 → false.,Source System Code = 'NHNCK_DISTRICTS',
Location,Geographic Area,geo,Geographic Area Status Code,geo_st_code,Trạng thái bản ghi,Classification Value,string,true,false,NHNCK,DISTRICTS,NHNCK.DISTRICTS.RECORD_STATUS,Scheme: GEOGRAPHIC_AREA_STATUS.,Source System Code = 'NHNCK_DISTRICTS',
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Securities Practitioner License Application Fee Id,scr_prac_license_ap_fee_id,Surrogate primary key,Surrogate Key,string,false,true,NHNCK,APPLICATION_FEES,,,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Securities Practitioner License Application Fee Code,scr_prac_license_ap_fee_code,Business key từ APPLICATION_FEES.ID,Text,string,false,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.ID,,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,License Application Id,license_ap_id,FK đến License Application,Surrogate Key,string,false,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.APPLICATION_ID,FK target: License Application.License Application Id.,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,License Application Code,license_ap_code,Mã hồ sơ đăng ký (lookup pair),Text,string,false,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.APPLICATION_ID,Lookup pair: License Application.License Application Code. Pair with License Application Id.,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Securities Practitioner Id,scr_prac_id,FK đến Securities Practitioner (redundant — derive được từ Application),Surrogate Key,string,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.PROFESSIONAL_ID,FK target: Securities Practitioner.Securities Practitioner Id.,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Securities Practitioner Code,scr_prac_code,Mã chuyên viên (lookup pair),Text,string,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Securities Practitioner Id.,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Fee Type Code,fee_tp_code,Loại phí: 1=Phí thi 2=Phí phúc khảo 3=Phí cấp chứng chỉ,Classification Value,string,false,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.FEE_TYPE,Scheme: FEE_TYPE.,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Fee Content,fee_cntnt,Nội dung khoản phí,Text,string,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.CONTENT,,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Fee Amount,fee_amt,Số tiền phí (VNĐ),Currency Amount,"decimal(23,2)",false,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.FEE,,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Payment Request Date,pymt_rqs_dt,Ngày yêu cầu nộp phí,Date,date,false,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.REQUEST_DATE,,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Payment Date,pymt_dt,Ngày thanh toán thực tế,Date,date,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.PAYMENT_DATE,,Source System Code = 'NHNCK_APPLICATION_FEES', 
