source_system,table_name,column_name,source_system.table_name,data_type,description,pk/fk
FIMS,NATIONAL,IdOld,FIMS.NATIONAL,,ID danh mục tỉnh/ thành phố từ hệ thống FMS,
FIMS,NATIONAL,IdScmsOld,FIMS.NATIONAL,,ID danh mục tỉnh/ thành phố từ hệ thống SCMS,
FIMS,STATUS,Id,FIMS.STATUS,,ID bản ghi,PK
FIMS,STATUS,Deleted,FIMS.STATUS,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,STATUS,DateCreated,FIMS.STATUS,,Ngày tạo,
FIMS,STATUS,CreatedBy,FIMS.STATUS,,Người tạo,
FIMS,STATUS,DateModified,FIMS.STATUS,,Ngày sửa,
FIMS,STATUS,ModifyBy,FIMS.STATUS,,Người sửa,
FIMS,STATUS,Name,FIMS.STATUS,,Tên tình trạng hoạt động,
FIMS,STATUS,TypeObject,FIMS.STATUS,,Đối tượng áp dụng,
FIMS,STATUS,IsActive,FIMS.STATUS,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,STATUS,IsSubmitReport,FIMS.STATUS,,Cho phép gửi báo cáo: 0: Không gửi báo cáo 1: Gửi báo cáo,
FIMS,STATUS,Description,FIMS.STATUS,,Mô tả,
FIMS,STATUS,Icon,FIMS.STATUS,,Icon,
FIMS,STATUS,Color,FIMS.STATUS,,Màu sắc,
FIMS,STATUS,IdOld,FIMS.STATUS,,ID hệ thống cũ,
FIMS,JOBTYPE,Id,FIMS.JOBTYPE,,ID của bản ghi,PK
FIMS,JOBTYPE,Deleted,FIMS.JOBTYPE,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,JOBTYPE,DateCreated,FIMS.JOBTYPE,,Ngày tạo,
FIMS,JOBTYPE,CreatedBy,FIMS.JOBTYPE,,Người tạo,
FIMS,JOBTYPE,DateModified,FIMS.JOBTYPE,,Ngày sửa,
FIMS,JOBTYPE,ModifyBy,FIMS.JOBTYPE,,Người sửa,
FIMS,JOBTYPE,SName,FIMS.JOBTYPE,,Mã chức vụ,
FIMS,JOBTYPE,Name,FIMS.JOBTYPE,,Tên chức vụ,
FIMS,JOBTYPE,Status,FIMS.JOBTYPE,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,JOBTYPE,Description,FIMS.JOBTYPE,,Mô tả,
FIMS,JOBTYPE,IdOld,FIMS.JOBTYPE,,ID hệ thống cũ,
FIMS,SECURITIESTYPE,Id,FIMS.SECURITIESTYPE,,ID bản ghi,PK
FIMS,SECURITIESTYPE,Deleted,FIMS.SECURITIESTYPE,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,SECURITIESTYPE,DateCreated,FIMS.SECURITIESTYPE,,Ngày tạo,
FIMS,SECURITIESTYPE,CreatedBy,FIMS.SECURITIESTYPE,,Người tạo,
FIMS,SECURITIESTYPE,DateModified,FIMS.SECURITIESTYPE,,Ngày sửa,
FIMS,SECURITIESTYPE,ModifyBy,FIMS.SECURITIESTYPE,,Người sửa,
FIMS,SECURITIESTYPE,SName,FIMS.SECURITIESTYPE,,Mã loại chứng khoán,
FIMS,SECURITIESTYPE,Name,FIMS.SECURITIESTYPE,,Tên loại chứng khoán,
FIMS,SECURITIESTYPE,Status,FIMS.SECURITIESTYPE,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,SECURITIESTYPE,IsDataMigration,FIMS.SECURITIESTYPE,,Dữ liệu chuyển đổi,
FIMS,SECURITIESTYPE,Description,FIMS.SECURITIESTYPE,,Mô tả,
FIMS,SECURITIESTYPE,ParentId,FIMS.SECURITIESTYPE,,Mã chứng khoán cha,
FIMS,SECURITIESTYPE,IdOld,FIMS.SECURITIESTYPE,,ID hệ thống cũ,
FIMS,SECURITIES,Id,FIMS.SECURITIES,,ID của bản ghi,PK
FIMS,SECURITIES,Deleted,FIMS.SECURITIES,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,SECURITIES,DateCreated,FIMS.SECURITIES,,Ngày tạo,
FIMS,SECURITIES,CreatedBy,FIMS.SECURITIES,,Người tạo,
FIMS,SECURITIES,DateModified,FIMS.SECURITIES,,Ngày sửa,
FIMS,SECURITIES,ModifyBy,FIMS.SECURITIES,,Người sửa,
FIMS,SECURITIES,SName,FIMS.SECURITIES,,Mã chứng khoán,
FIMS,SECURITIES,Name,FIMS.SECURITIES,,Tên chứng khoán,
FIMS,SECURITIES,Status,FIMS.SECURITIES,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,SECURITIES,IsDataMigration,FIMS.SECURITIES,,Dữ liệu chuyển đổi,
FIMS,SECURITIES,Description,FIMS.SECURITIES,,Mô tả,
FIMS,SECURITIES,SecuritiesTypeId,FIMS.SECURITIES,,ID loại chứng khoán. Dữ liệu lấy trường ID của bảng SECURITIESTYPE.,
FIMS,SECURITIES,IdOld,FIMS.SECURITIES,,ID hệ thống cũ,
FIMS,SECURITIES,ClosingPrice,FIMS.SECURITIES,,Giá đóng cửa,
FIMS,STOCKHOLDERTYPE,Id,FIMS.STOCKHOLDERTYPE,,ID bản ghi,PK
FIMS,STOCKHOLDERTYPE,Deleted,FIMS.STOCKHOLDERTYPE,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,STOCKHOLDERTYPE,DateCreated,FIMS.STOCKHOLDERTYPE,,Ngày tạo,
FIMS,STOCKHOLDERTYPE,CreatedBy,FIMS.STOCKHOLDERTYPE,,Người tạo,
FIMS,STOCKHOLDERTYPE,DateModified,FIMS.STOCKHOLDERTYPE,,Ngày sửa,
FIMS,STOCKHOLDERTYPE,ModifyBy,FIMS.STOCKHOLDERTYPE,,Người sửa,
FIMS,STOCKHOLDERTYPE,SName,FIMS.STOCKHOLDERTYPE,,Mã loại cổ đông,
FIMS,STOCKHOLDERTYPE,Name,FIMS.STOCKHOLDERTYPE,,Tên loại cổ đông,
FIMS,STOCKHOLDERTYPE,Status,FIMS.STOCKHOLDERTYPE,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,STOCKHOLDERTYPE,IsDataMigration,FIMS.STOCKHOLDERTYPE,,Dữ liệu chuyển đổi,
FIMS,STOCKHOLDERTYPE,Description,FIMS.STOCKHOLDERTYPE,,Mô tả,
FIMS,STOCKHOLDERTYPE,IdOld,FIMS.STOCKHOLDERTYPE,,ID hệ thống cũ,
FIMS,COMPANYTYPE,Id,FIMS.COMPANYTYPE,,ID bản ghi,PK
FIMS,COMPANYTYPE,Deleted,FIMS.COMPANYTYPE,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,COMPANYTYPE,DateCreated,FIMS.COMPANYTYPE,,Ngày tạo,
FIMS,COMPANYTYPE,CreatedBy,FIMS.COMPANYTYPE,,Người tạo,
FIMS,COMPANYTYPE,DateModified,FIMS.COMPANYTYPE,,Ngày sửa,
FIMS,COMPANYTYPE,ModifyBy,FIMS.COMPANYTYPE,,Người sửa,
FIMS,COMPANYTYPE,SName,FIMS.COMPANYTYPE,,Mã loại hình doanh nghiệp,
FIMS,COMPANYTYPE,Name,FIMS.COMPANYTYPE,,Tên loại hình doanh nghiệp,
FIMS,COMPANYTYPE,Status,FIMS.COMPANYTYPE,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,COMPANYTYPE,IsDataMigration,FIMS.COMPANYTYPE,,Dữ liệu chuyển đổi,
FIMS,COMPANYTYPE,Description,FIMS.COMPANYTYPE,,Mô tả,
FIMS,COMPANYTYPE,TypeObject,FIMS.COMPANYTYPE,,Đối tượng áp dụng: 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,COMPANYTYPE,IdOld,FIMS.COMPANYTYPE,,ID hệ thống cũ,
FIMS,BUSINESS,Id,FIMS.BUSINESS,,ID bản ghi,PK
FIMS,BUSINESS,Deleted,FIMS.BUSINESS,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,BUSINESS,DateCreated,FIMS.BUSINESS,,Ngày tạo,
FIMS,BUSINESS,CreatedBy,FIMS.BUSINESS,,Người tạo,
FIMS,BUSINESS,DateModified,FIMS.BUSINESS,,Ngày sửa,
FIMS,BUSINESS,ModifyBy,FIMS.BUSINESS,,Người sửa,
FIMS,BUSINESS,SName,FIMS.BUSINESS,,Mã nghiệp vụ kinh doanh,
FIMS,BUSINESS,Name,FIMS.BUSINESS,,Tên nghiệp vụ kinh doanh,
FIMS,BUSINESS,Status,FIMS.BUSINESS,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,BUSINESS,IsDataMigration,FIMS.BUSINESS,,Dữ liệu chuyển đổi,
FIMS,BUSINESS,Description,FIMS.BUSINESS,,Mô tả,
FIMS,BUSINESS,TypeObject,FIMS.BUSINESS,,Đối tượng áp dụng: 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,BUSINESS,IdOld,FIMS.BUSINESS,,ID hệ thống cũ,
FIMS,CURRENCY,Id,FIMS.CURRENCY,,ID bản ghi,PK
FIMS,CURRENCY,Deleted,FIMS.CURRENCY,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,CURRENCY,DateCreated,FIMS.CURRENCY,,Ngày tạo,
FIMS,CURRENCY,CreatedBy,FIMS.CURRENCY,,Người tạo,
FIMS,CURRENCY,DateModified,FIMS.CURRENCY,,Ngày sửa,
FIMS,CURRENCY,ModifyBy,FIMS.CURRENCY,,Người sửa,
FIMS,CURRENCY,SName,FIMS.CURRENCY,,Mã tiền tệ,
FIMS,CURRENCY,Name,FIMS.CURRENCY,,Tên tiền tệ,
FIMS,CURRENCY,Status,FIMS.CURRENCY,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,CURRENCY,IsDataMigration,FIMS.CURRENCY,,Là dữ liệu chuyển đổi,
FIMS,CURRENCY,Description,FIMS.CURRENCY,,Mô tả,
FIMS,CURRENCY,IdOld,FIMS.CURRENCY,,ID hệ thống cũ,
FIMS,DEGREE,Id,FIMS.DEGREE,,ID bảng ghi,PK
FIMS,DEGREE,Deleted,FIMS.DEGREE,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,DEGREE,DateCreated,FIMS.DEGREE,,Ngày tạo,
FIMS,DEGREE,CreatedBy,FIMS.DEGREE,,Người tạo,
FIMS,DEGREE,DateModified,FIMS.DEGREE,,Ngày sửa,
FIMS,DEGREE,ModifyBy,FIMS.DEGREE,,Người sửa,
FIMS,DEGREE,SName,FIMS.DEGREE,,Mã trình độ,
FIMS,DEGREE,Name,FIMS.DEGREE,,Tên trình độ,
FIMS,DEGREE,Status,FIMS.DEGREE,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,DEGREE,IsDataMigration,FIMS.DEGREE,,Là dữ liệu chuyển đổi,
FIMS,DEGREE,Description,FIMS.DEGREE,,Mô tả,
FIMS,DEGREE,IdOld,FIMS.DEGREE,,ID hệ thống cũ,
FIMS,UNIT,Id,FIMS.UNIT,,ID bản ghi,PK
FIMS,UNIT,Deleted,FIMS.UNIT,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,UNIT,DateCreated,FIMS.UNIT,,Ngày tạo,
FIMS,UNIT,CreatedBy,FIMS.UNIT,,Người tạo,
FIMS,UNIT,DateModified,FIMS.UNIT,,Ngày sửa,
FIMS,UNIT,ModifyBy,FIMS.UNIT,,Người sửa,
FIMS,UNIT,ParentId,FIMS.UNIT,,Đơn vị cha,
FIMS,UNIT,SName,FIMS.UNIT,,Mã đơn vị,
FIMS,UNIT,Name,FIMS.UNIT,,Tên đơn vị,
FIMS,UNIT,Address,FIMS.UNIT,,Địa chỉ,
FIMS,UNIT,PhoneNumber,FIMS.UNIT,,Điện thoại,
FIMS,UNIT,Fax,FIMS.UNIT,,Fax,
FIMS,UNIT,Email,FIMS.UNIT,,Email liên hệ,
FIMS,UNIT,Status,FIMS.UNIT,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,UNIT,IsDataMigration,FIMS.UNIT,,Là dữ liệu chuyển đổi,
FIMS,UNIT,Description,FIMS.UNIT,,Mô tả,
FIMS,UNIT,IdOld,FIMS.UNIT,,ID hệ thống cũ,
FIMS,DEPARTMENT,Id,FIMS.DEPARTMENT,,ID bản ghi,PK
FIMS,DEPARTMENT,Deleted,FIMS.DEPARTMENT,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,DEPARTMENT,DateCreated,FIMS.DEPARTMENT,,Ngày tạo,
FIMS,DEPARTMENT,CreatedBy,FIMS.DEPARTMENT,,Người tạo,
FIMS,DEPARTMENT,DateModified,FIMS.DEPARTMENT,,Ngày sửa,
FIMS,DEPARTMENT,ModifyBy,FIMS.DEPARTMENT,,Người sửa,
FIMS,DEPARTMENT,SName,FIMS.DEPARTMENT,,Mã phòng ban,
FIMS,DEPARTMENT,Name,FIMS.DEPARTMENT,,Tên phòng ban,
FIMS,DEPARTMENT,Status,FIMS.DEPARTMENT,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,DEPARTMENT,IsDataMigration,FIMS.DEPARTMENT,,Là dữ liệu chuyển đổi,
FIMS,DEPARTMENT,Description,FIMS.DEPARTMENT,,Mô tả,
FIMS,DEPARTMENT,UnitId,FIMS.DEPARTMENT,,ID đơn vị. Lấy dữ liệu từ trường ID của bảng UNIT,
FIMS,DEPARTMENT,IdOld,FIMS.DEPARTMENT,,ID hệ thống cũ,
FIMS,VIOLATIONTYPE,Id,FIMS.VIOLATIONTYPE,,ID bản ghi,PK
FIMS,VIOLATIONTYPE,Deleted,FIMS.VIOLATIONTYPE,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,VIOLATIONTYPE,DateCreated,FIMS.VIOLATIONTYPE,,Ngày tạo,
FIMS,VIOLATIONTYPE,CreatedBy,FIMS.VIOLATIONTYPE,,Người tạo,
FIMS,VIOLATIONTYPE,DateModified,FIMS.VIOLATIONTYPE,,Ngày sửa,
FIMS,VIOLATIONTYPE,ModifyBy,FIMS.VIOLATIONTYPE,,Người sửa,
FIMS,VIOLATIONTYPE,SName,FIMS.VIOLATIONTYPE,,Mã loại vi phạm,
FIMS,VIOLATIONTYPE,Name,FIMS.VIOLATIONTYPE,,Tên loại vi phạm,
FIMS,VIOLATIONTYPE,Status,FIMS.VIOLATIONTYPE,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,VIOLATIONTYPE,IsDataMigration,FIMS.VIOLATIONTYPE,,Là dữ liệu chuyển đổi,
FIMS,VIOLATIONTYPE,Description,FIMS.VIOLATIONTYPE,,Mô tả,
FIMS,VIOLATIONTYPE,IdOld,FIMS.VIOLATIONTYPE,,ID hệ thống cũ,
FIMS,REPORTTYPE,Id,FIMS.REPORTTYPE,,ID bản ghi,PK
FIMS,REPORTTYPE,Deleted,FIMS.REPORTTYPE,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,REPORTTYPE,DateCreated,FIMS.REPORTTYPE,,Ngày tạo,
FIMS,REPORTTYPE,CreatedBy,FIMS.REPORTTYPE,,Người tạo,
FIMS,REPORTTYPE,DateModified,FIMS.REPORTTYPE,,Ngày sửa,
FIMS,REPORTTYPE,ModifyBy,FIMS.REPORTTYPE,,Người sửa,
FIMS,REPORTTYPE,SName,FIMS.REPORTTYPE,,Mã loại báo cáo,
FIMS,REPORTTYPE,Name,FIMS.REPORTTYPE,,Tên loại báo cáo,
FIMS,REPORTTYPE,Status,FIMS.REPORTTYPE,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,REPORTTYPE,IsDataMigration,FIMS.REPORTTYPE,,Là dữ liệu chuyển đổi,
FIMS,REPORTTYPE,Description,FIMS.REPORTTYPE,,Mô tả,
FIMS,REPORTTYPE,IsPeriodic,FIMS.REPORTTYPE,,Báo cáo định kỳ: 1: Là báo cáo định kỳ 0: Không là báo cáo định kỳ,
FIMS,INVESTORTYPE,Id,FIMS.INVESTORTYPE,,ID bản ghi,PK
FIMS,INVESTORTYPE,Deleted,FIMS.INVESTORTYPE,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,INVESTORTYPE,DateCreated,FIMS.INVESTORTYPE,,Ngày tạo,
FIMS,INVESTORTYPE,CreatedBy,FIMS.INVESTORTYPE,,Người tạo,
FIMS,INVESTORTYPE,DateModified,FIMS.INVESTORTYPE,,Ngày sửa,
FIMS,INVESTORTYPE,ModifyBy,FIMS.INVESTORTYPE,,Người sửa,
FIMS,INVESTORTYPE,SName,FIMS.INVESTORTYPE,,Mã loại hình NĐT,
FIMS,INVESTORTYPE,Name,FIMS.INVESTORTYPE,,Tên loại hình NĐT,
FIMS,INVESTORTYPE,Status,FIMS.INVESTORTYPE,,Trạng thái: 0: Không sử dụng 1: Sử dụng,
FIMS,INVESTORTYPE,IsDataMigration,FIMS.INVESTORTYPE,,Là dữ liệu chuyển đổi,
FIMS,INVESTORTYPE,Description,FIMS.INVESTORTYPE,,Mô tả,
FIMS,INVESTOR,id,FIMS.INVESTOR,,ID bản ghi,PK
FIMS,INVESTOR,Deleted,FIMS.INVESTOR,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,INVESTOR,DateCreated,FIMS.INVESTOR,,Ngày tạo,
FIMS,INVESTOR,CreatedBy,FIMS.INVESTOR,,Người tạo,
FIMS,INVESTOR,DateModified,FIMS.INVESTOR,,Ngày sửa,
FIMS,INVESTOR,ModifyBy,FIMS.INVESTOR,,Người sửa,
FIMS,INVESTOR,ObjectType,FIMS.INVESTOR,,Loại hình NĐT: 1: Cá nhân 2: Tổ chức,
FIMS,INVESTOR,TransactionCode,FIMS.INVESTOR,,Mã số giao dịch,
FIMS,INVESTOR,name,FIMS.INVESTOR,,Họ tên,
FIMS,INVESTOR,ename,FIMS.INVESTOR,,Tên tiếng Anh,
FIMS,INVESTOR,Sex,FIMS.INVESTOR,,Giới tính,
FIMS,INVESTOR,DateOfBirth,FIMS.INVESTOR,,Ngày sinh,
FIMS,INVESTOR,NaId,FIMS.INVESTOR,,ID quốc tịch. Lấy dữ liệu ID của bảng NATIONAL,
FIMS,INVESTOR,Address,FIMS.INVESTOR,,Địa chỉ,
FIMS,INVESTOR,IdNo,FIMS.INVESTOR,,Số CCCD/ Hộ chiếu,
FIMS,INVESTOR,IdDate,FIMS.INVESTOR,,Ngày cấp CCCD/ Hộ chiếu,
FIMS,INVESTOR,IdAdd,FIMS.INVESTOR,,Nơi cấp CCCD/ Hộ chiếu,
FIMS,INVESTOR,Telephone,FIMS.INVESTOR,,Điện thoại,
FIMS,INVESTOR,Fax,FIMS.INVESTOR,,Fax,
FIMS,INVESTOR,Email,FIMS.INVESTOR,,Email,
FIMS,INVESTOR,Website,FIMS.INVESTOR,,Website,
FIMS,INVESTOR,BusinessNumber,FIMS.INVESTOR,,Số GPKD,
FIMS,INVESTOR,Director,FIMS.INVESTOR,,Tên đại diện GD,
FIMS,INVESTOR,InvestorTypeId,FIMS.INVESTOR,,Loại NĐT. Dữ liệu lấy từ trường ID của bảng INVESTORTYPE,FK
FIMS,INVESTOR,DepAccountNumber,FIMS.INVESTOR,,Số tài khoản lưu ký,
FIMS,INVESTOR,SysObjectType,FIMS.INVESTOR,,Đối tượng: 1: Công ty chứng khoán 2: Ngân hàng lưu ký,
FIMS,INVESTOR,SecComAddId,FIMS.INVESTOR,,Nơi mở nếu là công ty chứng khoán. ID lấy từ bảng SECURITIESCOMPANY,FK
FIMS,INVESTOR,BankAddId,FIMS.INVESTOR,,Nơi mở nếu là ngân hàng lưu ký. ID lấy từ bảng BANKMONI,FK
FIMS,INVESTOR,AccountInvesCapital,FIMS.INVESTOR,,Số tài khoản vốn đầu tư gián tiếp,
FIMS,INVESTOR,BankAddCapId,FIMS.INVESTOR,,Nơi mở số tài khoản vốn đầu tư gián tiếp. Lấy dữ liệu ID từ bảng BANKMONI,
FIMS,INVESTOR,CompanyTypeId,FIMS.INVESTOR,,Loại hình doanh nghiệp,
FIMS,INVESTOR,StatusId,FIMS.INVESTOR,,Trạng thái: 1: Đang hoạt động 0: Dừng hoạt động,
FIMS,INVESTOR,Description,FIMS.INVESTOR,,Mô tả,
FIMS,INVESTOR,FileName,FIMS.INVESTOR,,Tên file đính kèm,
FIMS,INVESTOR,FileData,FIMS.INVESTOR,,File đính kèm,
FIMS,INVESTOR,IdOld,FIMS.INVESTOR,,ID hệ thống cũ,
FIMS,INVESTORHIS,id,FIMS.INVESTORHIS,,ID bản ghi,PK
FIMS,INVESTORHIS,Deleted,FIMS.INVESTORHIS,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,INVESTORHIS,DateCreated,FIMS.INVESTORHIS,,Ngày tạo,
FIMS,INVESTORHIS,CreatedBy,FIMS.INVESTORHIS,,Người tạo,
FIMS,INVESTORHIS,DateModified,FIMS.INVESTORHIS,,Ngày sửa,
FIMS,INVESTORHIS,ModifyBy,FIMS.INVESTORHIS,,Người sửa,
FIMS,INVESTORHIS,IdOld,FIMS.INVESTORHIS,,ID nhà đầu tư. Dữ liệu lấy từ trường ID của bảng INVESTOR,FK
FIMS,INVESTORHIS,ObjectType,FIMS.INVESTORHIS,,Loại hình NĐT: 1: Cá nhân 2: Tổ chức,
FIMS,INVESTORHIS,TransactionCode,FIMS.INVESTORHIS,,Mã số giao dịch,
FIMS,INVESTORHIS,name,FIMS.INVESTORHIS,,Họ tên,
FIMS,INVESTORHIS,ename,FIMS.INVESTORHIS,,Tên tiếng Anh,
FIMS,INVESTORHIS,Sex,FIMS.INVESTORHIS,,Giới tính,
FIMS,INVESTORHIS,DateOfBirth,FIMS.INVESTORHIS,,Ngày sinh,
FIMS,INVESTORHIS,NaId,FIMS.INVESTORHIS,,ID quốc tịch. Lấy dữ liệu ID của bảng NATIONAL,
FIMS,INVESTORHIS,Address,FIMS.INVESTORHIS,,Địa chỉ,
FIMS,INVESTORHIS,IdNo,FIMS.INVESTORHIS,,Số CCCD/ Hộ chiếu,
FIMS,INVESTORHIS,IdDate,FIMS.INVESTORHIS,,Ngày cấp CCCD/ Hộ chiếu,
FIMS,INVESTORHIS,IdAdd,FIMS.INVESTORHIS,,Nơi cấp CCCD/ Hộ chiếu,
FIMS,INVESTORHIS,Telephone,FIMS.INVESTORHIS,,Điện thoại,
FIMS,INVESTORHIS,Fax,FIMS.INVESTORHIS,,Fax,
FIMS,INVESTORHIS,Email,FIMS.INVESTORHIS,,Email,
FIMS,INVESTORHIS,Website,FIMS.INVESTORHIS,,Website,
FIMS,INVESTORHIS,BusinessNumber,FIMS.INVESTORHIS,,Số GPKD,
FIMS,INVESTORHIS,Director,FIMS.INVESTORHIS,,Tên đại diện GD,
FIMS,INVESTORHIS,InvestorTypeId,FIMS.INVESTORHIS,,Loại NĐT. Dữ liệu lấy từ trường ID của bảng INVESTORTYPE,FK
FIMS,INVESTORHIS,DepAccountNumber,FIMS.INVESTORHIS,,Số tài khoản lưu ký,
FIMS,INVESTORHIS,SysObjectType,FIMS.INVESTORHIS,,Đối tượng: 1: Công ty chứng khoán 2: Ngân hàng lưu ký,
FIMS,INVESTORHIS,SecComAddId,FIMS.INVESTORHIS,,Nơi mở nếu là công ty chứng khoán. ID lấy từ bảng SECURITIESCOMPANY,FK
FIMS,INVESTORHIS,BankAddId,FIMS.INVESTORHIS,,Nơi mở nếu là ngân hàng lưu ký. ID lấy từ bảng BANKMONI,FK
FIMS,INVESTORHIS,AccountInvesCapital,FIMS.INVESTORHIS,,Số tài khoản vốn đầu tư gián tiếp,
FIMS,INVESTORHIS,BankAddCapId,FIMS.INVESTORHIS,,Nơi mở số tài khoản vốn đầu tư gián tiếp. Lấy dữ liệu ID từ bảng BANKMONI,
FIMS,INVESTORHIS,CompanyTypeId,FIMS.INVESTORHIS,,Loại hình doanh nghiệp,
FIMS,INVESTORHIS,StatusId,FIMS.INVESTORHIS,,Trạng thái: 1: Đang hoạt động 0: Dừng hoạt động,
FIMS,INVESTORHIS,Description,FIMS.INVESTORHIS,,Mô tả,
FIMS,INVESTORHIS,FileName,FIMS.INVESTORHIS,,Tên file đính kèm,
FIMS,INVESTORHIS,FileData,FIMS.INVESTORHIS,,File đính kèm,
FIMS,INVESTORHIS,IdDbOld,FIMS.INVESTORHIS,,ID hệ thống cũ,
FIMS,SECURITIESACCOUNT,Id,FIMS.SECURITIESACCOUNT,,ID bản ghi,PK
FIMS,SECURITIESACCOUNT,SecId,FIMS.SECURITIESACCOUNT,,ID công ty chứng khoán. Dữ liệu lấy từ trường ID của bảng SECURITIESCOMPANY,FK
FIMS,SECURITIESACCOUNT,InvesId,FIMS.SECURITIESACCOUNT,,ID nhà đầu tư. Dữ liệu lấy từ trường ID của bảng INVESTOR,FK
FIMS,SECURITIESACCOUNT,Account,FIMS.SECURITIESACCOUNT,,Tài khoản giao dịch chứng khoán,
FIMS,SECURITIESACCOUNT,IdOld,FIMS.SECURITIESACCOUNT,,ID hệ thống cũ,
FIMS,SECURITIESACCOUNTHIS,Id,FIMS.SECURITIESACCOUNTHIS,,ID bản ghi,PK
FIMS,SECURITIESACCOUNTHIS,SecId,FIMS.SECURITIESACCOUNTHIS,,ID công ty chứng khoán. Dữ liệu lấy từ trường ID của bảng SECURITIESCOMPANY,FK
FIMS,SECURITIESACCOUNTHIS,InvesId,FIMS.SECURITIESACCOUNTHIS,,ID lịch sử nhà đầu tư. Dữ liệu lấy từ trường ID của bảng INVESTORHIS,FK
FIMS,SECURITIESACCOUNTHIS,Account,FIMS.SECURITIESACCOUNTHIS,,Tài khoản giao dịch chứng khoán,
FIMS,CATEGORIESSTOCK,id,FIMS.CATEGORIESSTOCK,,ID bản ghi,PK
FIMS,CATEGORIESSTOCK,SecId,FIMS.CATEGORIESSTOCK,,ID công ty chứng khoán. Dữ liệu lấy từ trường ID của bảng SECURITIESCOMPANY,FK
FIMS,CATEGORIESSTOCK,InvesId,FIMS.CATEGORIESSTOCK,,ID nhà đầu tư. Dữ liệu lấy từ trường ID của bảng INVESTOR,FK
FIMS,CATEGORIESSTOCK,Quantity,FIMS.CATEGORIESSTOCK,,Số lượng sở hữu,
FIMS,CATEGORIESSTOCK,Rate,FIMS.CATEGORIESSTOCK,,Tỷ lệ sở hữu,
FIMS,CATEGORIESSTOCK,IdOld,FIMS.CATEGORIESSTOCK,,ID hệ thống cũ,
FIMS,CATEGORIESSTOCKHIS,id,FIMS.CATEGORIESSTOCKHIS,,ID bản ghi,PK
FIMS,CATEGORIESSTOCKHIS,SecId,FIMS.CATEGORIESSTOCKHIS,,ID công ty chứng khoán. Dữ liệu lấy từ trường ID của bảng SECURITIESCOMPANY,FK
FIMS,CATEGORIESSTOCKHIS,InvesId,FIMS.CATEGORIESSTOCKHIS,,ID lịch sử nhà đầu tư. Dữ liệu lấy từ trường ID của bảng INVESTORHIS,FK
FIMS,CATEGORIESSTOCKHIS,Quantity,FIMS.CATEGORIESSTOCKHIS,,Số lượng sở hữu,
FIMS,CATEGORIESSTOCKHIS,Rate,FIMS.CATEGORIESSTOCKHIS,,Tỷ lệ sở hứu,
FIMS,RELATEDPROPERTIES,Id,FIMS.RELATEDPROPERTIES,,ID bản ghi,PK
