bcv_core_object,atomic_entity,atomic_table,atomic_attribute,atomic_column,description,data_domain,data_type,nullable,is_primary_key,source_system,ods_table,ods_column,comment,classification_context,etl_derived_value
Transaction,Security Match Log,scr_mtch_log,Sequence Message,seq_msg,Số thứ tự tăng dần trong ngày — đảm bảo thứ tự xử lý và phát hiện mất gói. BK.,Small Counter,int,False,False,MDDS,ods_mdds_translog,sequencemsg,BK. Nguồn int — khớp tự nhiên với Small Counter. Xem T2-01: cần xác nhận uniqueness scope trong (symbol / trading_date).,Source System Code = 'MDDS_TransLog',
Transaction,Security Match Log,scr_mtch_log,Match Time,mtch_tm,Giờ khớp lệnh (HH:mm:ss) theo giờ máy chủ sở giao dịch. Nhiều tick có thể cùng timestamp trong ATO/ATC (batch matching).,Text,string,True,False,MDDS,ods_mdds_translog,formattedtime,Nguồn string (HH:mm:ss) — khớp tự nhiên với Text.,Source System Code = 'MDDS_TransLog',
Transaction,Security Match Log,scr_mtch_log,Match Direction Code,mtch_drc_code,Chiều giao dịch chủ động: B=Mua chủ động / S=Bán chủ động / O=Khớp phiên ATO / C=Khớp phiên ATC. B/S trong MDDS là chiều của bên đặt lệnh đối ứng — ngược với hiển thị bảng giá thông thường.,Classification Value,string,True,False,MDDS,ods_mdds_translog,lastcolor,Scheme: MDDS_MATCH_DIRECTION. Nguồn string — khớp tự nhiên với Classification Value. Xem T2-04: semantics B/S ngược thông thường — document rõ ràng.,Source System Code = 'MDDS_TransLog',
Transaction,Security Match Log,scr_mtch_log,Match Price,mtch_prc,Giá khớp lệnh (VND — số nguyên không có dấu phẩy).,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_translog,formattedmatchprice,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_TransLog',
Transaction,Security Match Log,scr_mtch_log,Match Volume,mtch_vol,Khối lượng khớp của lần khớp này.,Small Counter,int,True,False,MDDS,ods_mdds_translog,formattedvol,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_TransLog',
Transaction,Security Match Log,scr_mtch_log,Price Change Value,prc_chg_val,Thay đổi của giá khớp so với giá tham chiếu tại thời điểm khớp (+/-).,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_translog,formattedchangevalue,Nguồn string — ETL cần parse sang decimal. Có thể mang giá trị âm.,Source System Code = 'MDDS_TransLog',
Transaction,Security Match Log,scr_mtch_log,Change Color,chg_color,Style hiển thị của giá thay đổi (tăng/giảm/đứng).,Text,string,True,False,MDDS,ods_mdds_translog,changecolor,Nguồn string — khớp tự nhiên với Text. Indicator hiển thị UI — denormalized text.,Source System Code = 'MDDS_TransLog',
Transaction,Security Match Log,scr_mtch_log,Accumulated Volume,acm_vol,Tổng khối lượng khớp tích lũy từ đầu ngày đến thời điểm này (cho mã đó).,Small Counter,int,True,False,MDDS,ods_mdds_translog,formattedaccvol,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_TransLog',
Transaction,Security Match Log,scr_mtch_log,Accumulated Value,acm_val,Tổng giá trị khớp tích lũy từ đầu ngày đến thời điểm này (VND). formattedAccVal / formattedAccVol = VWAP tại thời điểm.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_translog,formattedaccval,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_TransLog',
Transaction,Security Match Log,scr_mtch_log,Total Buy Volume,tot_buy_vol,Tổng khối lượng mua chủ động (lastColor=B) tích lũy trong ngày cho mã đó.,Small Counter,int,True,False,MDDS,ods_mdds_translog,totalbuyvol,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_TransLog',
Transaction,Security Match Log,scr_mtch_log,Total Sell Volume,tot_sell_vol,Tổng khối lượng bán chủ động (lastColor=S) tích lũy trong ngày cho mã đó.,Small Counter,int,True,False,MDDS,ods_mdds_translog,totalsellvol,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_TransLog',
Group,Account Investor Group,ac_ivsr_grp,Account Investor Group Id,ac_ivsr_grp_id,Khóa đại diện cho nhóm tài khoản nhà đầu tư.,Surrogate Key,string,False,True,GSGD,ods_gsgd_account_group,,,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,ac_ivsr_grp,Account Investor Group Code,ac_ivsr_grp_code,Mã nhóm (hệ thống tự sinh). BK.,Text,string,False,False,GSGD,ods_gsgd_account_group,group_code,BK chính.,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,ac_ivsr_grp,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,False,False,GSGD,ods_gsgd_account_group,,,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,ac_ivsr_grp,Group Name,grp_nm,Tên nhóm.,Text,string,True,False,GSGD,ods_gsgd_account_group,group_name,,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,ac_ivsr_grp,Group Type Code,grp_tp_code,"Loại nhóm: 1=Thường, 2=Nghi vấn.",Classification Value,string,True,False,GSGD,ods_gsgd_account_group,group_type,Scheme: GSGD_ACCOUNT_GROUP_TYPE.,Source System Code = 'GSGD_account_group',
Group,Account Investor Group Member,ac_ivsr_grp_mbr,Account Investor Group Member Id,ac_ivsr_grp_mbr_id,Khóa đại diện cho thành viên nhóm tài khoản.,Surrogate Key,string,False,True,GSGD,ods_gsgd_account_group_member,,,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,ac_ivsr_grp_mbr,Account Investor Group Member Code,ac_ivsr_grp_mbr_code,PK kỹ thuật từ bảng nguồn. BK.,Text,string,False,False,GSGD,ods_gsgd_account_group_member,id,BK chính. Map từ PK nguồn.,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,ac_ivsr_grp_mbr,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,False,False,GSGD,ods_gsgd_account_group_member,,,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,ac_ivsr_grp_mbr,Account Investor Group Id,ac_ivsr_grp_id,FK đến nhóm tài khoản.,Surrogate Key,string,False,False,GSGD,ods_gsgd_account_group_member,group_id,FK target: Account Investor Group.Account Investor Group Id.,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,ac_ivsr_grp_mbr,Account Investor Group Code,ac_ivsr_grp_code,Mã nhóm tài khoản. Denormalized.,Text,string,False,False,GSGD,ods_gsgd_account_group_member,group_id,Lookup pair: Account Investor Group.Account Investor Group Code. Pair with Account Investor Group Id.,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,ac_ivsr_grp_mbr,Investor Trading Account Id,ivsr_tdg_ac_id,FK đến tài khoản giao dịch chứng khoán.,Surrogate Key,string,False,False,GSGD,ods_gsgd_account_group_member,account_id,FK target: Investor Trading Account.Investor Trading Account Id.,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,ac_ivsr_grp_mbr,Investor Trading Account Code,ivsr_tdg_ac_code,Mã tài khoản giao dịch. Denormalized.,Text,string,False,False,GSGD,ods_gsgd_account_group_member,account_id,Lookup pair: Investor Trading Account.Investor Trading Account Code. Pair with Investor Trading Account Id.,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,ac_ivsr_grp_mbr,Member Status Code,mbr_st_code,Trạng thái tài khoản trong nhóm.,Classification Value,string,True,False,GSGD,ods_gsgd_account_group_member,status,Scheme: GSGD_ACCOUNT_STATUS.,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,ac_ivsr_grp_mbr,Relationship Type,rltnp_tp,"Mối quan hệ: Danh tính, IP, MAC, Tiền.",Text,string,True,False,GSGD,ods_gsgd_account_group_member,relationship_type,,Source System Code = 'GSGD_account_group_member',
Common,Calendar Date,cdr_dt,Calendar Date Id,cdr_dt_id,Khóa ngày dương lịch dạng số nguyên yyyymmdd (ví dụ: 20250429). ETL sinh dense cho toàn bộ khoảng thời gian hệ thống theo dõi.,Small Counter,int,False,True,ECAT,ods_ecat_ecat_29_holidayinfo,,PK dạng yyyymmdd — tiện join và partition trực tiếp mà không cần surrogate số tuần tự.,Source System Code = 'ECAT_ECAT_29_HolidayInfo',
Common,Calendar Date,cdr_dt,Calendar Date,cdr_dt,Ngày dương lịch (duy nhất). BK của entity.,Date,date,False,False,ECAT,ods_ecat_ecat_29_holidayinfo,,BK nghiệp vụ — unique. ETL tự sinh mọi ngày. Không phụ thuộc ECAT_29 về danh sách ngày. BCV Term: Day Of Calendar Year (Time Period).,Source System Code = 'ECAT_ECAT_29_HolidayInfo',ETL generated (dense)
Common,Calendar Date,cdr_dt,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,False,False,ECAT,ods_ecat_ecat_29_holidayinfo,,,Source System Code = 'ECAT_ECAT_29_HolidayInfo',
Common,Calendar Date,cdr_dt,Holiday Flag,hol_f,Cờ ngày nghỉ lễ công cộng. Mặc định = false; set = true nếu ngày có trong ECAT_29_HolidayInfo.,Boolean,boolean,False,False,ECAT,ods_ecat_ecat_29_holidayinfo,calendar_date,"BCV Term: Public Holiday Flag. ETL merge: nếu calendar_date match ngày trong ECAT_29 → true, ngược lại → false.",Source System Code = 'ECAT_ECAT_29_HolidayInfo', false
Common,Calendar Date,cdr_dt,Holiday Name,hol_nm,"Tên ngày lễ (ví dụ: Tết Dương lịch, Quốc khánh). NULL nếu không phải ngày nghỉ công cộng.",Text,string,True,False,ECAT,ods_ecat_ecat_29_holidayinfo,holiday_name,,Source System Code = 'ECAT_ECAT_29_HolidayInfo',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Corporate Bond Trading Snapshot Id,corp_bond_tdg_snpst_id,Khóa đại diện cho bản tin thông tin giao dịch trái phiếu doanh nghiệp.,Surrogate Key,string,False,True,MDDS,ods_mdds_corpbondinfor,,PK surrogate.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Corporate Bond Trading Snapshot Code,corp_bond_tdg_snpst_code,Định danh duy nhất bản tin (GUID). BK.,Text,string,False,False,MDDS,ods_mdds_corpbondinfor,id,BK chính. PK nguồn string (GUID) — khớp tự nhiên với Text.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,False,False,MDDS,ods_mdds_corpbondinfor,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Symbol,symb,Mã trái phiếu doanh nghiệp (ví dụ: BHB12104). BK.,Text,string,False,False,MDDS,ods_mdds_corpbondinfor,symbol,BK nghiệp vụ. Nguồn string — khớp tự nhiên với Text.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Trading Date,tdg_dt,Ngày giao dịch (dd/mm/yyyy). BK.,Date,date,False,False,MDDS,ods_mdds_corpbondinfor,tradingdate,BK. Nguồn string (dd/mm/yyyy) — ETL cần parse sang Date. Cần validate format ngày hợp lệ.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Full Name,full_nm,Tên đầy đủ của trái phiếu.,Text,string,True,False,MDDS,ods_mdds_corpbondinfor,fullname,Nguồn string — khớp tự nhiên với Text.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Floor Code,flr_code,Mã sàn giao dịch — luôn = 06 (thị trường trái phiếu doanh nghiệp HNX).,Classification Value,string,False,False,MDDS,ods_mdds_corpbondinfor,floorcode,Scheme: MDDS_FLOOR_CODE. Hardcode = 06. Nguồn string — khớp tự nhiên với Classification Value.,Source System Code = 'MDDS_CorpBondInfor',06
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Stock Type Code,stk_tp_code,Loại chứng khoán — luôn = 12 cho TPDN.,Classification Value,string,False,False,MDDS,ods_mdds_corpbondinfor,stocktype,Scheme: MDDS_STOCK_TYPE. Hardcode = 12 cho TPDN. Nguồn string — khớp tự nhiên với Classification Value.,Source System Code = 'MDDS_CorpBondInfor',12
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Trading Session Id,tdg_ssn_id,Mã trạng thái giao dịch theo quy định kết cấu phiên HNX.,Classification Value,string,True,False,MDDS,ods_mdds_corpbondinfor,tradingsessionid,Scheme: MDDS_TRADING_SESSION. Nguồn string — khớp tự nhiên với Classification Value.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Security Trading Status Code,scr_tdg_st_code,Trạng thái trái phiếu: 0=Bình thường / 1=Tạm ngừng nghỉ lễ / 2=Ngừng GD / 10=Tạm ngừng GD / 11=Hạn chế GD / 25=GD đặc biệt.,Classification Value,string,True,False,MDDS,ods_mdds_corpbondinfor,securitytradingstatus,Scheme: MDDS_SECURITY_TRADING_STATUS. Nguồn string — khớp tự nhiên với Classification Value. Giữ nguyên giá trị số (0 / 1 / 2 / 10 / 11 / 25) làm code.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Trading Session Status Code,tdg_ssn_st_code,Trạng thái phiên giao dịch: 1=Đang nhận lệnh / 2=Tạm dừng / 13=Kết thúc nhận lệnh / 90=Chờ nhận lệnh / 97=Đóng cửa.,Classification Value,string,True,False,MDDS,ods_mdds_corpbondinfor,tradsesstatus,Scheme: MDDS_TRAD_SES_STATUS. Nguồn string — khớp tự nhiên với Classification Value. Giữ nguyên giá trị số làm code.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Ceiling Price,ceiling_prc,Giá trần giao dịch khớp lệnh.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,ceiling,Nguồn string — ETL cần parse sang decimal. Giá TPDN theo % mệnh giá — cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Floor Price,flr_prc,Giá sàn giao dịch khớp lệnh.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,floor,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Reference Price,refr_prc,Giá tham chiếu.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,reference,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Close Price,cls_prc,Giá đóng cửa (giá khớp gần nhất).,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,closeprice,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Close Volume,cls_vol,Khối lượng khớp tại lần khớp gần nhất.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,closevol,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Price Change Value,prc_chg_val,Thay đổi của giá khớp gần nhất so với giá tham chiếu.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,change,Nguồn string — ETL cần parse sang decimal. Có thể mang giá trị âm.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Open Price,opn_prc,Giá mở cửa.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,open,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,High Price,high_prc,Giá thực hiện cao nhất của giao dịch khớp lệnh trong ngày.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,high,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Low Price,low_prc,Giá thực hiện thấp nhất của giao dịch khớp lệnh trong ngày.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,low,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Average Price,av_prc,Giá trung bình trong ngày (totalTradingValue / totalTrading).,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,averageprice,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Total Match Volume,tot_mtch_vol,Tổng khối lượng giao dịch tích lũy.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,totaltrading,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Total Match Value,tot_mtch_val,Tổng giá trị giao dịch tích lũy.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,totaltradingvalue,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Match Volume,pt_mtch_vol,Khối lượng thực hiện gần nhất của giao dịch thỏa thuận Outright.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,pt_match_qtty,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Match Price,pt_mtch_prc,Giá thực hiện gần nhất của giao dịch thỏa thuận Outright.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,pt_match_price,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Total Match Volume,pt_tot_mtch_vol,Tổng khối lượng giao dịch thỏa thuận Outright tích lũy.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,pt_total_traded_qtty,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Total Match Value,pt_tot_mtch_val,Tổng giá trị giao dịch thỏa thuận Outright tích lũy.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,pt_total_traded_value,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Best Bid Volume,pt_best_bid_vol,Tổng khối lượng chào mua cao nhất trên order book thỏa thuận Outright.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,pt_bestbidqtty,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Best Bid Price,pt_best_bid_prc,Giá chào mua cao nhất trên order book thỏa thuận Outright.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,pt_bestbidprice,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Best Offer Volume,pt_best_ofr_vol,Tổng khối lượng chào bán thấp nhất trên order book thỏa thuận Outright.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,pt_bestofferqtty,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Best Offer Price,pt_best_ofr_prc,Giá chào bán thấp nhất trên order book thỏa thuận Outright.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,pt_bestofferprice,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Total Bid Volume,pt_tot_bid_vol,Tổng khối lượng chào mua toàn bộ order book thỏa thuận Outright.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,pt_totalbidqtty,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Total Offer Volume,pt_tot_ofr_vol,Tổng khối lượng chào bán toàn bộ order book thỏa thuận Outright.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,pt_totalofferqtty,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Max Volume,pt_max_vol,Tổng khối lượng thực hiện tương ứng với giá cao nhất — giao dịch thỏa thuận Outright.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,pt_maxqtty,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Max Price,pt_max_prc,Giá thực hiện cao nhất — giao dịch thỏa thuận Outright.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,pt_maxprice,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Min Volume,pt_min_vol,Tổng khối lượng thực hiện tương ứng với giá thấp nhất — giao dịch thỏa thuận Outright.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,pt_minqtty,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,PT Min Price,pt_min_prc,Giá thực hiện thấp nhất — giao dịch thỏa thuận Outright.,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,pt_minprice,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Foreign Remaining Room,frgn_rman_room,Số lượng còn lại nhà đầu tư nước ngoài được phép mua.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,foreignremain,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Issuer Name,issur_nm,Mã tổ chức phát hành trái phiếu.,Text,string,True,False,MDDS,ods_mdds_corpbondinfor,issuername,Nguồn string — tên cột là IssuerName nhưng thực chất chứa mã tổ chức. Khớp tự nhiên với Text. FK cross-source đến Public Company/IDS sẽ thiết kế sau khi xác nhận mapping.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Maturity Date,mat_dt,Ngày đáo hạn trái phiếu.,Date,date,True,False,MDDS,ods_mdds_corpbondinfor,maturitydate,Nguồn string — ETL cần parse sang Date. Cần validate format ngày hợp lệ.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Issue Date,issu_dt,Ngày phát hành trái phiếu.,Date,date,True,False,MDDS,ods_mdds_corpbondinfor,issuedate,Nguồn string — ETL cần parse sang Date. Cần validate format ngày hợp lệ.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Total Listing Volume,tot_listing_vol,Tổng khối lượng trái phiếu niêm yết.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,totallistingqtty,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Par Value,par_val,Mệnh giá trái phiếu (thường 100.000 VND/trái phiếu).,Currency Amount,"decimal(23,2)",True,False,MDDS,ods_mdds_corpbondinfor,parvalue,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Bond Period,bond_prd,Kỳ hạn gốc của trái phiếu.,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,bond_period,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Period Unit Code,prd_unit_code,Đơn vị kỳ hạn: 1=Ngày / 2=Tuần / 3=Tháng / 4=Năm.,Classification Value,string,True,False,MDDS,ods_mdds_corpbondinfor,period_unit,Scheme: MDDS_PERIOD_UNIT. Nguồn string — khớp tự nhiên với Classification Value. Giữ nguyên giá trị số (1 / 2 / 3 / 4) làm code.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Period Remaining,prd_rman,Kỳ hạn còn lại tính bằng ngày (tính toán lại hàng ngày).,Small Counter,int,True,False,MDDS,ods_mdds_corpbondinfor,period_remain,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Bond Interest Type Code,bond_int_tp_code,Loại hình lãi suất: 1=Coupon / 2=Zero Coupon.,Classification Value,string,True,False,MDDS,ods_mdds_corpbondinfor,interest_type,Scheme: MDDS_BOND_INTEREST_TYPE. Nguồn string — khớp tự nhiên với Classification Value. Giữ nguyên giá trị số làm code.,Source System Code = 'MDDS_CorpBondInfor',
Product,Corporate Bond Trading Snapshot,corp_bond_tdg_snpst,Interest Rate,int_rate,Lãi suất danh nghĩa (coupon rate).,Interest Rate,"decimal(8,5)",True,False,MDDS,ods_mdds_corpbondinfor,interest_rate,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,Source System Code = 'MDDS_CorpBondInfor',
