source_system,table_name,staging_table,column_name,data_type,description,pk/fk
SCMS,DM_CHI_TIEU_DM,stg_scms_dm_chi_tieu_dm,KIEU_HIEN_THI,,0-Hiển thị dạng combobox; 1-Hiển thị tất cả; 2-Hiển thị phân cấp,
SCMS,DM_CHI_TIEU_DM,stg_scms_dm_chi_tieu_dm,SAP_XEP_THEO,,Trường dữ liệu phục vụ sắp xếp,
SCMS,DM_CHI_TIEU_DM,stg_scms_dm_chi_tieu_dm,CAP,,,
SCMS,DM_CHI_TIEU_DM,stg_scms_dm_chi_tieu_dm,NGAY_CAP_NHAT,,,
SCMS,DM_CHI_TIEU_THONG_KE,stg_scms_dm_chi_tieu_thong_ke,ID,,,PK
SCMS,DM_CHI_TIEU_THONG_KE,stg_scms_dm_chi_tieu_thong_ke,DM_CHI_TIEU_ID,,,FK
SCMS,DM_CHI_TIEU_THONG_KE,stg_scms_dm_chi_tieu_thong_ke,DM_THONG_KE_ID,,,FK
SCMS,DM_CHI_TIEU_THONG_KE,stg_scms_dm_chi_tieu_thong_ke,ID_DANH_MUC,,,
SCMS,DM_CHI_TIEU_THONG_KE,stg_scms_dm_chi_tieu_thong_ke,MA_CHI_TIEU_THONG_KE,,,
SCMS,DM_CHI_TIEU_THONG_KE,stg_scms_dm_chi_tieu_thong_ke,TEN_CHI_TIEU_THONG_KE,,,
SCMS,DM_CHI_TIEU_THONG_KE,stg_scms_dm_chi_tieu_thong_ke,NGAY_CAP_NHAT,,,
SCMS,DM_CHUC_VU,stg_scms_dm_chuc_vu,ID,,,PK
SCMS,DM_CHUC_VU,stg_scms_dm_chuc_vu,NHOM_CHUC_VU,,,
SCMS,DM_CHUC_VU,stg_scms_dm_chuc_vu,MA_CHUC_VU,,,
SCMS,DM_CHUC_VU,stg_scms_dm_chuc_vu,TEN_CHUC_VU,,,
SCMS,DM_CHUC_VU,stg_scms_dm_chuc_vu,GHI_CHU,,,
SCMS,DM_CHUC_VU,stg_scms_dm_chuc_vu,NGUOI_TAO_ID,,,
SCMS,DM_CHUC_VU,stg_scms_dm_chuc_vu,NGAY_TAO,,,
SCMS,DM_CHUC_VU,stg_scms_dm_chuc_vu,TRANG_THAI,,,
SCMS,DM_DICH_VU,stg_scms_dm_dich_vu,ID,,,PK
SCMS,DM_DICH_VU,stg_scms_dm_dich_vu,MA_DICH_VU,,,
SCMS,DM_DICH_VU,stg_scms_dm_dich_vu,TEN_DICH_VU,,,
SCMS,DM_DICH_VU,stg_scms_dm_dich_vu,GHI_CHU,,,
SCMS,DM_DICH_VU,stg_scms_dm_dich_vu,NGUOI_TAO_ID,,,
SCMS,DM_DICH_VU,stg_scms_dm_dich_vu,NGAY_TAO,,,
SCMS,DM_DICH_VU,stg_scms_dm_dich_vu,TRANG_THAI,,,
SCMS,DM_LOAI_CONG_TY,stg_scms_dm_loai_cong_ty,ID,,,PK
SCMS,DM_LOAI_CONG_TY,stg_scms_dm_loai_cong_ty,MA_LOAI_CONG_TY,,,
SCMS,DM_LOAI_CONG_TY,stg_scms_dm_loai_cong_ty,TEN_LOAI_CONG_TY,,,
SCMS,DM_LOAI_CONG_TY,stg_scms_dm_loai_cong_ty,GHI_CHU,,,
SCMS,DM_LOAI_CONG_TY,stg_scms_dm_loai_cong_ty,NGUOI_TAO_ID,,,
SCMS,DM_LOAI_CONG_TY,stg_scms_dm_loai_cong_ty,NGAY_TAO,,,
SCMS,DM_LOAI_CONG_TY,stg_scms_dm_loai_cong_ty,TRANG_THAI,,,
SCMS,DM_LOAI_GIAO_DICH_CD,stg_scms_dm_loai_giao_dich_cd,ID,,,PK
SCMS,DM_LOAI_GIAO_DICH_CD,stg_scms_dm_loai_giao_dich_cd,MA_LOAI_GIAO_DICH,,,
SCMS,DM_LOAI_GIAO_DICH_CD,stg_scms_dm_loai_giao_dich_cd,TEN_LOAI,,,
SCMS,DM_LOAI_GIAO_DICH_CD,stg_scms_dm_loai_giao_dich_cd,TEN_DAY_DU,,,
SCMS,DM_LOAI_GIAO_DICH_CD,stg_scms_dm_loai_giao_dich_cd,GHI_CHU,,,
SCMS,DM_LOAI_GIAO_DICH_CD,stg_scms_dm_loai_giao_dich_cd,NGUOI_TAO_ID,,,
SCMS,DM_LOAI_GIAO_DICH_CD,stg_scms_dm_loai_giao_dich_cd,NGAY_TAO,,,
SCMS,DM_LOAI_GIAO_DICH_CD,stg_scms_dm_loai_giao_dich_cd,TRANG_THAI,,,
SCMS,DM_LOAI_VI_PHAM,stg_scms_dm_loai_vi_pham,ID,,,PK
SCMS,DM_LOAI_VI_PHAM,stg_scms_dm_loai_vi_pham,MA_LOAI_VI_PHAM,,,
SCMS,DM_LOAI_VI_PHAM,stg_scms_dm_loai_vi_pham,TEN_LOAI_VI_PHAM,,,
SCMS,DM_LOAI_VI_PHAM,stg_scms_dm_loai_vi_pham,NGAY_CAP_NHAT,,,
SCMS,DM_MOI_QUAN_HE,stg_scms_dm_moi_quan_he,ID,,,PK
SCMS,DM_MOI_QUAN_HE,stg_scms_dm_moi_quan_he,MA_MOI_QUAN_HE,,,
SCMS,DM_MOI_QUAN_HE,stg_scms_dm_moi_quan_he,TEN_MOI_QUAN_HE,,,
SCMS,DM_MOI_QUAN_HE,stg_scms_dm_moi_quan_he,GHI_CHU,,,
SCMS,DM_MOI_QUAN_HE,stg_scms_dm_moi_quan_he,NGUOI_TAO_ID,,,
SCMS,DM_MOI_QUAN_HE,stg_scms_dm_moi_quan_he,NGAY_TAO,,,
SCMS,DM_MOI_QUAN_HE,stg_scms_dm_moi_quan_he,TRANG_THAI,,,
SCMS,DM_NGANH_NGHE_KD,stg_scms_dm_nganh_nghe_kd,ID,,,PK
SCMS,DM_NGANH_NGHE_KD,stg_scms_dm_nganh_nghe_kd,MA_NGANH_NGHE_KD,,,
SCMS,DM_NGANH_NGHE_KD,stg_scms_dm_nganh_nghe_kd,TEN_NGANH_NGHE_KD,,,
SCMS,DM_NGANH_NGHE_KD,stg_scms_dm_nganh_nghe_kd,GHI_CHU,,,
SCMS,DM_NGANH_NGHE_KD,stg_scms_dm_nganh_nghe_kd,NGUOI_TAO_ID,,,
SCMS,DM_NGANH_NGHE_KD,stg_scms_dm_nganh_nghe_kd,NGAY_TAO,,,
SCMS,DM_NGANH_NGHE_KD,stg_scms_dm_nganh_nghe_kd,TRANG_THAI,,,
SCMS,DM_QUOC_TICH,stg_scms_dm_quoc_tich,ID,,,PK
SCMS,DM_QUOC_TICH,stg_scms_dm_quoc_tich,MA_QUOC_TICH,,,
SCMS,DM_QUOC_TICH,stg_scms_dm_quoc_tich,TEN_QUOC_TICH,,,
SCMS,DM_QUOC_TICH,stg_scms_dm_quoc_tich,GHI_CHU,,,
SCMS,DM_QUOC_TICH,stg_scms_dm_quoc_tich,NGUOI_TAO_ID,,,
SCMS,DM_QUOC_TICH,stg_scms_dm_quoc_tich,NGAY_TAO,,,
SCMS,DM_QUOC_TICH,stg_scms_dm_quoc_tich,TRANG_THAI,,,
SCMS,DM_SU_VU,stg_scms_dm_su_vu,ID,,,PK
SCMS,DM_SU_VU,stg_scms_dm_su_vu,MA_SU_VU,,,
SCMS,DM_SU_VU,stg_scms_dm_su_vu,TEN_SU_VU,,,
SCMS,DM_SU_VU,stg_scms_dm_su_vu,GHI_CHU,,,
SCMS,DM_SU_VU,stg_scms_dm_su_vu,NGUOI_TAO_ID,,,
SCMS,DM_SU_VU,stg_scms_dm_su_vu,NGAY_TAO,,,
SCMS,DM_SU_VU,stg_scms_dm_su_vu,TRANG_THAI,,,
SCMS,DM_THONG_KE,stg_scms_dm_thong_ke,ID,,,PK
SCMS,DM_THONG_KE,stg_scms_dm_thong_ke,MA_THONG_KE,,,
SCMS,DM_THONG_KE,stg_scms_dm_thong_ke,TEN_DANH_MUC,,,
SCMS,DM_THONG_KE,stg_scms_dm_thong_ke,TEN_BANG,,,
SCMS,DM_THONG_KE,stg_scms_dm_thong_ke,TEN_TRUONG,,,
SCMS,DM_THONG_KE,stg_scms_dm_thong_ke,NGAY_CAP_NHAT,,,
SCMS,DM_TINH_THANH,stg_scms_dm_tinh_thanh,ID,,,PK
SCMS,DM_TINH_THANH,stg_scms_dm_tinh_thanh,MA_TINH_THANH,,,
SCMS,DM_TINH_THANH,stg_scms_dm_tinh_thanh,TEN_TINH_THANH,,,
SCMS,DM_TINH_THANH,stg_scms_dm_tinh_thanh,GHI_CHU,,,
SCMS,DM_TINH_THANH,stg_scms_dm_tinh_thanh,NGUOI_TAO_ID,,,
SCMS,DM_TINH_THANH,stg_scms_dm_tinh_thanh,NGAY_TAO,,,
SCMS,DM_TINH_THANH,stg_scms_dm_tinh_thanh,TRANG_THAI,,,
SCMS,DM_TRANG_THAI_CTCK,stg_scms_dm_trang_thai_ctck,ID,,,PK
SCMS,DM_TRANG_THAI_CTCK,stg_scms_dm_trang_thai_ctck,MA_TRANG_THAI_CTCK,,,
SCMS,DM_TRANG_THAI_CTCK,stg_scms_dm_trang_thai_ctck,TEN_TRANG_THAI_CTCK,,,
SCMS,DM_TRANG_THAI_CTCK,stg_scms_dm_trang_thai_ctck,GHI_CHU,,,
SCMS,DM_TRANG_THAI_CTCK,stg_scms_dm_trang_thai_ctck,NGUOI_TAO_ID,,,
SCMS,DM_TRANG_THAI_CTCK,stg_scms_dm_trang_thai_ctck,IS_GUI_BAO_CAO,,,
SCMS,DM_TRANG_THAI_CTCK,stg_scms_dm_trang_thai_ctck,IS_CONG_BO_THONG_TIN,,,
SCMS,DM_TRANG_THAI_CTCK,stg_scms_dm_trang_thai_ctck,NGAY_TAO,,,
SCMS,DM_TRANG_THAI_CTCK,stg_scms_dm_trang_thai_ctck,TRANG_THAI,,,
SCMS,LK_CHUC_NANG_NGUOI,stg_scms_lk_chuc_nang_nguoi,CHUC_NANG_ID,,,FK
SCMS,LK_CHUC_NANG_NGUOI,stg_scms_lk_chuc_nang_nguoi,NGUOI_DUNG_ID,,,FK
SCMS,LK_CHUC_NANG_NGUOI,stg_scms_lk_chuc_nang_nguoi,CHUC_NANG_CHI_TIET,,,
SCMS,LK_CHUC_NANG_NHOM_NGUOI,stg_scms_lk_chuc_nang_nhom_nguoi,CHUC_NANG_ID,,,FK
SCMS,LK_CHUC_NANG_NHOM_NGUOI,stg_scms_lk_chuc_nang_nhom_nguoi,NHOM_NGUOI_DUNG_ID,,,FK
SCMS,LK_CHUC_NANG_NHOM_NGUOI,stg_scms_lk_chuc_nang_nhom_nguoi,CHUC_NANG_CHI_TIET,,,
SCMS,LK_CTCK_NGANH_NGHE_KD,stg_scms_lk_ctck_nganh_nghe_kd,CTCK_THONG_TIN_ID,,,FK
SCMS,LK_CTCK_NGANH_NGHE_KD,stg_scms_lk_ctck_nganh_nghe_kd,NGANH_NGHE_KD_ID,,,FK
SCMS,LK_CTCK_NGANH_NGHE_KD,stg_scms_lk_ctck_nganh_nghe_kd,TRANG_THAI,,,
SCMS,LK_NGUOI_DUNG_BAO_CAO,stg_scms_lk_nguoi_dung_bao_cao,NGUOI_DUNG_ID,,,FK
SCMS,LK_NGUOI_DUNG_BAO_CAO,stg_scms_lk_nguoi_dung_bao_cao,BM_BAO_CAO_ID,,,FK
SCMS,LK_NGUOI_DUNG_CTCK,stg_scms_lk_nguoi_dung_ctck,NGUOI_DUNG_ID,,,FK
SCMS,LK_NGUOI_DUNG_CTCK,stg_scms_lk_nguoi_dung_ctck,CTCK_ID,,,FK
SCMS,LK_NGUOI_DUNG_NHOM,stg_scms_lk_nguoi_dung_nhom,NGUOI_DUNG_ID,,,FK
SCMS,LK_NGUOI_DUNG_NHOM,stg_scms_lk_nguoi_dung_nhom,NHOM_NGUOI_DUNG_ID,,,FK
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,ID,,,PK
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,KHOA_CHA_ID,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,MA_CHUC_NANG,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,TEN_CHUC_NANG,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,ACTION,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,ICON,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,IS_MENU,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,IS_CHI_TIET,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,PHAN_HE,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,THU_TU,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,GHI_CHU,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,NGUOI_TAO_ID,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,NGAY_TAO,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,NGUOI_CAP_NHAT_ID,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,NGAY_CAP_NHAT,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,IS_DELETED,,,
SCMS,QT_CHUC_NANG,stg_scms_qt_chuc_nang,TRANG_THAI,,,
SCMS,QT_LICH_HE_THONG,stg_scms_qt_lich_he_thong,ID,,,PK
SCMS,QT_LICH_HE_THONG,stg_scms_qt_lich_he_thong,NAM,,,
SCMS,QT_LICH_HE_THONG,stg_scms_qt_lich_he_thong,TUAN,,,
SCMS,QT_LICH_HE_THONG,stg_scms_qt_lich_he_thong,NGAY,,,
SCMS,QT_LICH_HE_THONG,stg_scms_qt_lich_he_thong,GHI_CHU,,,
SCMS,QT_LICH_HE_THONG,stg_scms_qt_lich_he_thong,NGUOI_CAP_NHAT_ID,,,
SCMS,QT_LICH_HE_THONG,stg_scms_qt_lich_he_thong,NGAY_CAP_NHAT,,,
SCMS,QT_LICH_HE_THONG,stg_scms_qt_lich_he_thong,TRANG_THAI,,,
SCMS,QT_LOG_HE_THONG,stg_scms_qt_log_he_thong,ID,,,PK
SCMS,QT_LOG_HE_THONG,stg_scms_qt_log_he_thong,IP_THUC_HIEN,,,
SCMS,QT_LOG_HE_THONG,stg_scms_qt_log_he_thong,NOI_DUNG,,,
SCMS,QT_LOG_HE_THONG,stg_scms_qt_log_he_thong,LOG_TYPE,,,
SCMS,QT_LOG_HE_THONG,stg_scms_qt_log_he_thong,NGUOI_TAO_ID,,,
SCMS,QT_LOG_HE_THONG,stg_scms_qt_log_he_thong,NGAY_TAO,,,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,ID,,,PK
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,MA_NGUOI_DUNG,,,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,TAI_KHOAN,,Tên đăng nhập,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,MAT_KHAU,,Mật khẩu,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,MAT_KHAU_DEFAULT,,"Mật khẩu tự tạo duy nhất (không mã hóa), dùng để reset password",
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,DM_CHUC_VU_ID,,Khóa ngoại bảng danh mục chức vụ,FK
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,HO_TEN,,Họ tên,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,EMAIL,,Email,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,DI_DONG,,Di động,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,CHU_KY_SO,,,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,IS_THANH_VIEN,,0-Cán bộ UBCK; 1-Người dùng thuộc CTCK,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,CTCK_ID,,,FK
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,GHI_CHU,,Ghi chú,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,ANH_DAI_DIEN,,,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,NGUOI_TAO_ID,,,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,NGAY_TAO,,,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,NGAY_HET_HAN,,,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,TRANG_THAI,,Trạng thái khóa: 0-Khóa; 1-Kích hoạt,
SCMS,QT_NGUOI_DUNG,stg_scms_qt_nguoi_dung,TOKEN_USER,,"Tự sinh sau khi login, dùng để authenticate",
SCMS,QT_NGUOI_DUNG_IP,stg_scms_qt_nguoi_dung_ip,ID,,,PK
SCMS,QT_NGUOI_DUNG_IP,stg_scms_qt_nguoi_dung_ip,NGUOI_DUNG_ID,,,FK
SCMS,QT_NGUOI_DUNG_IP,stg_scms_qt_nguoi_dung_ip,THOI_GIAN_DANG_NHAP,,,
SCMS,QT_NGUOI_DUNG_IP,stg_scms_qt_nguoi_dung_ip,IP,,,
SCMS,QT_NGUOI_DUNG_IP,stg_scms_qt_nguoi_dung_ip,IS_HOAT_DONG,,,
SCMS,QT_NHOM_NGUOI_DUNG,stg_scms_qt_nhom_nguoi_dung,ID,,,PK
SCMS,QT_NHOM_NGUOI_DUNG,stg_scms_qt_nhom_nguoi_dung,KHOA_CHA_ID,,,
SCMS,QT_NHOM_NGUOI_DUNG,stg_scms_qt_nhom_nguoi_dung,MA_NHOM_NGUOI_DUNG,,,
SCMS,QT_NHOM_NGUOI_DUNG,stg_scms_qt_nhom_nguoi_dung,TEN_NHOM_NGUOI_DUNG,,,
SCMS,QT_NHOM_NGUOI_DUNG,stg_scms_qt_nhom_nguoi_dung,GHI_CHU,,,
SCMS,QT_NHOM_NGUOI_DUNG,stg_scms_qt_nhom_nguoi_dung,NGUOI_TAO_ID,,,
SCMS,QT_NHOM_NGUOI_DUNG,stg_scms_qt_nhom_nguoi_dung,NGAY_TAO,,,
SCMS,QT_NHOM_NGUOI_DUNG,stg_scms_qt_nhom_nguoi_dung,NGUOI_CAP_NHAT_ID,,,
SCMS,QT_NHOM_NGUOI_DUNG,stg_scms_qt_nhom_nguoi_dung,NGAY_CAP_NHAT,,,
SCMS,QT_NHOM_NGUOI_DUNG,stg_scms_qt_nhom_nguoi_dung,NGAY_HET_HAN,,,
SCMS,QT_NHOM_NGUOI_DUNG,stg_scms_qt_nhom_nguoi_dung,TRANG_THAI,,,
SCMS,QT_THAM_SO_HE_THONG,stg_scms_qt_tham_so_he_thong,ID,,,PK
SCMS,QT_THAM_SO_HE_THONG,stg_scms_qt_tham_so_he_thong,PHAN_HE,,Phân hệ enum,
SCMS,QT_THAM_SO_HE_THONG,stg_scms_qt_tham_so_he_thong,THAM_SO,,,
SCMS,QT_THAM_SO_HE_THONG,stg_scms_qt_tham_so_he_thong,GIA_TRI,,,
SCMS,QT_THAM_SO_HE_THONG,stg_scms_qt_tham_so_he_thong,GHI_CHU,,,
SCMS,QT_THAM_SO_HE_THONG,stg_scms_qt_tham_so_he_thong,NGUOI_CAP_NHAT_ID,,,
SCMS,QT_THAM_SO_HE_THONG,stg_scms_qt_tham_so_he_thong,NGAY_CAP_NHAT,,,
SCMS,QT_THAM_SO_HE_THONG,stg_scms_qt_tham_so_he_thong,TRANG_THAI,,,
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,ID,,"Khóa chính, tự tăng",PK
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,LOAI_KE_HOACH,,Loại kế hoạch: THANH_TRA / KIEM_TRA,
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,TEN_KE_HOACH,,"Tên kế hoạch (tự động ghép: ""Kế hoạch thanh tra/kiểm tra năm XXXX"")",
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,SO_QD_PHE_DUYET,,Số quyết định phê duyệt (duy nhất),
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,NGAY_KY_QUYET_DINH,,Ngày ký quyết định phê duyệt,
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,NAM_KE_HOACH,,Năm kế hoạch (ví dụ: 2015),
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,SO_CONG_VAN,,Số công văn,
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,NGAY_CONG_VAN,,Ngày công văn,
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,GHI_CHU,,Ghi chú (tối đa 4000 ký tự),
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,NGUOI_TAO,,Người tạo kế hoạch,FK
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,NGAY_TAO,,Ngày tạo bản ghi,
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,NGUOI_SUA,,Người sửa gần nhất,FK
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,NGAY_SUA,,Ngày sửa gần nhất,
THANHTRA,TT_KE_HOACH,stg_thanhtra_tt_ke_hoach,TRANG_THAI,,"Trạng thái: 1-Hoạt động, 0-Đã xóa",
THANHTRA,TT_KE_HOACH_DOI_TUONG,stg_thanhtra_tt_ke_hoach_doi_tuong,ID,,"Khóa chính, tự tăng",PK
THANHTRA,TT_KE_HOACH_DOI_TUONG,stg_thanhtra_tt_ke_hoach_doi_tuong,KE_HOACH_ID,,Tham chiếu tới TT_KE_HOACH.ID,FK
THANHTRA,TT_KE_HOACH_DOI_TUONG,stg_thanhtra_tt_ke_hoach_doi_tuong,TEN_DOI_TUONG,,Tên đối tượng thanh tra,
THANHTRA,TT_KE_HOACH_DOI_TUONG,stg_thanhtra_tt_ke_hoach_doi_tuong,DIA_CHI,,Địa chỉ đối tượng,
THANHTRA,TT_KE_HOACH_DOI_TUONG,stg_thanhtra_tt_ke_hoach_doi_tuong,THOI_GIAN_DU_KIEN,,Thời gian dự kiến thanh tra,
THANHTRA,TT_KE_HOACH_DOI_TUONG,stg_thanhtra_tt_ke_hoach_doi_tuong,DON_VI_CHU_TRI,,Đơn vị chủ trì,FK
THANHTRA,TT_KE_HOACH_DOI_TUONG,stg_thanhtra_tt_ke_hoach_doi_tuong,SO_CVTB,,Số công văn thông báo,
THANHTRA,TT_KE_HOACH_DOI_TUONG,stg_thanhtra_tt_ke_hoach_doi_tuong,NGAY_KY,,Ngày ký công văn thông báo,
THANHTRA,TT_KE_HOACH_DOI_TUONG,stg_thanhtra_tt_ke_hoach_doi_tuong,STT,,Số thứ tự trong kế hoạch,
THANHTRA,TT_KE_HOACH_VAN_BAN,stg_thanhtra_tt_ke_hoach_van_ban,ID,,"Khóa chính, tự tăng",PK
THANHTRA,TT_KE_HOACH_VAN_BAN,stg_thanhtra_tt_ke_hoach_van_ban,KE_HOACH_ID,,Tham chiếu tới TT_KE_HOACH.ID,FK
THANHTRA,TT_KE_HOACH_VAN_BAN,stg_thanhtra_tt_ke_hoach_van_ban,SO_HIEU,,Số hiệu văn bản,
THANHTRA,TT_KE_HOACH_VAN_BAN,stg_thanhtra_tt_ke_hoach_van_ban,TEN_TAI_LIEU,,Tên tài liệu,
THANHTRA,TT_KE_HOACH_VAN_BAN,stg_thanhtra_tt_ke_hoach_van_ban,SO_THU_TU,,Số thứ tự trang,
THANHTRA,TT_KE_HOACH_VAN_BAN,stg_thanhtra_tt_ke_hoach_van_ban,SO_TRANG,,Số trang tài liệu,
THANHTRA,TT_KE_HOACH_VAN_BAN,stg_thanhtra_tt_ke_hoach_van_ban,NGUON_GOC_TAI_LIEU,,Nguồn gốc tài liệu,
THANHTRA,TT_KE_HOACH_VAN_BAN,stg_thanhtra_tt_ke_hoach_van_ban,FILE_NAME,,Tên file đính kèm,
THANHTRA,TT_KE_HOACH_VAN_BAN,stg_thanhtra_tt_ke_hoach_van_ban,FILE_PATH,,Đường dẫn file lưu trữ,
THANHTRA,TT_KE_HOACH_VAN_BAN,stg_thanhtra_tt_ke_hoach_van_ban,FILE_SIZE,,Kích thước file (bytes),
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,ID,,"Khóa chính, tự tăng",PK
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,LOAI_HINH,,Loại hình: THANH_TRA / KIEM_TRA,
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,HINH_THUC,,Hình thức văn bản,FK
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,KE_HOACH_ID,,Tham chiếu kế hoạch (nếu định kỳ),FK
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,SO_QUYET_DINH,,Số quyết định (duy nhất),
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,TEN_QUYET_DINH,,Tên quyết định,
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,NGAY_RA_QUYET_DINH,,Ngày ra quyết định,
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,NGAY_CONG_BO,,Ngày công bố quyết định,
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,MANG_NGHIEP_VU_ID,,Tham chiếu DM_MANG_NGHIEP_VU.ID,FK
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,CAN_CU_THANH_TRA_ID,,Tham chiếu DM_CAN_CU_THANH_TRA.ID,FK
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,NOI_DUNG,,Nội dung quyết định,
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,GHI_CHU,,Ghi chú,
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,NGUOI_TAO,,Người tạo,FK
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,NGAY_TAO,,Ngày tạo,
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,NGUOI_SUA,,Người sửa gần nhất,FK
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,NGAY_SUA,,Ngày sửa gần nhất,
THANHTRA,TT_QUYET_DINH,stg_thanhtra_tt_quyet_dinh,TRANG_THAI,,"Trạng thái: 1-Hoạt động, 0-Đã xóa",
THANHTRA,TT_QUYET_DINH_DOI_TUONG,stg_thanhtra_tt_quyet_dinh_doi_tuong,ID,,"Khóa chính, tự tăng",PK
THANHTRA,TT_QUYET_DINH_DOI_TUONG,stg_thanhtra_tt_quyet_dinh_doi_tuong,QUYET_DINH_ID,,Tham chiếu TT_QUYET_DINH.ID,FK
THANHTRA,TT_QUYET_DINH_DOI_TUONG,stg_thanhtra_tt_quyet_dinh_doi_tuong,TEN_DOI_TUONG,,Tên đối tượng thanh tra,
THANHTRA,TT_QUYET_DINH_DOI_TUONG,stg_thanhtra_tt_quyet_dinh_doi_tuong,LOAI_DOI_TUONG,,Loại: CA_NHAN / TO_CHUC,
THANHTRA,TT_QUYET_DINH_DOI_TUONG,stg_thanhtra_tt_quyet_dinh_doi_tuong,DOI_TUONG_REF_ID,,Tham chiếu đến bảng danh mục đối tượng tương ứng,
THANHTRA,TT_QUYET_DINH_DOI_TUONG,stg_thanhtra_tt_quyet_dinh_doi_tuong,STT,,Số thứ tự,
THANHTRA,TT_QUYET_DINH_THANH_PHAN,stg_thanhtra_tt_quyet_dinh_thanh_phan,ID,,"Khóa chính, tự tăng",PK
