bcv_core_object,silver_entity,silver_attribute,silver_data_type,description,data_domain,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Transaction,Investment Fund Certificate Transfer,Investment Fund Investor Capital Transfer Code,string,Mã định danh giao dịch. Map từ PK bảng nguồn.,Text,False,False,FMS,TRANSFERMBF,FMS.TRANSFERMBF.Id,BK chính.,Source System Code = 'FMS_TRANSFERMBF',
Transaction,Investment Fund Certificate Transfer,Source System Code,string,Mã nguồn dữ liệu.,Classification Value,False,False,FMS,TRANSFERMBF,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'FMS_TRANSFERMBF',
Transaction,Investment Fund Certificate Transfer,Investment Fund Id,string,FK đến quỹ đầu tư có phần vốn chuyển nhượng.,Surrogate Key,False,False,FMS,TRANSFERMBF,FMS.TRANSFERMBF.FndId,FK target: Investment Fund.Investment Fund Id.,Source System Code = 'FMS_TRANSFERMBF',
Transaction,Investment Fund Certificate Transfer,Investment Fund Code,string,Mã quỹ đầu tư.,Text,False,False,FMS,TRANSFERMBF,FMS.TRANSFERMBF.FndId,FK target: Investment Fund.Investment Fund Code. Pair with Investment Fund Id.,Source System Code = 'FMS_TRANSFERMBF',
Transaction,Investment Fund Certificate Transfer,Investment Fund Investor Membership Id,string,FK đến quan hệ góp vốn của NĐT trong quỹ.,Surrogate Key,False,False,FMS,TRANSFERMBF,FMS.TRANSFERMBF.MBFId,FK target: Investment Fund Investor Membership.Investment Fund Investor Membership Id.,Source System Code = 'FMS_TRANSFERMBF',
Transaction,Investment Fund Certificate Transfer,Investment Fund Investor Membership Code,string,Mã quan hệ góp vốn.,Text,False,False,FMS,TRANSFERMBF,FMS.TRANSFERMBF.MBFId,FK target: Investment Fund Investor Membership.Investment Fund Investor Membership Code. Pair with Investment Fund Investor Membership Id.,Source System Code = 'FMS_TRANSFERMBF',
Transaction,Investment Fund Certificate Transfer,Transfer Date,date,Ngày thực hiện chuyển nhượng phần vốn.,Date,True,False,FMS,TRANSFERMBF,FMS.TRANSFERMBF.TransDate,,Source System Code = 'FMS_TRANSFERMBF',
Transaction,Investment Fund Certificate Transfer,Transfer Quantity,string,Số lượng phần vốn chuyển nhượng.,Currency Amount,True,False,FMS,TRANSFERMBF,FMS.TRANSFERMBF.Quantity,,Source System Code = 'FMS_TRANSFERMBF',
Transaction,Investment Fund Certificate Transfer,Transfer Price,string,Giá chuyển nhượng (VNĐ/phần vốn).,Currency Amount,True,False,FMS,TRANSFERMBF,FMS.TRANSFERMBF.Price,,Source System Code = 'FMS_TRANSFERMBF',
Transaction,Investment Fund Certificate Transfer,Transfer Type Code,string,Loại giao dịch chuyển nhượng.,Classification Value,True,False,FMS,TRANSFERMBF,FMS.TRANSFERMBF.TransType,Scheme: FMS_TRANSFER_TYPE.,Source System Code = 'FMS_TRANSFERMBF',
Transaction,Investment Fund Certificate Transfer,Created Timestamp,timestamp,Ngày tạo bản ghi.,Timestamp,True,False,FMS,TRANSFERMBF,FMS.TRANSFERMBF.DateCreated,,Source System Code = 'FMS_TRANSFERMBF',
Transaction,Investment Fund Certificate Transfer,Updated Timestamp,timestamp,Ngày cập nhật bản ghi.,Timestamp,True,False,FMS,TRANSFERMBF,FMS.TRANSFERMBF.DateModified,,Source System Code = 'FMS_TRANSFERMBF',
Transaction,Risk Indicator Value,Risk Indicator Value Id,string,Khóa đại diện cho giá trị chỉ tiêu rủi ro theo kỳ.,Surrogate Key,False,True,QLRR,risk_indicator_value,,,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Risk Indicator Value Code,string,Mã định danh giá trị chỉ tiêu. BK. Map từ PK bảng nguồn.,Text,False,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.id,BK của entity.,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Source System Code,string,Mã hệ thống nguồn.,Classification Value,False,False,QLRR,risk_indicator_value,,,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Risk Indicator Id,string,FK đến chỉ tiêu rủi ro (hệ thống lẫn tự tạo — QLRR-P01 confirmed).,Surrogate Key,False,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.indicator_id,FK target: Risk Indicator.Risk Indicator Id. QLRR-P01 confirmed: indicator_id lưu FK cho cả chỉ tiêu hệ thống lẫn tự tạo trên 1 trường.,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Risk Indicator Code,string,Mã chỉ tiêu rủi ro.,Text,False,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.indicator_id,FK target: Risk Indicator.Risk Indicator Code. Pair with Risk Indicator Id.,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Period Type Code,string,"Kỳ dữ liệu: 1=Ngày, 2=Tháng, 3=Quý, 4=Năm.",Classification Value,False,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.period_type,Scheme: RISK_PERIOD_TYPE.,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Period Value,string,"Số thứ tự kỳ trong năm. VD: period_type=Tháng, period_date=12/03/2026 → period_value=3; period_type=Quý, period_date=12/03/2026 → period_value=1.",Small Counter,True,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.period_value,Nullable khi period_type=Ngày (không có số thứ tự kỳ).,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Period Year,string,Năm của kỳ dữ liệu.,Small Counter,False,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.period_year,,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Period Date,date,Ngày đại diện cho kỳ dữ liệu.,Date,False,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.period_date,,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Period Label,string,"Chuỗi hiển thị kỳ (VD: 2024-01, 2024-Q1, 2024).",Text,True,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.period_label,,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Value,string,Giá trị chỉ tiêu tại kỳ này.,Text,False,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.value,Lưu dạng Text — giá trị số thập phân; parse theo Unit Code khi sử dụng.,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Unit Code,string,"Đơn vị đo lường: 1=%, 2=Điểm, 3=Tỷ VND, 4=Triệu USD, 5=Hợp đồng, 6=Cổ phiếu, 7=Công ty, 8=VND, 9=Số tài khoản, 10=Đơn vị tính.",Classification Value,True,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.unit_code,Scheme: RISK_UNIT.,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Data Source Code,string,"Nguồn dữ liệu: 1=Investing, 2=Tổng cục Thống kê, 3=Ngân hàng Nhà nước, 4=Nội bộ, 5=HNX, 6=VSDC.",Classification Value,True,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.source_code,Scheme: RISK_DATA_SOURCE.,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Data Origin Code,string,"Nguồn gốc giá trị: 1=API CSDL tập trung, 2=User chỉnh sửa.",Classification Value,False,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.data_origin,Scheme: RISK_DATA_ORIGIN.,Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value,Cumulative Value,string,Giá trị luỹ kế. [QLRR-P02 Open]: cơ sở luỹ kế chưa xác định (từ đầu năm hay từ đầu kỳ).,Text,True,False,QLRR,risk_indicator_value,QLRR.risk_indicator_value.cumulative_value,"QLRR-P02: chưa rõ cơ sở luỹ kế — giữ dạng Text, ghi note pending. Cần data profiling để xác định ngữ nghĩa chính xác.",Source System Code = 'QLRR_risk_indicator_value',
Transaction,Risk Indicator Value Change,Risk Indicator Value Change Id,string,Khóa đại diện cho bản ghi thay đổi giá trị chỉ tiêu.,Surrogate Key,False,True,QLRR,risk_indicator_value_history,,,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,Risk Indicator Value Change Code,string,Mã định danh bản ghi thay đổi. BK. Map từ PK bảng nguồn.,Text,False,False,QLRR,risk_indicator_value_history,QLRR.risk_indicator_value_history.id,BK của entity.,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,Source System Code,string,Mã hệ thống nguồn.,Classification Value,False,False,QLRR,risk_indicator_value_history,,,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,Risk Indicator Id,string,FK đến chỉ tiêu rủi ro.,Surrogate Key,False,False,QLRR,risk_indicator_value_history,QLRR.risk_indicator_value_history.indicator_id,FK target: Risk Indicator.Risk Indicator Id.,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,Risk Indicator Code,string,Mã chỉ tiêu rủi ro.,Text,False,False,QLRR,risk_indicator_value_history,QLRR.risk_indicator_value_history.indicator_id,FK target: Risk Indicator.Risk Indicator Code. Pair with Risk Indicator Id.,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,Old Value,string,Giá trị cũ trước thay đổi (null nếu là lần tạo mới).,Text,True,False,QLRR,risk_indicator_value_history,QLRR.risk_indicator_value_history.old_value,Lưu dạng Text — giá trị số thập phân.,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,New Value,string,Giá trị mới sau thay đổi (null nếu là xóa).,Text,True,False,QLRR,risk_indicator_value_history,QLRR.risk_indicator_value_history.new_value,Lưu dạng Text — giá trị số thập phân.,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,Unit Code,string,"Đơn vị đo lường tại thời điểm thay đổi: 1=%, 2=Điểm, 3=Tỷ VND, …",Classification Value,True,False,QLRR,risk_indicator_value_history,QLRR.risk_indicator_value_history.unit_code,Scheme: RISK_UNIT.,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,Data Source Code,string,"Nguồn dữ liệu sau thay đổi: 1=Investing, 2=Tổng cục Thống kê, 3=Ngân hàng Nhà nước, 4=Nội bộ, 5=HNX, 6=VSDC.",Classification Value,True,False,QLRR,risk_indicator_value_history,QLRR.risk_indicator_value_history.source_code,Scheme: RISK_DATA_SOURCE.,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,Data Origin Code,string,"Nguồn gốc dữ liệu sau thay đổi: 1=API CSDL tập trung, 2=User chỉnh sửa.",Classification Value,False,False,QLRR,risk_indicator_value_history,QLRR.risk_indicator_value_history.data_origin,Scheme: RISK_DATA_ORIGIN.,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,Change Type Code,string,"Loại thay đổi: SYNC=đồng bộ tự động, UPDATE=chỉnh sửa thủ công.",Classification Value,False,False,QLRR,risk_indicator_value_history,QLRR.risk_indicator_value_history.change_type,Scheme: RISK_INDICATOR_CHANGE_TYPE.,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,Change By Id,string,User ID người thực hiện thay đổi (denormalized).,Text,True,False,QLRR,risk_indicator_value_history,QLRR.risk_indicator_value_history.change_by_id,Denormalized — không có User entity trên Silver.,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,Change By Name,string,Tên người thực hiện thay đổi (denormalized).,Text,True,False,QLRR,risk_indicator_value_history,QLRR.risk_indicator_value_history.change_by_name,Denormalized. Pair với Change By Id.,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Risk Indicator Value Change,Change At,string,Thời điểm ghi nhận thay đổi.,Timestamp,False,False,QLRR,risk_indicator_value_history,QLRR.risk_indicator_value_history.change_at,,Source System Code = 'QLRR_risk_indicator_value_history',
Transaction,Securities Company Shareholder Transfer,Securities Company Shareholder Transfer Id,string,Khóa đại diện cho giao dịch chuyển nhượng cổ phần.,Surrogate Key,False,True,SCMS,CTCK_CD_CHUYEN_NHUONG,,PK surrogate.,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Securities Company Shareholder Transfer Code,string,Mã định danh (tự động tăng). BK.,Text,False,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.ID,BK chính. PK nguồn.,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Source System Code,string,Mã nguồn dữ liệu.,Classification Value,False,False,SCMS,CTCK_CD_CHUYEN_NHUONG,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Securities Company Id,string,FK đến công ty chứng khoán.,Surrogate Key,False,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.CTCK_THONG_TIN_ID,FK target: Securities Company.Securities Company Id.,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Securities Company Code,string,Mã công ty chứng khoán.,Text,False,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.CTCK_THONG_TIN_ID,FK target: Securities Company.Securities Company Code. Pair with Securities Company Id.,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,From Shareholder Id,string,FK đến cổ đông chuyển nhượng.,Surrogate Key,False,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.CTCK_CD_CHUYEN,FK target: Securities Company Shareholder.Securities Company Shareholder Id.,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,From Shareholder Code,string,Mã cổ đông chuyển nhượng.,Text,False,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.CTCK_CD_CHUYEN,FK target: Securities Company Shareholder.Securities Company Shareholder Code. Pair with From Shareholder Id.,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,To Shareholder Id,string,FK đến cổ đông nhận chuyển nhượng.,Surrogate Key,False,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.CTCK_CD_NHAN,FK target: Securities Company Shareholder.Securities Company Shareholder Id.,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,To Shareholder Code,string,Mã cổ đông nhận chuyển nhượng.,Text,False,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.CTCK_CD_NHAN,FK target: Securities Company Shareholder.Securities Company Shareholder Code. Pair with To Shareholder Id.,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Document Number,string,Số văn bản chuyển nhượng.,Text,True,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.SO_VAN_BAN,,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Document Date,date,Ngày văn bản.,Date,True,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.NGAY_VAN_BAN,,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Transfer Date,date,Ngày chuyển nhượng hiệu lực.,Date,True,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.NGAY_CHUYEN,,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Transfer Quantity,string,Số lượng cổ phần chuyển nhượng.,Currency Amount,True,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.SO_LUONG_CHUYEN,,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Transfer Ratio,"decimal(5,2)",Tỷ lệ cổ phần chuyển nhượng (%).,Percentage,True,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.TY_LE_CHUYEN,,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Attachment File,string,Tệp đính kèm.,Text,True,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.FILE_DINH_KEM,,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Note,string,Ghi chú.,Text,True,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.GHI_CHU,,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Transfer Status Code,string,Trạng thái chuyển nhượng.,Classification Value,True,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.TRANG_THAI,Scheme: SCMS_SHAREHOLDER_TRANSFER_STATUS.,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Created Timestamp,timestamp,Ngày tạo.,Timestamp,True,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.NGAY_TAO,,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Company Shareholder Transfer,Updated Timestamp,timestamp,Ngày cập nhật.,Timestamp,True,False,SCMS,CTCK_CD_CHUYEN_NHUONG,SCMS.CTCK_CD_CHUYEN_NHUONG.NGAY_CAP_NHAT,,Source System Code = 'SCMS_CTCK_CD_CHUYEN_NHUONG',
Transaction,Securities Practitioner License Application Fee,License Application Fee Id,string,Id tự sinh (surrogate key),Surrogate Key,False,True,NHNCK,ApplicationFees,,"PK surrogate. BCV: ""Transaction"" (Event). Phí thanh toán liên quan đến hồ sơ.",Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,License Application Fee Code,string,Mã định danh (tự động tăng). BK,Text,False,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.Id,BK chính. PK nguồn.,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Source System Code,string,Mã nguồn dữ liệu,Classification Value,False,False,NHNCK,ApplicationFees,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,License Application Id,string,FK đến hồ sơ,Surrogate Key,False,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.ApplicationId,FK target: Securities Practitioner License Application.License Application Id.,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,License Application Code,string,Mã hồ sơ,Text,False,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.ApplicationId,FK target: Securities Practitioner License Application.License Application Code. Pair with License Application Id.,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Practitioner Id,string,FK đến Securities Practitioner,Surrogate Key,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.ProfessionalId,FK target: Securities Practitioner.Practitioner Id.,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Practitioner Code,string,Mã người hành nghề,Text,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.ProfessionalId,FK target: Securities Practitioner.Practitioner Code. Pair with Practitioner Id.,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Fee Type Code,string,Loại phí,Classification Value,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.FeeType,Scheme: FEE_TYPE.,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Fee Amount,"decimal(23,2)",Số tiền phí (VNĐ),Currency Amount,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.Fee,,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Fee Content,string,Nội dung phí,Text,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.Content,,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Fee Note,string,Ghi chú,Text,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.Note,,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Payment Status Code,string,Trạng thái thanh toán,Classification Value,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.Status,Scheme: PAYMENT_STATUS.,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Request Date,date,Ngày yêu cầu thanh toán,Date,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.RequestDate,,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Payment Date,date,Ngày thanh toán,Date,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.PaymentDate,,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Expiry Date,date,Ngày hết hạn thanh toán,Date,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.ExpiryDate,,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Created By Officer Id,string,FK đến Officer,Surrogate Key,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.CreatedBy,FK target: Regulatory Authority Officer.Officer Id.,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Created By Officer Code,string,Mã người tạo,Text,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.CreatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Created By Officer Id.,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Created Timestamp,timestamp,Ngày tạo,Timestamp,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.CreatedAt,,Source System Code = 'NHNCK_ApplicationFees',
Transaction,Securities Practitioner License Application Fee,Updated Timestamp,timestamp,Ngày cập nhật,Timestamp,True,False,NHNCK,ApplicationFees,NHNCK.ApplicationFees.UpdatedAt,,Source System Code = 'NHNCK_ApplicationFees',
Group,Account Investor Group,Account Investor Group Id,string,Khóa đại diện cho nhóm tài khoản nhà đầu tư.,Surrogate Key,False,True,GSGD,account_group,,,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,Account Investor Group Code,string,Mã nhóm (hệ thống tự sinh). BK.,Text,False,False,GSGD,account_group,GSGD.account_group.group_code,BK chính.,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,Source System Code,string,Mã nguồn dữ liệu.,Classification Value,False,False,GSGD,account_group,,,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,Group Name,string,Tên nhóm.,Text,True,False,GSGD,account_group,GSGD.account_group.group_name,,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,Group Type Code,string,"Loại nhóm: 1=Thường, 2=Nghi vấn.",Classification Value,True,False,GSGD,account_group,GSGD.account_group.group_type,Scheme: GSGD_ACCOUNT_GROUP_TYPE.,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,Relation Type Code,string,Mã loại quan hệ (Danh tính / IP / MAC / Tiền).,Classification Value,True,False,GSGD,account_group,GSGD.account_group.relation_type_id,Scheme: GSGD_ACCOUNT_RELATION_TYPE. FK suy luận → category_item.,Source System Code = 'GSGD_account_group',GSGD_ACCOUNT_RELATION_TYPE
Group,Account Investor Group,Stock Code,string,Mã cổ phiếu liên quan. Denormalized — securities_code ngoài scope GSGD.,Text,True,False,GSGD,account_group,GSGD.account_group.stock_code,,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,Market Surveillance Case Id,string,FK đến vụ việc giám sát. Nullable — nhóm tồn tại độc lập.,Surrogate Key,True,False,GSGD,account_group,GSGD.account_group.case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Id. Nullable per HLD Tier1 6f-1.,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,Market Surveillance Case Code,string,Mã vụ việc giám sát. Denormalized.,Text,True,False,GSGD,account_group,GSGD.account_group.case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Code. Pair with Market Surveillance Case Id.,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,Description,string,Mô tả nhóm.,Text,True,False,GSGD,account_group,GSGD.account_group.description,,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,Characteristic,string,Đặc điểm nhóm.,Text,True,False,GSGD,account_group,GSGD.account_group.characteristic,,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,Contact Person Account,string,Người liên hệ.,Text,True,False,GSGD,account_group,GSGD.account_group.contact_person_account,,Source System Code = 'GSGD_account_group',
Group,Account Investor Group,Approval Status Code,string,Trạng thái phê duyệt.,Classification Value,True,False,GSGD,account_group,GSGD.account_group.approval_status,Scheme: GSGD_APPROVAL_STATUS.,Source System Code = 'GSGD_account_group',
Group,Account Investor Group Member,Account Investor Group Member Id,string,Khóa đại diện cho thành viên nhóm tài khoản.,Surrogate Key,False,True,GSGD,account_group_member,,,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,Account Investor Group Member Code,string,PK kỹ thuật từ bảng nguồn. BK.,Text,False,False,GSGD,account_group_member,GSGD.account_group_member.id,BK chính. Map từ PK nguồn.,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,Source System Code,string,Mã nguồn dữ liệu.,Classification Value,False,False,GSGD,account_group_member,,,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,Account Investor Group Id,string,FK đến nhóm tài khoản.,Surrogate Key,False,False,GSGD,account_group_member,GSGD.account_group_member.group_id,FK target: Account Investor Group.Account Investor Group Id.,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,Account Investor Group Code,string,Mã nhóm tài khoản. Denormalized.,Text,False,False,GSGD,account_group_member,GSGD.account_group_member.group_id,FK target: Account Investor Group.Account Investor Group Code. Pair with Account Investor Group Id.,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,Investor Trading Account Id,string,FK đến tài khoản giao dịch chứng khoán.,Surrogate Key,False,False,GSGD,account_group_member,GSGD.account_group_member.account_id,FK target: Investor Trading Account.Investor Trading Account Id.,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,Investor Trading Account Code,string,Mã tài khoản giao dịch. Denormalized.,Text,False,False,GSGD,account_group_member,GSGD.account_group_member.account_id,FK target: Investor Trading Account.Investor Trading Account Code. Pair with Investor Trading Account Id.,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,Member Status Code,string,Trạng thái tài khoản trong nhóm.,Classification Value,True,False,GSGD,account_group_member,GSGD.account_group_member.status,Scheme: GSGD_ACCOUNT_STATUS.,Source System Code = 'GSGD_account_group_member',
Group,Account Investor Group Member,Relationship Type,string,"Mối quan hệ: Danh tính, IP, MAC, Tiền.",Text,True,False,GSGD,account_group_member,GSGD.account_group_member.relationship_type,,Source System Code = 'GSGD_account_group_member',
Common,Risk Indicator,Risk Indicator Id,string,Khóa đại diện cho chỉ tiêu rủi ro (hệ thống hoặc tự tạo).,Surrogate Key,False,True,QLRR,risk_indicator,,,Source System Code = 'QLRR_risk_indicator',
