kpi_id,dashboard,kpi_name,kpi_description,requirement_group,kpi_category,source_module,mart_table,mart_column,column_role,logic
K_QLKD_60,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu hoạt động khác — toàn thị trường,Doanh thu hoạt động khác — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Object Type Dimension Id,FILTER,Classification Dim (scheme SCMS_MEMBER_OBJECT_TYPE) = SECURITIES_COMPANY
K_QLKD_61,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Tổng dư nợ margin — toàn thị trường,Tổng dư nợ margin — toàn thị trường,Block 16 — Biến động dư nợ margin (phần in-scope SCMS),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e9 — Tỷ VNĐ"
K_QLKD_61,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Tổng dư nợ margin — toàn thị trường,Tổng dư nợ margin — toàn thị trường,Block 16 — Biến động dư nợ margin (phần in-scope SCMS),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_MARGIN_BALANCE>' (QLKD_O5)
K_QLKD_61,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Tổng dư nợ margin — toàn thị trường,Tổng dư nợ margin — toàn thị trường,Block 16 — Biến động dư nợ margin (phần in-scope SCMS),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Date,FILTER,= <tháng chọn>
K_QLKD_62,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Lưu chuyển tiền thuần từ HĐKD (CFO) per CTCK,Lưu chuyển tiền thuần từ HĐKD (CFO) per CTCK,Block 18 — Lưu chuyển tiền thuần từ hoạt động kinh doanh (CFO) per CTCK,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e9 — Tỷ VNĐ"
K_QLKD_62,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Lưu chuyển tiền thuần từ HĐKD (CFO) per CTCK,Lưu chuyển tiền thuần từ HĐKD (CFO) per CTCK,Block 18 — Lưu chuyển tiền thuần từ hoạt động kinh doanh (CFO) per CTCK,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_CFO_POSITIVE>' (QLKD_O5); Reporting Period Code = <quý chọn>
K_QLKD_63,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Lợi nhuận sau thuế (LNST) per CTCK,Lợi nhuận sau thuế (LNST) per CTCK,Block 18 — Lưu chuyển tiền thuần từ hoạt động kinh doanh (CFO) per CTCK,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e9 — Tỷ VNĐ"
K_QLKD_63,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Lợi nhuận sau thuế (LNST) per CTCK,Lợi nhuận sau thuế (LNST) per CTCK,Block 18 — Lưu chuyển tiền thuần từ hoạt động kinh doanh (CFO) per CTCK,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_CFO_NEGATIVE>' (QLKD_O5); Reporting Period Code = <quý chọn>
K_QLKD_64,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 1 — Tổng quan,Vốn điều lệ,Vốn điều lệ,Block 19 — Biểu đồ Thống kê chung (KPI cards tổng quan CTCK),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(18,2))) — Vốn điều lệ per CTCK"
K_QLKD_64,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 1 — Tổng quan,Vốn điều lệ,Vốn điều lệ,Block 19 — Biểu đồ Thống kê chung (KPI cards tổng quan CTCK),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_CHARTER_CAPITAL>'
K_QLKD_64,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 1 — Tổng quan,Vốn điều lệ,Vốn điều lệ,Block 19 — Biểu đồ Thống kê chung (KPI cards tổng quan CTCK),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_64,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 1 — Tổng quan,Vốn điều lệ,Vốn điều lệ,Block 19 — Biểu đồ Thống kê chung (KPI cards tổng quan CTCK),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Date,FILTER,= last available month
K_QLKD_41_MOM,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 1 — Tổng quan,% thay đổi VCSH (MoM),% thay đổi VCSH (MoM),Block 19 — Biểu đồ Thống kê chung (KPI cards tổng quan CTCK),Chỉ tiêu phái sinh,SCMS,,,DERIVED,(K_QLKD_41 [Month = selected] − K_QLKD_41 [Month − 1]) / K_QLKD_41 [Month − 1] × 100%
K_QLKD_61_MOM,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 1 — Tổng quan,% thay đổi Dư nợ margin (MoM),% thay đổi Dư nợ margin (MoM),Block 19 — Biểu đồ Thống kê chung (KPI cards tổng quan CTCK),Chỉ tiêu phái sinh,SCMS,,,DERIVED,(K_QLKD_61 [Month = selected] − K_QLKD_61 [Month − 1]) / K_QLKD_61 [Month − 1] × 100%
K_QLKD_51_MOM,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 1 — Tổng quan,% thay đổi Tỷ lệ ATTC (MoM),% thay đổi Tỷ lệ ATTC (MoM),Block 19 — Biểu đồ Thống kê chung (KPI cards tổng quan CTCK),Chỉ tiêu phái sinh,SCMS,,,DERIVED,(K_QLKD_51 [Month = selected] − K_QLKD_51 [Month − 1]) / K_QLKD_51 [Month − 1] × 100%
K_QLKD_65,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 1 — Tổng quan,Margin / VCSH (%),Margin / VCSH (%),Block 24 — Biểu đồ Chỉ số Dư nợ margin / Vốn CSH (%) theo tháng,Chỉ tiêu phái sinh,SCMS,,,DERIVED,K_QLKD_61 [Month = T] / K_QLKD_41 [Month = T] × 100% — Margin/VCSH (%) per CTCK per month
K_QLKD_69,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Tổng tài sản (quarter selected),Tổng tài sản (quarter selected),Block 26 — KPI cards Tài chính (Doanh thu YTD / LN YTD / ROA / ROE),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(18,2))) — Tổng tài sản per CTCK per quý"
K_QLKD_69,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Tổng tài sản (quarter selected),Tổng tài sản (quarter selected),Block 26 — KPI cards Tài chính (Doanh thu YTD / LN YTD / ROA / ROE),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_TOTAL_ASSETS>'
K_QLKD_69,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Tổng tài sản (quarter selected),Tổng tài sản (quarter selected),Block 26 — KPI cards Tài chính (Doanh thu YTD / LN YTD / ROA / ROE),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_69,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Tổng tài sản (quarter selected),Tổng tài sản (quarter selected),Block 26 — KPI cards Tài chính (Doanh thu YTD / LN YTD / ROA / ROE),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Date,FILTER,= <quý chọn>
K_QLKD_66,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Doanh thu YTD,Doanh thu YTD,Block 26 — KPI cards Tài chính (Doanh thu YTD / LN YTD / ROA / ROE),Chỉ tiêu phái sinh,SCMS,,,DERIVED,SUM(K_QLKD_58 [Year = selected.Year AND Quarter ≤ selected.Quarter]) — Doanh thu YTD
K_QLKD_67,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Lợi nhuận sau thuế YTD,Lợi nhuận sau thuế YTD,Block 26 — KPI cards Tài chính (Doanh thu YTD / LN YTD / ROA / ROE),Chỉ tiêu phái sinh,SCMS,,,DERIVED,SUM(K_QLKD_59 [Year = selected.Year AND Quarter ≤ selected.Quarter]) — LNST YTD
K_QLKD_68,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,ROA (%),ROA (%),Block 26 — KPI cards Tài chính (Doanh thu YTD / LN YTD / ROA / ROE),Chỉ tiêu phái sinh,SCMS,,,DERIVED,K_QLKD_67 / K_QLKD_69 [Year = selected.Year] × 100% — ROA
K_QLKD_70,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,ROE (%),ROE (%),Block 26 — KPI cards Tài chính (Doanh thu YTD / LN YTD / ROA / ROE),Chỉ tiêu phái sinh,SCMS,,,DERIVED,K_QLKD_67 / K_QLKD_41 [Year = selected.Year] × 100% — ROE
K_QLKD_71,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Kỳ báo cáo,Kỳ báo cáo,Block 27 — Bảng lịch sử báo cáo tài chính (IDS Lakehouse),Chỉ tiêu cơ sở,SCMS,Member Periodic Report Dimension,Reporting Period Name,JOIN_KEY,Attribute từ MPR Dim — Kỳ báo cáo (VD Q3/2024)
K_QLKD_72,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Doanh thu của kỳ,Doanh thu của kỳ,Block 27 — Bảng lịch sử báo cáo tài chính (IDS Lakehouse),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(18,2))) / 1e9 — Doanh thu của kỳ"
K_QLKD_72,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Doanh thu của kỳ,Doanh thu của kỳ,Block 27 — Bảng lịch sử báo cáo tài chính (IDS Lakehouse),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_TOTAL_REVENUE>'
K_QLKD_72,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Doanh thu của kỳ,Doanh thu của kỳ,Block 27 — Bảng lịch sử báo cáo tài chính (IDS Lakehouse),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Periodic Report Dimension Id,FILTER,= <row MPR Dim Id> (group by per lần nộp)
K_QLKD_72,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Doanh thu của kỳ,Doanh thu của kỳ,Block 27 — Bảng lịch sử báo cáo tài chính (IDS Lakehouse),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_73,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Lợi nhuận của kỳ,Lợi nhuận của kỳ,Block 27 — Bảng lịch sử báo cáo tài chính (IDS Lakehouse),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(18,2))) / 1e9 — LNST của kỳ"
K_QLKD_73,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Lợi nhuận của kỳ,Lợi nhuận của kỳ,Block 27 — Bảng lịch sử báo cáo tài chính (IDS Lakehouse),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_NET_PROFIT_AFTER_TAX>'
K_QLKD_73,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Lợi nhuận của kỳ,Lợi nhuận của kỳ,Block 27 — Bảng lịch sử báo cáo tài chính (IDS Lakehouse),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Periodic Report Dimension Id,FILTER,= <row MPR Dim Id>
K_QLKD_73,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Lợi nhuận của kỳ,Lợi nhuận của kỳ,Block 27 — Bảng lịch sử báo cáo tài chính (IDS Lakehouse),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_74,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Ngày nộp,Ngày nộp,Block 27 — Bảng lịch sử báo cáo tài chính (IDS Lakehouse),Chỉ tiêu cơ sở,SCMS,Member Periodic Report Dimension,Submission Date,JOIN_KEY,Attribute MPR Dim — Ngày nộp
K_QLKD_75,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 2 — Tài chính,Trạng thái nộp,Trạng thái nộp,Block 27 — Bảng lịch sử báo cáo tài chính (IDS Lakehouse),Chỉ tiêu cơ sở,SCMS,Member Periodic Report Dimension,Report Submission Status Dimension Id,JOIN_KEY,FK Classification Dim (scheme FMS_REPORT_SUBMISSION_STATUS) — decoded ĐÚNG HẠN/QUÁ HẠN/CHƯA NỘP
K_QLKD_76,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Tổng số LĐ có CCHN,Tổng số LĐ có CCHN,Block 28 — KPI cards NHNCK (Tổng LĐ / Có CCHN / Chưa có CC),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Practitioner Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_76,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Tổng số LĐ có CCHN,Tổng số LĐ có CCHN,Block 28 — KPI cards NHNCK (Tổng LĐ / Có CCHN / Chưa có CC),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Managing Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_76,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Tổng số LĐ có CCHN,Tổng số LĐ có CCHN,Block 28 — KPI cards NHNCK (Tổng LĐ / Có CCHN / Chưa có CC),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_76,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Tổng số LĐ có CCHN,Tổng số LĐ có CCHN,Block 28 — KPI cards NHNCK (Tổng LĐ / Có CCHN / Chưa có CC),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_77,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Tổng số LĐ chưa có CCHN,Tổng số LĐ chưa có CCHN,Block 28 — KPI cards NHNCK (Tổng LĐ / Có CCHN / Chưa có CC),Chỉ tiêu phái sinh,"SCMS, NHNCK",,,DERIVED,K_QLKD_8 − K_QLKD_76 — Tổng LĐ chưa có CCHN
K_QLKD_78,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Tỷ lệ có CCHN (%),Tỷ lệ có CCHN (%),Block 28 — KPI cards NHNCK (Tổng LĐ / Có CCHN / Chưa có CC),Chỉ tiêu phái sinh,SCMS,,,DERIVED,K_QLKD_76 / K_QLKD_8 × 100% — Tỷ lệ có CCHN
K_QLKD_79,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN môi giới,Số NHN môi giới,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Practitioner Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_79,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN môi giới,Số NHN môi giới,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Managing Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_79,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN môi giới,Số NHN môi giới,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Certificate Type Dimension Id,FILTER,Classification Dim (scheme NHNCK_CERTIFICATE_TYPE) Classification Code = 'BROKERAGE'
K_QLKD_79,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN môi giới,Số NHN môi giới,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_79,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN môi giới,Số NHN môi giới,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_80,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN bảo lãnh phát hành,Số NHN bảo lãnh phát hành,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,SCMS,Fact QLKD Practitioner License Certificate Snapshot,Practitioner Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_80,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN bảo lãnh phát hành,Số NHN bảo lãnh phát hành,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,SCMS,Fact QLKD Practitioner License Certificate Snapshot,Managing Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_80,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN bảo lãnh phát hành,Số NHN bảo lãnh phát hành,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,SCMS,Fact QLKD Practitioner License Certificate Snapshot,Certificate Type Dimension Id,FILTER,Classification Dim (scheme NHNCK_CERTIFICATE_TYPE) Classification Code = 'UNDERWRITING'
K_QLKD_80,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN bảo lãnh phát hành,Số NHN bảo lãnh phát hành,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,SCMS,Fact QLKD Practitioner License Certificate Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_80,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN bảo lãnh phát hành,Số NHN bảo lãnh phát hành,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,SCMS,Fact QLKD Practitioner License Certificate Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_81,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tư vấn,Số NHN tư vấn,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Practitioner Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_81,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tư vấn,Số NHN tư vấn,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Managing Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_81,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tư vấn,Số NHN tư vấn,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Certificate Type Dimension Id,FILTER,Classification Dim (scheme NHNCK_CERTIFICATE_TYPE) Classification Code = 'ADVISORY'
K_QLKD_81,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tư vấn,Số NHN tư vấn,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_81,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tư vấn,Số NHN tư vấn,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_82,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tự doanh,Số NHN tự doanh,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Practitioner Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_82,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tự doanh,Số NHN tự doanh,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Managing Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_82,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tự doanh,Số NHN tự doanh,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Certificate Type Dimension Id,FILTER,Classification Dim (scheme NHNCK_CERTIFICATE_TYPE) Classification Code = 'PROPRIETARY_TRADING'
K_QLKD_82,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tự doanh,Số NHN tự doanh,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_82,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tự doanh,Số NHN tự doanh,Block 29 — Số lượng NHN theo 4 nghiệp vụ,Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_83,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN môi giới CKPS,Số NHN môi giới CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Practitioner Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_83,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN môi giới CKPS,Số NHN môi giới CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Managing Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_83,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN môi giới CKPS,Số NHN môi giới CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Certificate Type Dimension Id,FILTER,Classification Dim (scheme NHNCK_CERTIFICATE_TYPE) Classification Code = 'DERIVATIVE_BROKERAGE'
K_QLKD_83,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN môi giới CKPS,Số NHN môi giới CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_83,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN môi giới CKPS,Số NHN môi giới CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_84,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tư vấn CKPS,Số NHN tư vấn CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Practitioner Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_84,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tư vấn CKPS,Số NHN tư vấn CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Managing Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_84,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tư vấn CKPS,Số NHN tư vấn CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Certificate Type Dimension Id,FILTER,Classification Dim (scheme NHNCK_CERTIFICATE_TYPE) Classification Code = 'DERIVATIVE_ADVISORY'
K_QLKD_84,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tư vấn CKPS,Số NHN tư vấn CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Is Active Flag,FILTER,= TRUE
